"source","scenario","scenario_geography","sector","technology","indicator","units","year","value"
"GECO2021","CurPol","OtherCIS","Power","HydroCap","Capacity","MW",2020,20580.599609375
"GECO2021","CurPol","OtherCIS","Power","HydroCap","Capacity","MW",2030,25289.853515625
"GECO2021","CurPol","OtherCIS","Power","HydroCap","Capacity","MW",2040,47881.14453125
"GECO2021","CurPol","OtherCIS","Power","HydroCap","Capacity","MW",2050,88962.84375
"GECO2021","CurPol","OtherCIS","Power","NuclearCap","Capacity","MW",1990,0.000199999994947575
"GECO2021","CurPol","OtherCIS","Power","NuclearCap","Capacity","MW",2000,407.500091552734
"GECO2021","CurPol","OtherCIS","Power","NuclearCap","Capacity","MW",2010,407.500091552734
"GECO2021","CurPol","OtherCIS","Power","NuclearCap","Capacity","MW",2015,407.500091552734
"GECO2021","CurPol","OtherCIS","Power","NuclearCap","Capacity","MW",2020,392.572204589844
"GECO2021","CurPol","OtherCIS","Power","NuclearCap","Capacity","MW",2030,471.541076660156
"GECO2021","CurPol","OtherCIS","Power","NuclearCap","Capacity","MW",2040,866.300598144531
"GECO2021","CurPol","OtherCIS","Power","NuclearCap","Capacity","MW",2050,1166.10754394531
"GECO2021","CurPol","OtherCIS","Power","OilCap","Capacity","MW",1990,13738
"GECO2021","CurPol","OtherCIS","Power","OilCap","Capacity","MW",2000,7226
"GECO2021","CurPol","OtherCIS","Power","OilCap","Capacity","MW",2010,6972.2998046875
"GECO2021","CurPol","OtherCIS","Power","OilCap","Capacity","MW",2015,8989.2197265625
"GECO2021","CurPol","OtherCIS","Power","OilCap","Capacity","MW",2020,8558.9462890625
"GECO2021","CurPol","OtherCIS","Power","OilCap","Capacity","MW",2030,8623.625
"GECO2021","CurPol","OtherCIS","Power","OilCap","Capacity","MW",2040,8631.943359375
"GECO2021","CurPol","OtherCIS","Power","OilCap","Capacity","MW",2050,7128.93017578125
"GECO2021","CurPol","OtherCIS","Power","RenewablesCap","Capacity","MW",1990,0.0019531250003979
"GECO2021","CurPol","OtherCIS","Power","RenewablesCap","Capacity","MW",2000,-0.00174467774506581
"GECO2021","CurPol","OtherCIS","Power","RenewablesCap","Capacity","MW",2010,516.196788175194
"GECO2021","CurPol","OtherCIS","Power","RenewablesCap","Capacity","MW",2015,889.596398217771
"GECO2021","CurPol","OtherCIS","Power","RenewablesCap","Capacity","MW",2020,2298.21389328182
"GECO2021","CurPol","OtherCIS","Power","RenewablesCap","Capacity","MW",2030,7598.39922653375
"GECO2021","CurPol","OtherCIS","Power","RenewablesCap","Capacity","MW",2040,37267.5315507525
"GECO2021","CurPol","OtherCIS","Power","RenewablesCap","Capacity","MW",2050,107961.171382295
"GECO2021","NDC-LTS","OtherCIS","Power","CoalCap","Capacity","MW",1990,15277.0002
"GECO2021","NDC-LTS","OtherCIS","Power","CoalCap","Capacity","MW",2000,14608.0002
"GECO2021","NDC-LTS","OtherCIS","Power","CoalCap","Capacity","MW",2010,15020.3205125
"GECO2021","NDC-LTS","OtherCIS","Power","CoalCap","Capacity","MW",2015,15379.51973125
"GECO2021","NDC-LTS","OtherCIS","Power","CoalCap","Capacity","MW",2020,14645.5402743566
"GECO2021","NDC-LTS","OtherCIS","Power","CoalCap","Capacity","MW",2030,11917.1613681066
"GECO2021","NDC-LTS","OtherCIS","Power","CoalCap","Capacity","MW",2040,11288.3703524816
"GECO2021","NDC-LTS","OtherCIS","Power","CoalCap","Capacity","MW",2050,12884.971786499
"GECO2021","NDC-LTS","OtherCIS","Power","GasCap","Capacity","MW",1990,22557.900490625
"GECO2021","NDC-LTS","OtherCIS","Power","GasCap","Capacity","MW",2000,28861.0001
"GECO2021","NDC-LTS","OtherCIS","Power","GasCap","Capacity","MW",2010,32487.380959375
"GECO2021","NDC-LTS","OtherCIS","Power","GasCap","Capacity","MW",2015,36469.66025625
"GECO2021","NDC-LTS","OtherCIS","Power","GasCap","Capacity","MW",2020,37597.5743298611
"GECO2021","NDC-LTS","OtherCIS","Power","GasCap","Capacity","MW",2030,52366.8907361111
"GECO2021","NDC-LTS","OtherCIS","Power","GasCap","Capacity","MW",2040,72725.2266736111
"GECO2021","NDC-LTS","OtherCIS","Power","GasCap","Capacity","MW",2050,82065.4022216797
"GECO2021","NDC-LTS","OtherCIS","Power","HydroCap","Capacity","MW",1990,9.99999974737875e-05
"GECO2021","NDC-LTS","OtherCIS","Power","HydroCap","Capacity","MW",2000,15395.900390625
"GECO2021","NDC-LTS","OtherCIS","Power","HydroCap","Capacity","MW",2010,17340.80078125
"GECO2021","NDC-LTS","OtherCIS","Power","HydroCap","Capacity","MW",2015,19277.560546875
"GECO2021","NDC-LTS","OtherCIS","Power","HydroCap","Capacity","MW",2020,20583.6171875
"GECO2021","NDC-LTS","OtherCIS","Power","HydroCap","Capacity","MW",2030,26616.2421875
"GECO2021","NDC-LTS","OtherCIS","Power","HydroCap","Capacity","MW",2040,49404.5546875
"GECO2021","NDC-LTS","OtherCIS","Power","HydroCap","Capacity","MW",2050,90142.390625
"GECO2021","NDC-LTS","OtherCIS","Power","NuclearCap","Capacity","MW",1990,0.000199999994947575
"GECO2021","NDC-LTS","OtherCIS","Power","NuclearCap","Capacity","MW",2000,407.500091552734
"GECO2021","NDC-LTS","OtherCIS","Power","NuclearCap","Capacity","MW",2010,407.500091552734
"GECO2021","NDC-LTS","OtherCIS","Power","NuclearCap","Capacity","MW",2015,407.500091552734
"GECO2021","NDC-LTS","OtherCIS","Power","NuclearCap","Capacity","MW",2020,406.686737060547
"GECO2021","NDC-LTS","OtherCIS","Power","NuclearCap","Capacity","MW",2030,1236.27099609375
"GECO2021","NDC-LTS","OtherCIS","Power","NuclearCap","Capacity","MW",2040,2477.9990234375
"GECO2021","NDC-LTS","OtherCIS","Power","NuclearCap","Capacity","MW",2050,2521.65258789063
"GECO2021","NDC-LTS","OtherCIS","Power","OilCap","Capacity","MW",1990,13738
"GECO2021","NDC-LTS","OtherCIS","Power","OilCap","Capacity","MW",2000,7226
"GECO2021","NDC-LTS","OtherCIS","Power","OilCap","Capacity","MW",2010,6972.2998046875
"GECO2021","NDC-LTS","OtherCIS","Power","OilCap","Capacity","MW",2015,8989.2197265625
"GECO2021","NDC-LTS","OtherCIS","Power","OilCap","Capacity","MW",2020,8578.4560546875
"GECO2021","NDC-LTS","OtherCIS","Power","OilCap","Capacity","MW",2030,9776.498046875
"GECO2021","NDC-LTS","OtherCIS","Power","OilCap","Capacity","MW",2040,9437.072265625
"GECO2021","NDC-LTS","OtherCIS","Power","OilCap","Capacity","MW",2050,7943.92724609375
"GECO2021","NDC-LTS","OtherCIS","Power","RenewablesCap","Capacity","MW",1990,0.0019531250003979
"GECO2021","NDC-LTS","OtherCIS","Power","RenewablesCap","Capacity","MW",2000,-0.00174467774506581
"GECO2021","NDC-LTS","OtherCIS","Power","RenewablesCap","Capacity","MW",2010,516.196788175194
"GECO2021","NDC-LTS","OtherCIS","Power","RenewablesCap","Capacity","MW",2015,889.596398217771
"GECO2021","NDC-LTS","OtherCIS","Power","RenewablesCap","Capacity","MW",2020,2313.71935592831
"GECO2021","NDC-LTS","OtherCIS","Power","RenewablesCap","Capacity","MW",2030,20424.2061723346
"GECO2021","NDC-LTS","OtherCIS","Power","RenewablesCap","Capacity","MW",2040,120130.339961397
"GECO2021","NDC-LTS","OtherCIS","Power","RenewablesCap","Capacity","MW",2050,248669.203016758
"GECO2021","1.5C-Unif","OthersBalkans","Power","CoalCap","Capacity","MW",1990,8271.0002
"GECO2021","1.5C-Unif","OthersBalkans","Power","CoalCap","Capacity","MW",2000,8159.0002
"GECO2021","1.5C-Unif","OthersBalkans","Power","CoalCap","Capacity","MW",2010,8416.0002
"GECO2021","1.5C-Unif","OthersBalkans","Power","CoalCap","Capacity","MW",2015,8497.0002
"GECO2021","1.5C-Unif","OthersBalkans","Power","CoalCap","Capacity","MW",2020,8695.07152435661
"GECO2021","1.5C-Unif","OthersBalkans","Power","CoalCap","Capacity","MW",2030,2751.36107513786
"GECO2021","1.5C-Unif","OthersBalkans","Power","CoalCap","Capacity","MW",2040,1866.96713590622
"GECO2021","1.5C-Unif","OthersBalkans","Power","CoalCap","Capacity","MW",2050,673.141320228577
"GECO2021","1.5C-Unif","OthersBalkans","Power","GasCap","Capacity","MW",1990,227.000099999997
"GECO2021","1.5C-Unif","OthersBalkans","Power","GasCap","Capacity","MW",2000,203.000099999998
"GECO2021","1.5C-Unif","OthersBalkans","Power","GasCap","Capacity","MW",2010,253.000099999997
"GECO2021","1.5C-Unif","OthersBalkans","Power","GasCap","Capacity","MW",2015,456.000099999997
"GECO2021","1.5C-Unif","OthersBalkans","Power","GasCap","Capacity","MW",2020,457.937397488065
"GECO2021","1.5C-Unif","OthersBalkans","Power","GasCap","Capacity","MW",2030,1062.7021374783
"GECO2021","1.5C-Unif","OthersBalkans","Power","GasCap","Capacity","MW",2040,1581.39488601685
"GECO2021","1.5C-Unif","OthersBalkans","Power","GasCap","Capacity","MW",2050,2299.9389038086
"GECO2021","1.5C-Unif","OthersBalkans","Power","HydroCap","Capacity","MW",1990,2104
"GECO2021","1.5C-Unif","OthersBalkans","Power","HydroCap","Capacity","MW",2000,7563
"GECO2021","1.5C-Unif","OthersBalkans","Power","HydroCap","Capacity","MW",2010,8708.98046875
"GECO2021","1.5C-Unif","OthersBalkans","Power","HydroCap","Capacity","MW",2015,9434.98046875
"GECO2021","1.5C-Unif","OthersBalkans","Power","HydroCap","Capacity","MW",2020,10065.8544921875
"GECO2021","1.5C-Unif","OthersBalkans","Power","HydroCap","Capacity","MW",2030,13666.822265625
"GECO2021","1.5C-Unif","OthersBalkans","Power","HydroCap","Capacity","MW",2040,17517.70703125
"GECO2021","1.5C-Unif","OthersBalkans","Power","HydroCap","Capacity","MW",2050,18766.32421875
"GECO2021","1.5C-Unif","OthersBalkans","Power","NuclearCap","Capacity","MW",1990,0.000199999994947575
"GECO2021","1.5C-Unif","OthersBalkans","Power","NuclearCap","Capacity","MW",2000,0.000199999994947575
"GECO2021","1.5C-Unif","OthersBalkans","Power","NuclearCap","Capacity","MW",2010,0.000199999994947575
"GECO2021","1.5C-Unif","OthersBalkans","Power","NuclearCap","Capacity","MW",2015,0.000199999994947575
"GECO2021","1.5C-Unif","OthersBalkans","Power","NuclearCap","Capacity","MW",2020,0.000267287425231189
"GECO2021","1.5C-Unif","OthersBalkans","Power","NuclearCap","Capacity","MW",2030,0.000264472735580057
"GECO2021","1.5C-Unif","OthersBalkans","Power","NuclearCap","Capacity","MW",2040,1459.69580078125
"GECO2021","1.5C-Unif","OthersBalkans","Power","NuclearCap","Capacity","MW",2050,3246.13745117188
"GECO2021","1.5C-Unif","OthersBalkans","Power","OilCap","Capacity","MW",1990,623.700012207031
"GECO2021","1.5C-Unif","OthersBalkans","Power","OilCap","Capacity","MW",2000,572.700012207031
"GECO2021","1.5C-Unif","OthersBalkans","Power","OilCap","Capacity","MW",2010,756.799987792969
"GECO2021","1.5C-Unif","OthersBalkans","Power","OilCap","Capacity","MW",2015,572.5
"GECO2021","1.5C-Unif","OthersBalkans","Power","OilCap","Capacity","MW",2020,991.218566894531
"GECO2021","1.5C-Unif","OthersBalkans","Power","OilCap","Capacity","MW",2030,1371.12170410156
"GECO2021","1.5C-Unif","OthersBalkans","Power","OilCap","Capacity","MW",2040,1386.66284179687
"GECO2021","1.5C-Unif","OthersBalkans","Power","OilCap","Capacity","MW",2050,1407.28112792969
"GECO2021","1.5C-Unif","OthersBalkans","Power","RenewablesCap","Capacity","MW",1990,0.00125966796581167
"GECO2021","1.5C-Unif","OthersBalkans","Power","RenewablesCap","Capacity","MW",2000,0.118447167964791
"GECO2021","1.5C-Unif","OthersBalkans","Power","RenewablesCap","Capacity","MW",2010,5.76876224747152
"GECO2021","1.5C-Unif","OthersBalkans","Power","RenewablesCap","Capacity","MW",2015,202.558203833012
"GECO2021","1.5C-Unif","OthersBalkans","Power","RenewablesCap","Capacity","MW",2020,1826.92578419752
"GECO2021","1.5C-Unif","OthersBalkans","Power","RenewablesCap","Capacity","MW",2030,26467.8777828618
"GECO2021","1.5C-Unif","OthersBalkans","Power","RenewablesCap","Capacity","MW",2040,49643.0035934448
"GECO2021","1.5C-Unif","OthersBalkans","Power","RenewablesCap","Capacity","MW",2050,69625.2255249023
"GECO2021","CurPol","OthersBalkans","Power","CoalCap","Capacity","MW",1990,8271.0002
"GECO2021","CurPol","OthersBalkans","Power","CoalCap","Capacity","MW",2000,8159.0002
"GECO2021","CurPol","OthersBalkans","Power","CoalCap","Capacity","MW",2010,8416.0002
"GECO2021","CurPol","OthersBalkans","Power","CoalCap","Capacity","MW",2015,8497.0002
"GECO2021","CurPol","OthersBalkans","Power","CoalCap","Capacity","MW",2020,8707.45043060661
"GECO2021","CurPol","OthersBalkans","Power","CoalCap","Capacity","MW",2030,10102.7072665441
"GECO2021","CurPol","OthersBalkans","Power","CoalCap","Capacity","MW",2040,9058.60375091911
"GECO2021","CurPol","OthersBalkans","Power","CoalCap","Capacity","MW",2050,9300.78636810661
"GECO2021","CurPol","OthersBalkans","Power","GasCap","Capacity","MW",1990,227.000099999997
"GECO2021","CurPol","OthersBalkans","Power","GasCap","Capacity","MW",2000,203.000099999998
"GECO2021","CurPol","OthersBalkans","Power","GasCap","Capacity","MW",2010,253.000099999997
"GECO2021","CurPol","OthersBalkans","Power","GasCap","Capacity","MW",2015,456.000099999997
"GECO2021","CurPol","OthersBalkans","Power","GasCap","Capacity","MW",2020,454.640919216581
"GECO2021","CurPol","OthersBalkans","Power","GasCap","Capacity","MW",2030,1310.90672732205
"GECO2021","CurPol","OthersBalkans","Power","GasCap","Capacity","MW",2040,2543.24522829861
"GECO2021","CurPol","OthersBalkans","Power","GasCap","Capacity","MW",2050,4774.07384157986
"GECO2021","CurPol","OthersBalkans","Power","HydroCap","Capacity","MW",1990,2104
"GECO2021","CurPol","OthersBalkans","Power","HydroCap","Capacity","MW",2000,7563
"GECO2021","CurPol","OthersBalkans","Power","HydroCap","Capacity","MW",2010,8708.98046875
"GECO2021","CurPol","OthersBalkans","Power","HydroCap","Capacity","MW",2015,9434.98046875
"GECO2021","CurPol","OthersBalkans","Power","HydroCap","Capacity","MW",2020,10065.8544921875
"GECO2021","CurPol","OthersBalkans","Power","HydroCap","Capacity","MW",2030,13147.333984375
"GECO2021","CurPol","OthersBalkans","Power","HydroCap","Capacity","MW",2040,16734.591796875
"GECO2021","CurPol","OthersBalkans","Power","HydroCap","Capacity","MW",2050,18075.892578125
"GECO2021","CurPol","OthersBalkans","Power","NuclearCap","Capacity","MW",1990,0.000199999994947575
"GECO2021","CurPol","OthersBalkans","Power","NuclearCap","Capacity","MW",2000,0.000199999994947575
"GECO2021","CurPol","OthersBalkans","Power","NuclearCap","Capacity","MW",2010,0.000199999994947575
"GECO2021","CurPol","OthersBalkans","Power","NuclearCap","Capacity","MW",2015,0.000199999994947575
"GECO2021","CurPol","OthersBalkans","Power","NuclearCap","Capacity","MW",2020,0.000267287425231189
"GECO2021","CurPol","OthersBalkans","Power","NuclearCap","Capacity","MW",2030,0.000264472735580057
"GECO2021","CurPol","OthersBalkans","Power","NuclearCap","Capacity","MW",2040,158.003829956055
"GECO2021","CurPol","OthersBalkans","Power","NuclearCap","Capacity","MW",2050,338.015045166016
"GECO2021","CurPol","OthersBalkans","Power","OilCap","Capacity","MW",1990,623.700012207031
"GECO2021","CurPol","OthersBalkans","Power","OilCap","Capacity","MW",2000,572.700012207031
"GECO2021","CurPol","OthersBalkans","Power","OilCap","Capacity","MW",2010,756.799987792969
"GECO2021","CurPol","OthersBalkans","Power","OilCap","Capacity","MW",2015,572.5
"GECO2021","CurPol","OthersBalkans","Power","OilCap","Capacity","MW",2020,986.495422363281
"GECO2021","CurPol","OthersBalkans","Power","OilCap","Capacity","MW",2030,1147.18249511719
"GECO2021","CurPol","OthersBalkans","Power","OilCap","Capacity","MW",2040,1175.37023925781
"GECO2021","CurPol","OthersBalkans","Power","OilCap","Capacity","MW",2050,1210.65222167969
"GECO2021","CurPol","OthersBalkans","Power","RenewablesCap","Capacity","MW",1990,0.00125966796581167
"GECO2021","CurPol","OthersBalkans","Power","RenewablesCap","Capacity","MW",2000,0.118447167964791
"GECO2021","CurPol","OthersBalkans","Power","RenewablesCap","Capacity","MW",2010,5.76876224747152
"GECO2021","CurPol","OthersBalkans","Power","RenewablesCap","Capacity","MW",2015,202.558203833012
"GECO2021","CurPol","OthersBalkans","Power","RenewablesCap","Capacity","MW",2020,1782.82632741041
"GECO2021","CurPol","OthersBalkans","Power","RenewablesCap","Capacity","MW",2030,7111.76083950244
"GECO2021","CurPol","OthersBalkans","Power","RenewablesCap","Capacity","MW",2040,21642.2720445269
"GECO2021","CurPol","OthersBalkans","Power","RenewablesCap","Capacity","MW",2050,36231.7347062701
"GECO2021","NDC-LTS","OthersBalkans","Power","CoalCap","Capacity","MW",1990,8271.0002
"GECO2021","NDC-LTS","OthersBalkans","Power","CoalCap","Capacity","MW",2000,8159.0002
"GECO2021","NDC-LTS","OthersBalkans","Power","CoalCap","Capacity","MW",2010,8416.0002
"GECO2021","NDC-LTS","OthersBalkans","Power","CoalCap","Capacity","MW",2015,8497.0002
"GECO2021","NDC-LTS","OthersBalkans","Power","CoalCap","Capacity","MW",2020,8705.09105560661
"GECO2021","NDC-LTS","OthersBalkans","Power","CoalCap","Capacity","MW",2030,9097.86839935661
"GECO2021","NDC-LTS","OthersBalkans","Power","CoalCap","Capacity","MW",2040,6783.06859466911
"GECO2021","NDC-LTS","OthersBalkans","Power","CoalCap","Capacity","MW",2050,7229.72826263786
"GECO2021","NDC-LTS","OthersBalkans","Power","GasCap","Capacity","MW",1990,227.000099999997
"GECO2021","NDC-LTS","OthersBalkans","Power","GasCap","Capacity","MW",2000,203.000099999998
"GECO2021","NDC-LTS","OthersBalkans","Power","GasCap","Capacity","MW",2010,253.000099999997
"GECO2021","NDC-LTS","OthersBalkans","Power","GasCap","Capacity","MW",2015,456.000099999997
"GECO2021","NDC-LTS","OthersBalkans","Power","GasCap","Capacity","MW",2020,454.642963894315
"GECO2021","NDC-LTS","OthersBalkans","Power","GasCap","Capacity","MW",2030,1133.46593142361
"GECO2021","NDC-LTS","OthersBalkans","Power","GasCap","Capacity","MW",2040,3090.89000368923
"GECO2021","NDC-LTS","OthersBalkans","Power","GasCap","Capacity","MW",2050,5826.29942751736
"GECO2021","NDC-LTS","OthersBalkans","Power","HydroCap","Capacity","MW",1990,2104
"GECO2021","NDC-LTS","OthersBalkans","Power","HydroCap","Capacity","MW",2000,7563
"GECO2021","NDC-LTS","OthersBalkans","Power","HydroCap","Capacity","MW",2010,8708.98046875
"GECO2021","NDC-LTS","OthersBalkans","Power","HydroCap","Capacity","MW",2015,9434.98046875
"GECO2021","NDC-LTS","OthersBalkans","Power","HydroCap","Capacity","MW",2020,10065.8544921875
"GECO2021","NDC-LTS","OthersBalkans","Power","HydroCap","Capacity","MW",2030,13296.251953125
"GECO2021","NDC-LTS","OthersBalkans","Power","HydroCap","Capacity","MW",2040,16865.783203125
"GECO2021","NDC-LTS","OthersBalkans","Power","HydroCap","Capacity","MW",2050,18201.14453125
"GECO2021","NDC-LTS","OthersBalkans","Power","NuclearCap","Capacity","MW",1990,0.000199999994947575
"GECO2021","NDC-LTS","OthersBalkans","Power","NuclearCap","Capacity","MW",2000,0.000199999994947575
"GECO2021","NDC-LTS","OthersBalkans","Power","NuclearCap","Capacity","MW",2010,0.000199999994947575
"GECO2021","NDC-LTS","OthersBalkans","Power","NuclearCap","Capacity","MW",2015,0.000199999994947575
"GECO2021","NDC-LTS","OthersBalkans","Power","NuclearCap","Capacity","MW",2020,0.000267287425231189
"GECO2021","NDC-LTS","OthersBalkans","Power","NuclearCap","Capacity","MW",2030,0.000264472735580057
"GECO2021","NDC-LTS","OthersBalkans","Power","NuclearCap","Capacity","MW",2040,170.938400268555
"GECO2021","NDC-LTS","OthersBalkans","Power","NuclearCap","Capacity","MW",2050,316.040466308594
"GECO2021","NDC-LTS","OthersBalkans","Power","OilCap","Capacity","MW",1990,623.700012207031
"GECO2021","NDC-LTS","OthersBalkans","Power","OilCap","Capacity","MW",2000,572.700012207031
"GECO2021","NDC-LTS","OthersBalkans","Power","OilCap","Capacity","MW",2010,756.799987792969
"GECO2021","NDC-LTS","OthersBalkans","Power","OilCap","Capacity","MW",2015,572.5
"GECO2021","NDC-LTS","OthersBalkans","Power","OilCap","Capacity","MW",2020,987.403564453125
"GECO2021","NDC-LTS","OthersBalkans","Power","OilCap","Capacity","MW",2030,1161.30932617187
