"Scenario","Region","Variable_class","Sub_variable_class_1","Sub_variable_class_2","Sector","Units","year","value"
"FPS","BRA","Capacity","Electricity generation","Biomass","Power","GW","2036",22.8
"FPS","CAN","Capacity","Electricity generation","Biomass","Power","GW","2036",6.2
"FPS","CHN","Capacity","Electricity generation","Biomass","Power","GW","2036",27.8
"FPS","CSA","Capacity","Electricity generation","Biomass","Power","GW","2036",8.9
"FPS","EEU","Capacity","Electricity generation","Biomass","Power","GW","2036",5.9
"FPS","EURA","Capacity","Electricity generation","Biomass","Power","GW","2036",0.3
"FPS","GCC","Capacity","Electricity generation","Biomass","Power","GW","2036",0
"FPS","IND","Capacity","Electricity generation","Biomass","Power","GW","2036",39.7
"FPS","IDN","Capacity","Electricity generation","Biomass","Power","GW","2036",7.2
"FPS","JPN","Capacity","Electricity generation","Biomass","Power","GW","2036",4.4
"FPS","MENA","Capacity","Electricity generation","Biomass","Power","GW","2036",1.4
"FPS","RUS","Capacity","Electricity generation","Biomass","Power","GW","2036",1.1
"FPS","SA","Capacity","Electricity generation","Biomass","Power","GW","2036",0.3
"FPS","SAF","Capacity","Electricity generation","Biomass","Power","GW","2036",0.2
"FPS","SEAO","Capacity","Electricity generation","Biomass","Power","GW","2036",5.6
"FPS","KOR","Capacity","Electricity generation","Biomass","Power","GW","2036",1.6
"FPS","SSA","Capacity","Electricity generation","Biomass","Power","GW","2036",2.5
"FPS","GBR","Capacity","Electricity generation","Biomass","Power","GW","2036",6.4
"FPS","USA","Capacity","Electricity generation","Biomass","Power","GW","2036",15.8
"FPS","WEU","Capacity","Electricity generation","Biomass","Power","GW","2036",24.1
"FPS","WORLD","Capacity","Electricity generation","Biomass","Power","GW","2036",185.2
"FPS","AUS","Capacity","Electricity generation","Biomass CCS","Power","GW","2036",0.1
"FPS","BRA","Capacity","Electricity generation","Biomass CCS","Power","GW","2036",1
"FPS","CAN","Capacity","Electricity generation","Biomass CCS","Power","GW","2036",0.2
"FPS","CHN","Capacity","Electricity generation","Biomass CCS","Power","GW","2036",2.1
"FPS","CSA","Capacity","Electricity generation","Biomass CCS","Power","GW","2036",0.4
"FPS","EEU","Capacity","Electricity generation","Biomass CCS","Power","GW","2036",0.4
"FPS","EURA","Capacity","Electricity generation","Biomass CCS","Power","GW","2036",0.1
"FPS","GCC","Capacity","Electricity generation","Biomass CCS","Power","GW","2036",0
"FPS","IND","Capacity","Electricity generation","Biomass CCS","Power","GW","2036",0.9
"FPS","IDN","Capacity","Electricity generation","Biomass CCS","Power","GW","2036",0.4
"FPS","JPN","Capacity","Electricity generation","Biomass CCS","Power","GW","2036",0.4
"FPS","MENA","Capacity","Electricity generation","Biomass CCS","Power","GW","2036",0.2
"FPS","RUS","Capacity","Electricity generation","Biomass CCS","Power","GW","2036",0.1
"FPS","SA","Capacity","Electricity generation","Biomass CCS","Power","GW","2036",0
"FPS","SAF","Capacity","Electricity generation","Biomass CCS","Power","GW","2036",0
"FPS","SEAO","Capacity","Electricity generation","Biomass CCS","Power","GW","2036",0.4
"FPS","KOR","Capacity","Electricity generation","Biomass CCS","Power","GW","2036",0.1
"FPS","SSA","Capacity","Electricity generation","Biomass CCS","Power","GW","2036",0.1
"FPS","GBR","Capacity","Electricity generation","Biomass CCS","Power","GW","2036",0.4
"FPS","USA","Capacity","Electricity generation","Biomass CCS","Power","GW","2036",1.9
"FPS","WEU","Capacity","Electricity generation","Biomass CCS","Power","GW","2036",2
"FPS","WORLD","Capacity","Electricity generation","Biomass CCS","Power","GW","2036",11.3
"FPS","AUS","Capacity","Electricity generation","Solar","Power","GW","2036",77.7
"FPS","BRA","Capacity","Electricity generation","Solar","Power","GW","2036",47.7
"FPS","CAN","Capacity","Electricity generation","Solar","Power","GW","2036",69.7
"FPS","CHN","Capacity","Electricity generation","Solar","Power","GW","2036",1684.8
"FPS","CSA","Capacity","Electricity generation","Solar","Power","GW","2036",180.6
"FPS","EEU","Capacity","Electricity generation","Solar","Power","GW","2036",97.3
"FPS","EURA","Capacity","Electricity generation","Solar","Power","GW","2036",59.3
"FPS","GCC","Capacity","Electricity generation","Solar","Power","GW","2036",110.5
"FPS","IND","Capacity","Electricity generation","Solar","Power","GW","2036",692.7
"FPS","IDN","Capacity","Electricity generation","Solar","Power","GW","2036",150.5
"FPS","JPN","Capacity","Electricity generation","Solar","Power","GW","2036",300
"FPS","MENA","Capacity","Electricity generation","Solar","Power","GW","2036",235.2
"FPS","RUS","Capacity","Electricity generation","Solar","Power","GW","2036",47.7
"FPS","SA","Capacity","Electricity generation","Solar","Power","GW","2036",57.9
"FPS","SAF","Capacity","Electricity generation","Solar","Power","GW","2036",61.6
"FPS","SEAO","Capacity","Electricity generation","Solar","Power","GW","2036",124.7
"FPS","KOR","Capacity","Electricity generation","Solar","Power","GW","2036",143.1
"FPS","SSA","Capacity","Electricity generation","Solar","Power","GW","2036",83.3
"FPS","GBR","Capacity","Electricity generation","Solar","Power","GW","2036",56
"FPS","USA","Capacity","Electricity generation","Solar","Power","GW","2036",1019.6
"FPS","WEU","Capacity","Electricity generation","Solar","Power","GW","2036",620.2
"FPS","WORLD","Capacity","Electricity generation","Solar","Power","GW","2036",5920.1
"FPS","AUS","Capacity","Electricity generation","Onshore wind","Power","GW","2036",36.9
"FPS","BRA","Capacity","Electricity generation","Onshore wind","Power","GW","2036",49.6
"FPS","CAN","Capacity","Electricity generation","Onshore wind","Power","GW","2036",53.5
"FPS","CHN","Capacity","Electricity generation","Onshore wind","Power","GW","2036",869.7
"FPS","CSA","Capacity","Electricity generation","Onshore wind","Power","GW","2036",103
"FPS","EEU","Capacity","Electricity generation","Onshore wind","Power","GW","2036",81.1
"FPS","EURA","Capacity","Electricity generation","Onshore wind","Power","GW","2036",32
"FPS","GCC","Capacity","Electricity generation","Onshore wind","Power","GW","2036",9.2
"FPS","IND","Capacity","Electricity generation","Onshore wind","Power","GW","2036",244.2
"FPS","IDN","Capacity","Electricity generation","Onshore wind","Power","GW","2036",35.5
"FPS","JPN","Capacity","Electricity generation","Onshore wind","Power","GW","2036",27.5
"FPS","MENA","Capacity","Electricity generation","Onshore wind","Power","GW","2036",89.1
"FPS","RUS","Capacity","Electricity generation","Onshore wind","Power","GW","2036",24.1
"FPS","SA","Capacity","Electricity generation","Onshore wind","Power","GW","2036",27.9
"FPS","SAF","Capacity","Electricity generation","Onshore wind","Power","GW","2036",7.9
"FPS","SEAO","Capacity","Electricity generation","Onshore wind","Power","GW","2036",44.1
"FPS","KOR","Capacity","Electricity generation","Onshore wind","Power","GW","2036",23.8
"FPS","SSA","Capacity","Electricity generation","Onshore wind","Power","GW","2036",42.8
"FPS","GBR","Capacity","Electricity generation","Onshore wind","Power","GW","2036",35.6
"FPS","USA","Capacity","Electricity generation","Onshore wind","Power","GW","2036",487.9
"FPS","WEU","Capacity","Electricity generation","Onshore wind","Power","GW","2036",300.9
"FPS","WORLD","Capacity","Electricity generation","Onshore wind","Power","GW","2036",2626.6
"FPS","AUS","Capacity","Electricity generation","Offshore wind","Power","GW","2036",6.5
"FPS","BRA","Capacity","Electricity generation","Offshore wind","Power","GW","2036",5.2
"FPS","CAN","Capacity","Electricity generation","Offshore wind","Power","GW","2036",14.3
"FPS","CHN","Capacity","Electricity generation","Offshore wind","Power","GW","2036",80.8
"FPS","CSA","Capacity","Electricity generation","Offshore wind","Power","GW","2036",12.3
"FPS","EEU","Capacity","Electricity generation","Offshore wind","Power","GW","2036",10.2
"FPS","EURA","Capacity","Electricity generation","Offshore wind","Power","GW","2036",7.2
"FPS","GCC","Capacity","Electricity generation","Offshore wind","Power","GW","2036",2.1
"FPS","IND","Capacity","Electricity generation","Offshore wind","Power","GW","2036",18.4
"FPS","IDN","Capacity","Electricity generation","Offshore wind","Power","GW","2036",10
"FPS","JPN","Capacity","Electricity generation","Offshore wind","Power","GW","2036",22.7
"FPS","MENA","Capacity","Electricity generation","Offshore wind","Power","GW","2036",12
"FPS","RUS","Capacity","Electricity generation","Offshore wind","Power","GW","2036",3.6
"FPS","SA","Capacity","Electricity generation","Offshore wind","Power","GW","2036",2.6
"FPS","SAF","Capacity","Electricity generation","Offshore wind","Power","GW","2036",2.4
"FPS","SEAO","Capacity","Electricity generation","Offshore wind","Power","GW","2036",8.6
"FPS","KOR","Capacity","Electricity generation","Offshore wind","Power","GW","2036",19.9
"FPS","SSA","Capacity","Electricity generation","Offshore wind","Power","GW","2036",4
"FPS","GBR","Capacity","Electricity generation","Offshore wind","Power","GW","2036",30.7
"FPS","USA","Capacity","Electricity generation","Offshore wind","Power","GW","2036",85.7
"FPS","WEU","Capacity","Electricity generation","Offshore wind","Power","GW","2036",44.5
"FPS","WORLD","Capacity","Electricity generation","Offshore wind","Power","GW","2036",403.6
"FPS","AUS","Capacity","Electricity generation","Hydrogen","Power","GW","2036",0
"FPS","BRA","Capacity","Electricity generation","Hydrogen","Power","GW","2036",2.4
"FPS","CAN","Capacity","Electricity generation","Hydrogen","Power","GW","2036",5.5
"FPS","CHN","Capacity","Electricity generation","Hydrogen","Power","GW","2036",0
"FPS","CSA","Capacity","Electricity generation","Hydrogen","Power","GW","2036",0
"FPS","EEU","Capacity","Electricity generation","Hydrogen","Power","GW","2036",2
"FPS","EURA","Capacity","Electricity generation","Hydrogen","Power","GW","2036",0
"FPS","GCC","Capacity","Electricity generation","Hydrogen","Power","GW","2036",0
"FPS","IND","Capacity","Electricity generation","Hydrogen","Power","GW","2036",0
"FPS","IDN","Capacity","Electricity generation","Hydrogen","Power","GW","2036",0
"FPS","JPN","Capacity","Electricity generation","Hydrogen","Power","GW","2036",0
"FPS","MENA","Capacity","Electricity generation","Hydrogen","Power","GW","2036",0
"FPS","RUS","Capacity","Electricity generation","Hydrogen","Power","GW","2036",0
"FPS","SA","Capacity","Electricity generation","Hydrogen","Power","GW","2036",0
"FPS","SAF","Capacity","Electricity generation","Hydrogen","Power","GW","2036",0
"FPS","SEAO","Capacity","Electricity generation","Hydrogen","Power","GW","2036",0
"FPS","KOR","Capacity","Electricity generation","Hydrogen","Power","GW","2036",0
"FPS","SSA","Capacity","Electricity generation","Hydrogen","Power","GW","2036",0
"FPS","GBR","Capacity","Electricity generation","Hydrogen","Power","GW","2036",5.9
"FPS","USA","Capacity","Electricity generation","Hydrogen","Power","GW","2036",8.6
"FPS","WEU","Capacity","Electricity generation","Hydrogen","Power","GW","2036",5.4
"FPS","WORLD","Capacity","Electricity generation","Hydrogen","Power","GW","2036",29.7
"FPS","AUS","Primary energy demand","Oil","","Total","PJ","2036",1131.4
"FPS","BRA","Primary energy demand","Oil","","Total","PJ","2036",3812.1
"FPS","CAN","Primary energy demand","Oil","","Total","PJ","2036",2239.9
"FPS","CHN","Primary energy demand","Oil","","Total","PJ","2036",30200.8
"FPS","CSA","Primary energy demand","Oil","","Total","PJ","2036",8892.1
"FPS","EEU","Primary energy demand","Oil","","Total","PJ","2036",1770.6
"FPS","EURA","Primary energy demand","Oil","","Total","PJ","2036",2919.5
"FPS","GCC","Primary energy demand","Oil","","Total","PJ","2036",8160.3
"FPS","IND","Primary energy demand","Oil","","Total","PJ","2036",14147.7
"FPS","IDN","Primary energy demand","Oil","","Total","PJ","2036",3678.5
"FPS","JPN","Primary energy demand","Oil","","Total","PJ","2036",3802.5
"FPS","MENA","Primary energy demand","Oil","","Total","PJ","2036",11750.7
"FPS","RUS","Primary energy demand","Oil","","Total","PJ","2036",5029.3
"FPS","SA","Primary energy demand","Oil","","Total","PJ","2036",2862.6
"FPS","SAF","Primary energy demand","Oil","","Total","PJ","2036",1179.8
"FPS","SEAO","Primary energy demand","Oil","","Total","PJ","2036",11212.1
"FPS","KOR","Primary energy demand","Oil","","Total","PJ","2036",3609.6
"FPS","SSA","Primary energy demand","Oil","","Total","PJ","2036",6039.3
"FPS","GBR","Primary energy demand","Oil","","Total","PJ","2036",1284.5
"FPS","USA","Primary energy demand","Oil","","Total","PJ","2036",19724.3
"FPS","WEU","Primary energy demand","Oil","","Total","PJ","2036",9932
"FPS","WORLD","Primary energy demand","Oil","","Total","PJ","2036",153379.7
"FPS","AUS","Primary energy demand","Natural gas","","Total","PJ","2036",854.2
"FPS","BRA","Primary energy demand","Natural gas","","Total","PJ","2036",1221.7
"FPS","CAN","Primary energy demand","Natural gas","","Total","PJ","2036",3089.3
"FPS","CHN","Primary energy demand","Natural gas","","Total","PJ","2036",9654.4
"FPS","CSA","Primary energy demand","Natural gas","","Total","PJ","2036",5563.1
"FPS","EEU","Primary energy demand","Natural gas","","Total","PJ","2036",1461.9
"FPS","EURA","Primary energy demand","Natural gas","","Total","PJ","2036",4693
"FPS","GCC","Primary energy demand","Natural gas","","Total","PJ","2036",7974.3
"FPS","IND","Primary energy demand","Natural gas","","Total","PJ","2036",3159.6
"FPS","IDN","Primary energy demand","Natural gas","","Total","PJ","2036",1745.3
"FPS","JPN","Primary energy demand","Natural gas","","Total","PJ","2036",1576.6
"FPS","MENA","Primary energy demand","Natural gas","","Total","PJ","2036",16074
"FPS","RUS","Primary energy demand","Natural gas","","Total","PJ","2036",13915.4
"FPS","SA","Primary energy demand","Natural gas","","Total","PJ","2036",2999.1
"FPS","SAF","Primary energy demand","Natural gas","","Total","PJ","2036",162.3
"FPS","SEAO","Primary energy demand","Natural gas","","Total","PJ","2036",5620.4
"FPS","KOR","Primary energy demand","Natural gas","","Total","PJ","2036",1032.7
"FPS","SSA","Primary energy demand","Natural gas","","Total","PJ","2036",1530.3
"FPS","GBR","Primary energy demand","Natural gas","","Total","PJ","2036",1287.4
"FPS","USA","Primary energy demand","Natural gas","","Total","PJ","2036",17487.2
"FPS","WEU","Primary energy demand","Natural gas","","Total","PJ","2036",6062.4
"FPS","WORLD","Primary energy demand","Natural gas","","Total","PJ","2036",107164.7
"FPS","AUS","Primary energy demand","Coal","","Total","PJ","2036",323.8
"FPS","BRA","Primary energy demand","Coal","","Total","PJ","2036",411
"FPS","CAN","Primary energy demand","Coal","","Total","PJ","2036",119.6
"FPS","CHN","Primary energy demand","Coal","","Total","PJ","2036",71049.4
"FPS","CSA","Primary energy demand","Coal","","Total","PJ","2036",655.5
"FPS","EEU","Primary energy demand","Coal","","Total","PJ","2036",690.6
"FPS","EURA","Primary energy demand","Coal","","Total","PJ","2036",2715.6
"FPS","GCC","Primary energy demand","Coal","","Total","PJ","2036",85.3
"FPS","IND","Primary energy demand","Coal","","Total","PJ","2036",15566
"FPS","IDN","Primary energy demand","Coal","","Total","PJ","2036",3071.6
"FPS","JPN","Primary energy demand","Coal","","Total","PJ","2036",1479.6
"FPS","MENA","Primary energy demand","Coal","","Total","PJ","2036",2673.9
"FPS","RUS","Primary energy demand","Coal","","Total","PJ","2036",2721.8
"FPS","SA","Primary energy demand","Coal","","Total","PJ","2036",1148.6
"FPS","SAF","Primary energy demand","Coal","","Total","PJ","2036",2997.2
"FPS","SEAO","Primary energy demand","Coal","","Total","PJ","2036",6595.8
"FPS","KOR","Primary energy demand","Coal","","Total","PJ","2036",1186.1
"FPS","SSA","Primary energy demand","Coal","","Total","PJ","2036",508.8
"FPS","GBR","Primary energy demand","Coal","","Total","PJ","2036",97.7
"FPS","USA","Primary energy demand","Coal","","Total","PJ","2036",613.9
"FPS","WEU","Primary energy demand","Coal","","Total","PJ","2036",925
"FPS","WORLD","Primary energy demand","Coal","","Total","PJ","2036",115636.8
"FPS","AUS","Primary energy demand","Biomass","","Total","PJ","2036",487.6
"FPS","BRA","Primary energy demand","Biomass","","Total","PJ","2036",4974.4
"FPS","CAN","Primary energy demand","Biomass","","Total","PJ","2036",999.1
"FPS","CHN","Primary energy demand","Biomass","","Total","PJ","2036",3716.4
"FPS","CSA","Primary energy demand","Biomass","","Total","PJ","2036",1715.8
"FPS","EEU","Primary energy demand","Biomass","","Total","PJ","2036",1542.8
"FPS","EURA","Primary energy demand","Biomass","","Total","PJ","2036",167
"FPS","GCC","Primary energy demand","Biomass","","Total","PJ","2036",235.6
"FPS","IND","Primary energy demand","Biomass","","Total","PJ","2036",5254.7
"FPS","IDN","Primary energy demand","Biomass","","Total","PJ","2036",1416.8
"FPS","JPN","Primary energy demand","Biomass","","Total","PJ","2036",999.5
"FPS","MENA","Primary energy demand","Biomass","","Total","PJ","2036",674.8
"FPS","RUS","Primary energy demand","Biomass","","Total","PJ","2036",725
"FPS","SA","Primary energy demand","Biomass","","Total","PJ","2036",605.2
"FPS","SAF","Primary energy demand","Biomass","","Total","PJ","2036",542.1
"FPS","SEAO","Primary energy demand","Biomass","","Total","PJ","2036",2770.6
"FPS","KOR","Primary energy demand","Biomass","","Total","PJ","2036",523.3
"FPS","SSA","Primary energy demand","Biomass","","Total","PJ","2036",2325.3
"FPS","GBR","Primary energy demand","Biomass","","Total","PJ","2036",821.1
"FPS","USA","Primary energy demand","Biomass","","Total","PJ","2036",6983.6
"FPS","WEU","Primary energy demand","Biomass","","Total","PJ","2036",5421.8
"FPS","WORLD","Primary energy demand","Biomass","","Total","PJ","2036",42902.4
"FPS","AUS","New deployment","Vehicles","ICE","Transport","Vehicles (thousands)","2037",69.3
"FPS","BRA","New deployment","Vehicles","ICE","Transport","Vehicles (thousands)","2037",544.3
"FPS","CAN","New deployment","Vehicles","ICE","Transport","Vehicles (thousands)","2037",0
"FPS","CHN","New deployment","Vehicles","ICE","Transport","Vehicles (thousands)","2037",0
"FPS","CSA","New deployment","Vehicles","ICE","Transport","Vehicles (thousands)","2037",436.5
"FPS","EEU","New deployment","Vehicles","ICE","Transport","Vehicles (thousands)","2037",0
"FPS","EURA","New deployment","Vehicles","ICE","Transport","Vehicles (thousands)","2037",875.8
"FPS","GCC","New deployment","Vehicles","ICE","Transport","Vehicles (thousands)","2037",59.2
"FPS","IND","New deployment","Vehicles","ICE","Transport","Vehicles (thousands)","2037",790.1
"FPS","IDN","New deployment","Vehicles","ICE","Transport","Vehicles (thousands)","2037",170.9
"FPS","JPN","New deployment","Vehicles","ICE","Transport","Vehicles (thousands)","2037",245.6
"FPS","MENA","New deployment","Vehicles","ICE","Transport","Vehicles (thousands)","2037",197.2
"FPS","RUS","New deployment","Vehicles","ICE","Transport","Vehicles (thousands)","2037",784.4
"FPS","SA","New deployment","Vehicles","ICE","Transport","Vehicles (thousands)","2037",898
"FPS","SAF","New deployment","Vehicles","ICE","Transport","Vehicles (thousands)","2037",63.9
"FPS","SEAO","New deployment","Vehicles","ICE","Transport","Vehicles (thousands)","2037",53.4
"FPS","KOR","New deployment","Vehicles","ICE","Transport","Vehicles (thousands)","2037",0
"FPS","SSA","New deployment","Vehicles","ICE","Transport","Vehicles (thousands)","2037",4265.5
"FPS","GBR","New deployment","Vehicles","ICE","Transport","Vehicles (thousands)","2037",0
"FPS","USA","New deployment","Vehicles","ICE","Transport","Vehicles (thousands)","2037",595.8
"FPS","WEU","New deployment","Vehicles","ICE","Transport","Vehicles (thousands)","2037",0
"FPS","WORLD","New deployment","Vehicles","ICE","Transport","Vehicles (thousands)","2037",10049.9
"FPS","AUS","New deployment","Vehicles","PHEV","Transport","Vehicles (thousands)","2037",10.3
"FPS","BRA","New deployment","Vehicles","PHEV","Transport","Vehicles (thousands)","2037",43.2
"FPS","CAN","New deployment","Vehicles","PHEV","Transport","Vehicles (thousands)","2037",0
"FPS","CHN","New deployment","Vehicles","PHEV","Transport","Vehicles (thousands)","2037",0
"FPS","CSA","New deployment","Vehicles","PHEV","Transport","Vehicles (thousands)","2037",39
"FPS","EEU","New deployment","Vehicles","PHEV","Transport","Vehicles (thousands)","2037",0
"FPS","EURA","New deployment","Vehicles","PHEV","Transport","Vehicles (thousands)","2037",227.4
"FPS","GCC","New deployment","Vehicles","PHEV","Transport","Vehicles (thousands)","2037",15.4
"FPS","IND","New deployment","Vehicles","PHEV","Transport","Vehicles (thousands)","2037",44.1
"FPS","IDN","New deployment","Vehicles","PHEV","Transport","Vehicles (thousands)","2037",10.3
"FPS","JPN","New deployment","Vehicles","PHEV","Transport","Vehicles (thousands)","2037",56
"FPS","MENA","New deployment","Vehicles","PHEV","Transport","Vehicles (thousands)","2037",51.3
"FPS","RUS","New deployment","Vehicles","PHEV","Transport","Vehicles (thousands)","2037",204.4
"FPS","SA","New deployment","Vehicles","PHEV","Transport","Vehicles (thousands)","2037",234
"FPS","SAF","New deployment","Vehicles","PHEV","Transport","Vehicles (thousands)","2037",5.9
"FPS","SEAO","New deployment","Vehicles","PHEV","Transport","Vehicles (thousands)","2037",7.7
"FPS","KOR","New deployment","Vehicles","PHEV","Transport","Vehicles (thousands)","2037",0
"FPS","SSA","New deployment","Vehicles","PHEV","Transport","Vehicles (thousands)","2037",375.2
"FPS","GBR","New deployment","Vehicles","PHEV","Transport","Vehicles (thousands)","2037",0
"FPS","USA","New deployment","Vehicles","PHEV","Transport","Vehicles (thousands)","2037",132.3
"FPS","WEU","New deployment","Vehicles","PHEV","Transport","Vehicles (thousands)","2037",0
"FPS","WORLD","New deployment","Vehicles","PHEV","Transport","Vehicles (thousands)","2037",1456.5
"FPS","AUS","New deployment","Vehicles","BEV","Transport","Vehicles (thousands)","2037",1191
"FPS","BRA","New deployment","Vehicles","BEV","Transport","Vehicles (thousands)","2037",1395.5
"FPS","CAN","New deployment","Vehicles","BEV","Transport","Vehicles (thousands)","2037",1679.9
"FPS","CHN","New deployment","Vehicles","BEV","Transport","Vehicles (thousands)","2037",23973.8
"FPS","CSA","New deployment","Vehicles","BEV","Transport","Vehicles (thousands)","2037",4377.3
"FPS","EEU","New deployment","Vehicles","BEV","Transport","Vehicles (thousands)","2037",2231.6
"FPS","EURA","New deployment","Vehicles","BEV","Transport","Vehicles (thousands)","2037",570.3
"FPS","GCC","New deployment","Vehicles","BEV","Transport","Vehicles (thousands)","2037",479.2
"FPS","IND","New deployment","Vehicles","BEV","Transport","Vehicles (thousands)","2037",8398.7
"FPS","IDN","New deployment","Vehicles","BEV","Transport","Vehicles (thousands)","2037",435.7
"FPS","JPN","New deployment","Vehicles","BEV","Transport","Vehicles (thousands)","2037",2983.9
"FPS","MENA","New deployment","Vehicles","BEV","Transport","Vehicles (thousands)","2037",4573.1
"FPS","RUS","New deployment","Vehicles","BEV","Transport","Vehicles (thousands)","2037",513.3
"FPS","SA","New deployment","Vehicles","BEV","Transport","Vehicles (thousands)","2037",587.6
"FPS","SAF","New deployment","Vehicles","BEV","Transport","Vehicles (thousands)","2037",628
"FPS","SEAO","New deployment","Vehicles","BEV","Transport","Vehicles (thousands)","2037",1302.7
"FPS","KOR","New deployment","Vehicles","BEV","Transport","Vehicles (thousands)","2037",1164
"FPS","SSA","New deployment","Vehicles","BEV","Transport","Vehicles (thousands)","2037",2443.2
"FPS","GBR","New deployment","Vehicles","BEV","Transport","Vehicles (thousands)","2037",2208.9
"FPS","USA","New deployment","Vehicles","BEV","Transport","Vehicles (thousands)","2037",11680.8
"FPS","WEU","New deployment","Vehicles","BEV","Transport","Vehicles (thousands)","2037",10888.2
"FPS","WORLD","New deployment","Vehicles","BEV","Transport","Vehicles (thousands)","2037",83706.8
"FPS","AUS","New deployment","Vehicles","H2","Transport","Vehicles (thousands)","2037",12.6
"FPS","BRA","New deployment","Vehicles","H2","Transport","Vehicles (thousands)","2037",14.8
"FPS","CAN","New deployment","Vehicles","H2","Transport","Vehicles (thousands)","2037",24.7
"FPS","CHN","New deployment","Vehicles","H2","Transport","Vehicles (thousands)","2037",1445.6
"FPS","CSA","New deployment","Vehicles","H2","Transport","Vehicles (thousands)","2037",46.4
"FPS","EEU","New deployment","Vehicles","H2","Transport","Vehicles (thousands)","2037",33.3
"FPS","EURA","New deployment","Vehicles","H2","Transport","Vehicles (thousands)","2037",9.6
"FPS","GCC","New deployment","Vehicles","H2","Transport","Vehicles (thousands)","2037",8.1
"FPS","IND","New deployment","Vehicles","H2","Transport","Vehicles (thousands)","2037",89.1
"FPS","IDN","New deployment","Vehicles","H2","Transport","Vehicles (thousands)","2037",7.3
"FPS","JPN","New deployment","Vehicles","H2","Transport","Vehicles (thousands)","2037",411.9
"FPS","MENA","New deployment","Vehicles","H2","Transport","Vehicles (thousands)","2037",76.9
"FPS","RUS","New deployment","Vehicles","H2","Transport","Vehicles (thousands)","2037",8.6
"FPS","SA","New deployment","Vehicles","H2","Transport","Vehicles (thousands)","2037",9.9
"FPS","SAF","New deployment","Vehicles","H2","Transport","Vehicles (thousands)","2037",6.7
"FPS","SEAO","New deployment","Vehicles","H2","Transport","Vehicles (thousands)","2037",18.8
"FPS","KOR","New deployment","Vehicles","H2","Transport","Vehicles (thousands)","2037",207.4
"FPS","SSA","New deployment","Vehicles","H2","Transport","Vehicles (thousands)","2037",41.1
"FPS","GBR","New deployment","Vehicles","H2","Transport","Vehicles (thousands)","2037",33
"FPS","USA","New deployment","Vehicles","H2","Transport","Vehicles (thousands)","2037",443
"FPS","WEU","New deployment","Vehicles","H2","Transport","Vehicles (thousands)","2037",164.9
"FPS","WORLD","New deployment","Vehicles","H2","Transport","Vehicles (thousands)","2037",3113.8
"FPS","AUS","Capacity","Electricity generation","Coal","Power","GW","2037",3.3
"FPS","BRA","Capacity","Electricity generation","Coal","Power","GW","2037",1.4
"FPS","CAN","Capacity","Electricity generation","Coal","Power","GW","2037",0
"FPS","CHN","Capacity","Electricity generation","Coal","Power","GW","2037",865.9
"FPS","CSA","Capacity","Electricity generation","Coal","Power","GW","2037",5.5
"FPS","EEU","Capacity","Electricity generation","Coal","Power","GW","2037",0
"FPS","EURA","Capacity","Electricity generation","Coal","Power","GW","2037",34.4
"FPS","GCC","Capacity","Electricity generation","Coal","Power","GW","2037",0
"FPS","IND","Capacity","Electricity generation","Coal","Power","GW","2037",210.5
"FPS","IDN","Capacity","Electricity generation","Coal","Power","GW","2037",50.2
"FPS","JPN","Capacity","Electricity generation","Coal","Power","GW","2037",10.7
"FPS","MENA","Capacity","Electricity generation","Coal","Power","GW","2037",36.4
"FPS","RUS","Capacity","Electricity generation","Coal","Power","GW","2037",43.7
"FPS","SA","Capacity","Electricity generation","Coal","Power","GW","2037",14.6
"FPS","SAF","Capacity","Electricity generation","Coal","Power","GW","2037",23.4
"FPS","SEAO","Capacity","Electricity generation","Coal","Power","GW","2037",78.4
"FPS","KOR","Capacity","Electricity generation","Coal","Power","GW","2037",8
"FPS","SSA","Capacity","Electricity generation","Coal","Power","GW","2037",4.7
"FPS","GBR","Capacity","Electricity generation","Coal","Power","GW","2037",0
"FPS","USA","Capacity","Electricity generation","Coal","Power","GW","2037",0
"FPS","WEU","Capacity","Electricity generation","Coal","Power","GW","2037",0
"FPS","WORLD","Capacity","Electricity generation","Coal","Power","GW","2037",1391.1
"FPS","AUS","Capacity","Electricity generation","Coal CCS","Power","GW","2037",0
"FPS","BRA","Capacity","Electricity generation","Coal CCS","Power","GW","2037",0
"FPS","CAN","Capacity","Electricity generation","Coal CCS","Power","GW","2037",0
"FPS","CHN","Capacity","Electricity generation","Coal CCS","Power","GW","2037",0
"FPS","CSA","Capacity","Electricity generation","Coal CCS","Power","GW","2037",0
"FPS","EEU","Capacity","Electricity generation","Coal CCS","Power","GW","2037",0
"FPS","EURA","Capacity","Electricity generation","Coal CCS","Power","GW","2037",0
"FPS","GCC","Capacity","Electricity generation","Coal CCS","Power","GW","2037",0
"FPS","IND","Capacity","Electricity generation","Coal CCS","Power","GW","2037",0
"FPS","IDN","Capacity","Electricity generation","Coal CCS","Power","GW","2037",0
"FPS","JPN","Capacity","Electricity generation","Coal CCS","Power","GW","2037",0
"FPS","MENA","Capacity","Electricity generation","Coal CCS","Power","GW","2037",0
"FPS","RUS","Capacity","Electricity generation","Coal CCS","Power","GW","2037",0
"FPS","SA","Capacity","Electricity generation","Coal CCS","Power","GW","2037",0
"FPS","SAF","Capacity","Electricity generation","Coal CCS","Power","GW","2037",0
