"source","scenario","scenario_geography","sector","indicator","technology","units","year","value"
"WEO2021","SDS","EU27","Power","Capacity","GasCap","GW",2019,183.96
"WEO2021","SDS","EU27","Power","Capacity","GasCap","GW",2020,182.85
"WEO2021","SDS","Africa","Power","Capacity","GasCap","GW",2010,51.37
"WEO2021","SDS","Africa","Power","Capacity","GasCap","GW",2015,78.28
"WEO2021","SDS","Africa","Power","Capacity","GasCap","GW",2019,110.06
"WEO2021","SDS","Africa","Power","Capacity","GasCap","GW",2020,111.83
"WEO2021","SDS","MiddleEast","Power","Capacity","GasCap","GW",2010,143.99
"WEO2021","SDS","MiddleEast","Power","Capacity","GasCap","GW",2015,193.13
"WEO2021","SDS","MiddleEast","Power","Capacity","GasCap","GW",2019,224.27
"WEO2021","SDS","MiddleEast","Power","Capacity","GasCap","GW",2020,230.29
"WEO2021","SDS","Eurasia","Power","Capacity","GasCap","GW",2010,122.5
"WEO2021","SDS","Eurasia","Power","Capacity","GasCap","GW",2015,144.65
"WEO2021","SDS","Eurasia","Power","Capacity","GasCap","GW",2019,156.68
"WEO2021","SDS","Eurasia","Power","Capacity","GasCap","GW",2020,158.25
"WEO2021","SDS","Russia","Power","Capacity","GasCap","GW",2010,102.27
"WEO2021","SDS","Russia","Power","Capacity","GasCap","GW",2015,121.11
"WEO2021","SDS","Russia","Power","Capacity","GasCap","GW",2019,128.05
"WEO2021","SDS","Russia","Power","Capacity","GasCap","GW",2020,128.45
"WEO2021","SDS","AsiaPacific","Power","Capacity","GasCap","GW",2010,271.94
"WEO2021","SDS","AsiaPacific","Power","Capacity","GasCap","GW",2015,353.77
"WEO2021","SDS","AsiaPacific","Power","Capacity","GasCap","GW",2019,407.37
"WEO2021","SDS","AsiaPacific","Power","Capacity","GasCap","GW",2020,419.92
"WEO2021","SDS","China","Power","Capacity","GasCap","GW",2010,35.53
"WEO2021","SDS","China","Power","Capacity","GasCap","GW",2015,67.4
"WEO2021","SDS","China","Power","Capacity","GasCap","GW",2019,86.54
"WEO2021","SDS","China","Power","Capacity","GasCap","GW",2020,93.15
"WEO2021","SDS","India","Power","Capacity","GasCap","GW",2010,21.46
"WEO2021","SDS","India","Power","Capacity","GasCap","GW",2015,28.73
"WEO2021","SDS","India","Power","Capacity","GasCap","GW",2019,28.93
"WEO2021","SDS","India","Power","Capacity","GasCap","GW",2020,27.72
"WEO2021","SDS","Japan","Power","Capacity","GasCap","GW",2010,70.05
"WEO2021","SDS","Japan","Power","Capacity","GasCap","GW",2015,80.21
"WEO2021","SDS","Japan","Power","Capacity","GasCap","GW",2019,84.04
"WEO2021","SDS","Japan","Power","Capacity","GasCap","GW",2020,87.11
"WEO2021","SDS","Southeast Asia","Power","Capacity","GasCap","GW",2010,72.39
"WEO2021","SDS","Southeast Asia","Power","Capacity","GasCap","GW",2015,86.21
"WEO2021","SDS","Southeast Asia","Power","Capacity","GasCap","GW",2019,97.12
"WEO2021","SDS","Southeast Asia","Power","Capacity","GasCap","GW",2020,99.51
"WEO2021","SDS","OECD","Power","Capacity","GasCap","GW",2010,847.58
"WEO2021","SDS","OECD","Power","Capacity","GasCap","GW",2015,911.95
"WEO2021","SDS","OECD","Power","Capacity","GasCap","GW",2019,963.82
"WEO2021","SDS","OECD","Power","Capacity","GasCap","GW",2020,972.99
"WEO2021","SDS","NonOECD","Power","Capacity","GasCap","GW",2010,536.23
"WEO2021","SDS","NonOECD","Power","Capacity","GasCap","GW",2015,705.33
"WEO2021","SDS","NonOECD","Power","Capacity","GasCap","GW",2019,829.33
"WEO2021","SDS","NonOECD","Power","Capacity","GasCap","GW",2020,849.36
"WEO2021","SDS","Advanced economies","Power","Capacity","GasCap","GW",2010,853.04
"WEO2021","SDS","Advanced economies","Power","Capacity","GasCap","GW",2015,918.21
"WEO2021","SDS","Advanced economies","Power","Capacity","GasCap","GW",2019,970.14
"WEO2021","SDS","Advanced economies","Power","Capacity","GasCap","GW",2020,978.56
"WEO2021","SDS","Emerging market and developing economies","Power","Capacity","GasCap","GW",2010,530.76
"WEO2021","SDS","Emerging market and developing economies","Power","Capacity","GasCap","GW",2015,699.07
"WEO2021","SDS","Emerging market and developing economies","Power","Capacity","GasCap","GW",2019,823.01
"WEO2021","SDS","Emerging market and developing economies","Power","Capacity","GasCap","GW",2020,843.79
"WEO2021","SDS","NorthAmerica","Power","Capacity","OilCap","GW",2010,88.39
"WEO2021","SDS","NorthAmerica","Power","Capacity","OilCap","GW",2015,80.52
"WEO2021","SDS","NorthAmerica","Power","Capacity","OilCap","GW",2019,78.43
"WEO2021","SDS","NorthAmerica","Power","Capacity","OilCap","GW",2020,78.18
"WEO2021","SDS","US","Power","Capacity","OilCap","GW",2010,65.87
"WEO2021","SDS","US","Power","Capacity","OilCap","GW",2015,58.44
"WEO2021","SDS","US","Power","Capacity","OilCap","GW",2019,56.28
"WEO2021","SDS","US","Power","Capacity","OilCap","GW",2020,56.3
"WEO2021","SDS","LatinAmerica","Power","Capacity","OilCap","GW",2010,40.92
"WEO2021","SDS","LatinAmerica","Power","Capacity","OilCap","GW",2015,46.85
"WEO2021","SDS","LatinAmerica","Power","Capacity","OilCap","GW",2019,49.33
"WEO2021","SDS","LatinAmerica","Power","Capacity","OilCap","GW",2020,49.63
"WEO2021","SDS","Brazil","Power","Capacity","OilCap","GW",2010,7.43
"WEO2021","SDS","Brazil","Power","Capacity","OilCap","GW",2015,8.06
"WEO2021","SDS","Brazil","Power","Capacity","OilCap","GW",2019,8.09
"WEO2021","SDS","Brazil","Power","Capacity","OilCap","GW",2020,8.14
"WEO2021","SDS","Europe","Power","Capacity","OilCap","GW",2010,78.99
"WEO2021","SDS","Europe","Power","Capacity","OilCap","GW",2015,56.58
"WEO2021","SDS","Europe","Power","Capacity","OilCap","GW",2019,50.12
"WEO2021","SDS","Europe","Power","Capacity","OilCap","GW",2020,49.06
"WEO2021","SDS","EU27","Power","Capacity","OilCap","GW",2010,56.4
"WEO2021","SDS","EU27","Power","Capacity","OilCap","GW",2015,42.13
"WEO2021","SDS","EU27","Power","Capacity","OilCap","GW",2019,35.58
"WEO2021","SDS","EU27","Power","Capacity","OilCap","GW",2020,34.69
"WEO2021","SDS","Africa","Power","Capacity","OilCap","GW",2010,30.7
"WEO2021","SDS","Africa","Power","Capacity","OilCap","GW",2015,38.23
"WEO2021","SDS","Africa","Power","Capacity","OilCap","GW",2019,42.89
"WEO2021","SDS","Africa","Power","Capacity","OilCap","GW",2020,42.66
"WEO2021","SDS","MiddleEast","Power","Capacity","OilCap","GW",2010,68.87
"WEO2021","SDS","MiddleEast","Power","Capacity","OilCap","GW",2015,88.45
"WEO2021","SDS","MiddleEast","Power","Capacity","OilCap","GW",2019,96.07
"WEO2021","SDS","MiddleEast","Power","Capacity","OilCap","GW",2020,95.82
"WEO2021","SDS","Eurasia","Power","Capacity","OilCap","GW",2010,8.83
"WEO2021","SDS","Eurasia","Power","Capacity","OilCap","GW",2015,9.01
"WEO2021","SDS","Eurasia","Power","Capacity","OilCap","GW",2019,9.02
"WEO2021","SDS","Eurasia","Power","Capacity","OilCap","GW",2020,9.02
"WEO2021","SDS","Russia","Power","Capacity","OilCap","GW",2010,3.55
"WEO2021","SDS","Russia","Power","Capacity","OilCap","GW",2015,3.85
"WEO2021","SDS","Russia","Power","Capacity","OilCap","GW",2019,3.86
"WEO2021","SDS","Russia","Power","Capacity","OilCap","GW",2020,3.86
"WEO2021","SDS","AsiaPacific","Power","Capacity","OilCap","GW",2010,120.1
"WEO2021","SDS","AsiaPacific","Power","Capacity","OilCap","GW",2015,111.16
"WEO2021","SDS","AsiaPacific","Power","Capacity","OilCap","GW",2019,106.74
"WEO2021","SDS","AsiaPacific","Power","Capacity","OilCap","GW",2020,105.66
"WEO2021","SDS","China","Power","Capacity","OilCap","GW",2010,8.42
"WEO2021","SDS","China","Power","Capacity","OilCap","GW",2015,8.39
"WEO2021","SDS","China","Power","Capacity","OilCap","GW",2019,8.3
"WEO2021","SDS","China","Power","Capacity","OilCap","GW",2020,8.3
"WEO2021","SDS","India","Power","Capacity","OilCap","GW",2010,7.6
"WEO2021","SDS","India","Power","Capacity","OilCap","GW",2015,7.65
"WEO2021","SDS","India","Power","Capacity","OilCap","GW",2019,6.56
"WEO2021","SDS","India","Power","Capacity","OilCap","GW",2020,6.56
"WEO2021","SDS","Japan","Power","Capacity","OilCap","GW",2010,54.29
"WEO2021","SDS","Japan","Power","Capacity","OilCap","GW",2015,42.6
"WEO2021","SDS","Japan","Power","Capacity","OilCap","GW",2019,35.25
"WEO2021","SDS","Japan","Power","Capacity","OilCap","GW",2020,33.89
"WEO2021","SDS","Southeast Asia","Power","Capacity","OilCap","GW",2010,24.29
"WEO2021","SDS","Southeast Asia","Power","Capacity","OilCap","GW",2015,24.29
"WEO2021","SDS","Southeast Asia","Power","Capacity","OilCap","GW",2019,24.68
"WEO2021","SDS","Southeast Asia","Power","Capacity","OilCap","GW",2020,25.2
"WEO2021","SDS","OECD","Power","Capacity","OilCap","GW",2010,223.71
"WEO2021","SDS","OECD","Power","Capacity","OilCap","GW",2015,182.04
"WEO2021","SDS","OECD","Power","Capacity","OilCap","GW",2019,167.32
"WEO2021","SDS","OECD","Power","Capacity","OilCap","GW",2020,165.3
"WEO2021","SDS","NonOECD","Power","Capacity","OilCap","GW",2010,213.07
"WEO2021","SDS","NonOECD","Power","Capacity","OilCap","GW",2015,248.75
"WEO2021","SDS","NonOECD","Power","Capacity","OilCap","GW",2019,265.27
"WEO2021","SDS","NonOECD","Power","Capacity","OilCap","GW",2020,264.74
"WEO2021","SDS","Advanced economies","Power","Capacity","OilCap","GW",2010,228.94
"WEO2021","SDS","Advanced economies","Power","Capacity","OilCap","GW",2015,187.19
"WEO2021","SDS","Advanced economies","Power","Capacity","OilCap","GW",2019,171.51
"WEO2021","SDS","Advanced economies","Power","Capacity","OilCap","GW",2020,169.16
"WEO2021","SDS","Emerging market and developing economies","Power","Capacity","OilCap","GW",2010,207.84
"WEO2021","SDS","Emerging market and developing economies","Power","Capacity","OilCap","GW",2015,243.59
"WEO2021","SDS","Emerging market and developing economies","Power","Capacity","OilCap","GW",2019,261.09
"WEO2021","SDS","Emerging market and developing economies","Power","Capacity","OilCap","GW",2020,260.87
"WEO2021","APS","Advanced economies","Power","Capacity","RenewablesCap","GW",2010,232.97
"WEO2021","APS","Advanced economies","Power","Capacity","RenewablesCap","GW",2015,489.06
"WEO2021","APS","Advanced economies","Power","Capacity","RenewablesCap","GW",2019,745.17
"WEO2021","APS","Advanced economies","Power","Capacity","RenewablesCap","GW",2020,843.48
"WEO2021","APS","Advanced economies","Power","Capacity","RenewablesCap","GW",2030,2636.99
"WEO2021","APS","Advanced economies","Power","Capacity","RenewablesCap","GW",2035,3839.34
"WEO2021","APS","Advanced economies","Power","Capacity","RenewablesCap","GW",2040,4884.41
"WEO2021","APS","Advanced economies","Power","Capacity","RenewablesCap","GW",2045,5452.07
"WEO2021","APS","Advanced economies","Power","Capacity","RenewablesCap","GW",2050,5727.39
"WEO2021","APS","Africa","Power","Capacity","RenewablesCap","GW",2010,1.29
"WEO2021","APS","Africa","Power","Capacity","RenewablesCap","GW",2015,5.6
"WEO2021","APS","Africa","Power","Capacity","RenewablesCap","GW",2019,12.46
"WEO2021","APS","Africa","Power","Capacity","RenewablesCap","GW",2020,14.23
"WEO2021","APS","Africa","Power","Capacity","RenewablesCap","GW",2030,104.86
"WEO2021","APS","Africa","Power","Capacity","RenewablesCap","GW",2035,189.75
"WEO2021","APS","Africa","Power","Capacity","RenewablesCap","GW",2040,273.05
"WEO2021","APS","Africa","Power","Capacity","RenewablesCap","GW",2045,345.89
"WEO2021","APS","Africa","Power","Capacity","RenewablesCap","GW",2050,403.71
"WEO2021","APS","AsiaPacific","Power","Capacity","RenewablesCap","GW",2010,76.68
"WEO2021","APS","AsiaPacific","Power","Capacity","RenewablesCap","GW",2015,296.77
"WEO2021","APS","AsiaPacific","Power","Capacity","RenewablesCap","GW",2019,672.91
"WEO2021","APS","AsiaPacific","Power","Capacity","RenewablesCap","GW",2020,839.83
"WEO2021","APS","AsiaPacific","Power","Capacity","RenewablesCap","GW",2030,2693.45
"WEO2021","APS","AsiaPacific","Power","Capacity","RenewablesCap","GW",2035,4019.03
"WEO2021","APS","AsiaPacific","Power","Capacity","RenewablesCap","GW",2040,5590.37
"WEO2021","APS","AsiaPacific","Power","Capacity","RenewablesCap","GW",2045,7184.4
"WEO2021","APS","AsiaPacific","Power","Capacity","RenewablesCap","GW",2050,8590.11
"WEO2021","APS","Brazil","Power","Capacity","RenewablesCap","GW",2010,9.29
"WEO2021","APS","Brazil","Power","Capacity","RenewablesCap","GW",2015,21.76
"WEO2021","APS","Brazil","Power","Capacity","RenewablesCap","GW",2019,35.81
"WEO2021","APS","Brazil","Power","Capacity","RenewablesCap","GW",2020,41.22
"WEO2021","APS","Brazil","Power","Capacity","RenewablesCap","GW",2030,103.15
"WEO2021","APS","Brazil","Power","Capacity","RenewablesCap","GW",2035,121.44
"WEO2021","APS","Brazil","Power","Capacity","RenewablesCap","GW",2040,146.85
"WEO2021","APS","Brazil","Power","Capacity","RenewablesCap","GW",2045,181.5
"WEO2021","APS","Brazil","Power","Capacity","RenewablesCap","GW",2050,232.01
"WEO2021","APS","LatinAmerica","Power","Capacity","RenewablesCap","GW",2010,12.37
"WEO2021","APS","LatinAmerica","Power","Capacity","RenewablesCap","GW",2015,30.83
"WEO2021","APS","LatinAmerica","Power","Capacity","RenewablesCap","GW",2019,53.92
"WEO2021","APS","LatinAmerica","Power","Capacity","RenewablesCap","GW",2020,62.73
"WEO2021","APS","LatinAmerica","Power","Capacity","RenewablesCap","GW",2030,187.93
"WEO2021","APS","LatinAmerica","Power","Capacity","RenewablesCap","GW",2035,239.52
"WEO2021","APS","LatinAmerica","Power","Capacity","RenewablesCap","GW",2040,299.33
"WEO2021","APS","LatinAmerica","Power","Capacity","RenewablesCap","GW",2045,367.47
"WEO2021","APS","LatinAmerica","Power","Capacity","RenewablesCap","GW",2050,448.81
"WEO2021","APS","China","Power","Capacity","RenewablesCap","GW",2010,35.94
"WEO2021","APS","China","Power","Capacity","RenewablesCap","GW",2015,185.1
"WEO2021","APS","China","Power","Capacity","RenewablesCap","GW",2019,438.9
"WEO2021","APS","China","Power","Capacity","RenewablesCap","GW",2020,564.2
"WEO2021","APS","China","Power","Capacity","RenewablesCap","GW",2030,1747.68
"WEO2021","APS","China","Power","Capacity","RenewablesCap","GW",2035,2526.64
"WEO2021","APS","China","Power","Capacity","RenewablesCap","GW",2040,3481.6
"WEO2021","APS","China","Power","Capacity","RenewablesCap","GW",2045,4523.38
"WEO2021","APS","China","Power","Capacity","RenewablesCap","GW",2050,5493.68
"WEO2021","APS","Emerging market and developing economies","Power","Capacity","RenewablesCap","GW",2010,74.36
"WEO2021","APS","Emerging market and developing economies","Power","Capacity","RenewablesCap","GW",2015,274.5
"WEO2021","APS","Emerging market and developing economies","Power","Capacity","RenewablesCap","GW",2019,636.35
"WEO2021","APS","Emerging market and developing economies","Power","Capacity","RenewablesCap","GW",2020,795.24
"WEO2021","APS","Emerging market and developing economies","Power","Capacity","RenewablesCap","GW",2030,2626.22
"WEO2021","APS","Emerging market and developing economies","Power","Capacity","RenewablesCap","GW",2035,3945.36
"WEO2021","APS","Emerging market and developing economies","Power","Capacity","RenewablesCap","GW",2040,5538.58
"WEO2021","APS","Emerging market and developing economies","Power","Capacity","RenewablesCap","GW",2045,7271.66
"WEO2021","APS","Emerging market and developing economies","Power","Capacity","RenewablesCap","GW",2050,8924.5
"WEO2021","APS","Eurasia","Power","Capacity","RenewablesCap","GW",2010,1.34
"WEO2021","APS","Eurasia","Power","Capacity","RenewablesCap","GW",2015,2.07
"WEO2021","APS","Eurasia","Power","Capacity","RenewablesCap","GW",2019,4.57
"WEO2021","APS","Eurasia","Power","Capacity","RenewablesCap","GW",2020,6.26
"WEO2021","APS","Eurasia","Power","Capacity","RenewablesCap","GW",2030,27.38
"WEO2021","APS","Eurasia","Power","Capacity","RenewablesCap","GW",2035,39.65
"WEO2021","APS","Eurasia","Power","Capacity","RenewablesCap","GW",2040,55.46
"WEO2021","APS","Eurasia","Power","Capacity","RenewablesCap","GW",2045,73.17
"WEO2021","APS","Eurasia","Power","Capacity","RenewablesCap","GW",2050,90.95
"WEO2021","APS","Europe","Power","Capacity","RenewablesCap","GW",2010,150.79
"WEO2021","APS","Europe","Power","Capacity","RenewablesCap","GW",2015,289.22
"WEO2021","APS","Europe","Power","Capacity","RenewablesCap","GW",2019,404.18
"WEO2021","APS","Europe","Power","Capacity","RenewablesCap","GW",2020,441.72
"WEO2021","APS","Europe","Power","Capacity","RenewablesCap","GW",2030,1096.94
"WEO2021","APS","Europe","Power","Capacity","RenewablesCap","GW",2035,1382.31
"WEO2021","APS","Europe","Power","Capacity","RenewablesCap","GW",2040,1605.45
"WEO2021","APS","Europe","Power","Capacity","RenewablesCap","GW",2045,1767.46
"WEO2021","APS","Europe","Power","Capacity","RenewablesCap","GW",2050,1854.68
"WEO2021","APS","EU27","Power","Capacity","RenewablesCap","GW",2010,137.33
"WEO2021","APS","EU27","Power","Capacity","RenewablesCap","GW",2015,247.4
"WEO2021","APS","EU27","Power","Capacity","RenewablesCap","GW",2019,324.72
"WEO2021","APS","EU27","Power","Capacity","RenewablesCap","GW",2020,355.14
"WEO2021","APS","EU27","Power","Capacity","RenewablesCap","GW",2030,896.03
"WEO2021","APS","EU27","Power","Capacity","RenewablesCap","GW",2035,1131.37
"WEO2021","APS","EU27","Power","Capacity","RenewablesCap","GW",2040,1323.86
"WEO2021","APS","EU27","Power","Capacity","RenewablesCap","GW",2045,1449.22
"WEO2021","APS","EU27","Power","Capacity","RenewablesCap","GW",2050,1498.59
"WEO2021","APS","Global","Power","Capacity","RenewablesCap","GW",2010,319.61
"WEO2021","APS","Global","Power","Capacity","RenewablesCap","GW",2015,781.48
"WEO2021","APS","Global","Power","Capacity","RenewablesCap","GW",2019,1403.65
"WEO2021","APS","Global","Power","Capacity","RenewablesCap","GW",2020,1661.45
"WEO2021","APS","Global","Power","Capacity","RenewablesCap","GW",2030,5338.93
"WEO2021","APS","Global","Power","Capacity","RenewablesCap","GW",2035,7943.89
"WEO2021","APS","Global","Power","Capacity","RenewablesCap","GW",2040,10668.11
"WEO2021","APS","Global","Power","Capacity","RenewablesCap","GW",2045,13045.94
"WEO2021","APS","Global","Power","Capacity","RenewablesCap","GW",2050,15023.58
"WEO2021","APS","India","Power","Capacity","RenewablesCap","GW",2010,17.15
"WEO2021","APS","India","Power","Capacity","RenewablesCap","GW",2015,37.62
"WEO2021","APS","India","Power","Capacity","RenewablesCap","GW",2019,87.11
"WEO2021","APS","India","Power","Capacity","RenewablesCap","GW",2020,92.78
"WEO2021","APS","India","Power","Capacity","RenewablesCap","GW",2030,380.57
"WEO2021","APS","India","Power","Capacity","RenewablesCap","GW",2035,649.3
"WEO2021","APS","India","Power","Capacity","RenewablesCap","GW",2040,988.47
"WEO2021","APS","India","Power","Capacity","RenewablesCap","GW",2045,1325.23
"WEO2021","APS","India","Power","Capacity","RenewablesCap","GW",2050,1604.52
"WEO2021","APS","Japan","Power","Capacity","RenewablesCap","GW",2010,11.65
"WEO2021","APS","Japan","Power","Capacity","RenewablesCap","GW",2015,43.74
"WEO2021","APS","Japan","Power","Capacity","RenewablesCap","GW",2019,75.69
"WEO2021","APS","Japan","Power","Capacity","RenewablesCap","GW",2020,85.51
"WEO2021","APS","Japan","Power","Capacity","RenewablesCap","GW",2030,179.29
"WEO2021","APS","Japan","Power","Capacity","RenewablesCap","GW",2035,227.37
"WEO2021","APS","Japan","Power","Capacity","RenewablesCap","GW",2040,290.69
"WEO2021","APS","Japan","Power","Capacity","RenewablesCap","GW",2045,343.1
"WEO2021","APS","Japan","Power","Capacity","RenewablesCap","GW",2050,369.1
"WEO2021","APS","MiddleEast","Power","Capacity","RenewablesCap","GW",2010,0.11
"WEO2021","APS","MiddleEast","Power","Capacity","RenewablesCap","GW",2015,0.55
"WEO2021","APS","MiddleEast","Power","Capacity","RenewablesCap","GW",2019,5.3
"WEO2021","APS","MiddleEast","Power","Capacity","RenewablesCap","GW",2020,6.38
"WEO2021","APS","MiddleEast","Power","Capacity","RenewablesCap","GW",2030,57
"WEO2021","APS","MiddleEast","Power","Capacity","RenewablesCap","GW",2035,119.65
"WEO2021","APS","MiddleEast","Power","Capacity","RenewablesCap","GW",2040,199.15
"WEO2021","APS","MiddleEast","Power","Capacity","RenewablesCap","GW",2045,316.82
"WEO2021","APS","MiddleEast","Power","Capacity","RenewablesCap","GW",2050,467.06
"WEO2021","APS","NonOECD","Power","Capacity","RenewablesCap","GW",2010,75.52
"WEO2021","APS","NonOECD","Power","Capacity","RenewablesCap","GW",2015,281.84
"WEO2021","APS","NonOECD","Power","Capacity","RenewablesCap","GW",2019,644.24
"WEO2021","APS","NonOECD","Power","Capacity","RenewablesCap","GW",2020,803.37
"WEO2021","APS","NonOECD","Power","Capacity","RenewablesCap","GW",2030,2650.96
"WEO2021","APS","NonOECD","Power","Capacity","RenewablesCap","GW",2035,3981.41
"WEO2021","APS","NonOECD","Power","Capacity","RenewablesCap","GW",2040,5582.82
"WEO2021","APS","NonOECD","Power","Capacity","RenewablesCap","GW",2045,7321.47
"WEO2021","APS","NonOECD","Power","Capacity","RenewablesCap","GW",2050,8979.52
"WEO2021","APS","NorthAmerica","Power","Capacity","RenewablesCap","GW",2010,64.72
"WEO2021","APS","NorthAmerica","Power","Capacity","RenewablesCap","GW",2015,138.5
"WEO2021","APS","NorthAmerica","Power","Capacity","RenewablesCap","GW",2019,228.19
"WEO2021","APS","NorthAmerica","Power","Capacity","RenewablesCap","GW",2020,267.58
"WEO2021","APS","NorthAmerica","Power","Capacity","RenewablesCap","GW",2030,1095.64
"WEO2021","APS","NorthAmerica","Power","Capacity","RenewablesCap","GW",2035,1794.8
"WEO2021","APS","NorthAmerica","Power","Capacity","RenewablesCap","GW",2040,2400.14
"WEO2021","APS","NorthAmerica","Power","Capacity","RenewablesCap","GW",2045,2668.52
"WEO2021","APS","NorthAmerica","Power","Capacity","RenewablesCap","GW",2050,2796.58
"WEO2021","APS","OECD","Power","Capacity","RenewablesCap","GW",2010,231.81
"WEO2021","APS","OECD","Power","Capacity","RenewablesCap","GW",2015,481.71
"WEO2021","APS","OECD","Power","Capacity","RenewablesCap","GW",2019,737.3
"WEO2021","APS","OECD","Power","Capacity","RenewablesCap","GW",2020,835.35
"WEO2021","APS","OECD","Power","Capacity","RenewablesCap","GW",2030,2612.26
"WEO2021","APS","OECD","Power","Capacity","RenewablesCap","GW",2035,3803.28
"WEO2021","APS","OECD","Power","Capacity","RenewablesCap","GW",2040,4840.18
"WEO2021","APS","OECD","Power","Capacity","RenewablesCap","GW",2045,5402.26
"WEO2021","APS","OECD","Power","Capacity","RenewablesCap","GW",2050,5672.37
"WEO2021","APS","Russia","Power","Capacity","RenewablesCap","GW",2010,1.33
"WEO2021","APS","Russia","Power","Capacity","RenewablesCap","GW",2015,1.8
"WEO2021","APS","Russia","Power","Capacity","RenewablesCap","GW",2019,2.91
"WEO2021","APS","Russia","Power","Capacity","RenewablesCap","GW",2020,3.98
"WEO2021","APS","Russia","Power","Capacity","RenewablesCap","GW",2030,17.05
"WEO2021","APS","Russia","Power","Capacity","RenewablesCap","GW",2035,25.84
"WEO2021","APS","Russia","Power","Capacity","RenewablesCap","GW",2040,37.92
"WEO2021","APS","Russia","Power","Capacity","RenewablesCap","GW",2045,52.58
"WEO2021","APS","Russia","Power","Capacity","RenewablesCap","GW",2050,67.28
"WEO2021","APS","Southeast Asia","Power","Capacity","RenewablesCap","GW",2010,5.2
"WEO2021","APS","Southeast Asia","Power","Capacity","RenewablesCap","GW",2015,9.72
"WEO2021","APS","Southeast Asia","Power","Capacity","RenewablesCap","GW",2019,21.28
"WEO2021","APS","Southeast Asia","Power","Capacity","RenewablesCap","GW",2020,33.69
"WEO2021","APS","Southeast Asia","Power","Capacity","RenewablesCap","GW",2030,101.74
"WEO2021","APS","Southeast Asia","Power","Capacity","RenewablesCap","GW",2035,150.45
"WEO2021","APS","Southeast Asia","Power","Capacity","RenewablesCap","GW",2040,201.99
"WEO2021","APS","Southeast Asia","Power","Capacity","RenewablesCap","GW",2045,260.1
"WEO2021","APS","Southeast Asia","Power","Capacity","RenewablesCap","GW",2050,332.81
"WEO2021","APS","US","Power","Capacity","RenewablesCap","GW",2010,56.59
"WEO2021","APS","US","Power","Capacity","RenewablesCap","GW",2015,116.65
"WEO2021","APS","US","Power","Capacity","RenewablesCap","GW",2019,196.45
"WEO2021","APS","US","Power","Capacity","RenewablesCap","GW",2020,232.7
"WEO2021","APS","US","Power","Capacity","RenewablesCap","GW",2030,1002.53
"WEO2021","APS","US","Power","Capacity","RenewablesCap","GW",2035,1669.41
"WEO2021","APS","US","Power","Capacity","RenewablesCap","GW",2040,2238.32
"WEO2021","APS","US","Power","Capacity","RenewablesCap","GW",2045,2467.65
"WEO2021","APS","US","Power","Capacity","RenewablesCap","GW",2050,2562.3
"WEO2021","NZE_2050","Global","Power","Capacity","RenewablesCap","GW",2010,319.61
"WEO2021","NZE_2050","Global","Power","Capacity","RenewablesCap","GW",2015,781.48
"WEO2021","NZE_2050","Global","Power","Capacity","RenewablesCap","GW",2019,1403.65
"WEO2021","NZE_2050","Global","Power","Capacity","RenewablesCap","GW",2020,1661.45
"WEO2021","NZE_2050","Global","Power","Capacity","RenewablesCap","GW",2030,8628.54
"WEO2021","NZE_2050","Global","Power","Capacity","RenewablesCap","GW",2035,14506.23
"WEO2021","NZE_2050","Global","Power","Capacity","RenewablesCap","GW",2040,19905.5
"WEO2021","NZE_2050","Global","Power","Capacity","RenewablesCap","GW",2045,23623.5
"WEO2021","NZE_2050","Global","Power","Capacity","RenewablesCap","GW",2050,25836.53
"WEO2021","SDS","Advanced economies","Power","Capacity","RenewablesCap","GW",2010,232.97
"WEO2021","SDS","Advanced economies","Power","Capacity","RenewablesCap","GW",2015,489.06
"WEO2021","SDS","Advanced economies","Power","Capacity","RenewablesCap","GW",2019,745.17
"WEO2021","SDS","Advanced economies","Power","Capacity","RenewablesCap","GW",2020,843.48
"WEO2021","SDS","Advanced economies","Power","Capacity","RenewablesCap","GW",2030,2708.92
"WEO2021","SDS","Advanced economies","Power","Capacity","RenewablesCap","GW",2035,3953.06
"WEO2021","SDS","Advanced economies","Power","Capacity","RenewablesCap","GW",2040,5046.56
"WEO2021","SDS","Advanced economies","Power","Capacity","RenewablesCap","GW",2045,5712.15
"WEO2021","SDS","Advanced economies","Power","Capacity","RenewablesCap","GW",2050,6178.03
"WEO2021","SDS","Africa","Power","Capacity","RenewablesCap","GW",2010,1.29
"WEO2021","SDS","Africa","Power","Capacity","RenewablesCap","GW",2015,5.6
"WEO2021","SDS","Africa","Power","Capacity","RenewablesCap","GW",2019,12.46
"WEO2021","SDS","Africa","Power","Capacity","RenewablesCap","GW",2020,14.23
"WEO2021","SDS","Africa","Power","Capacity","RenewablesCap","GW",2030,193.16
"WEO2021","SDS","Africa","Power","Capacity","RenewablesCap","GW",2035,363.79
"WEO2021","SDS","Africa","Power","Capacity","RenewablesCap","GW",2040,548.3
"WEO2021","SDS","Africa","Power","Capacity","RenewablesCap","GW",2045,732.79
"WEO2021","SDS","Africa","Power","Capacity","RenewablesCap","GW",2050,903.74
"WEO2021","SDS","AsiaPacific","Power","Capacity","RenewablesCap","GW",2010,76.68
"WEO2021","SDS","AsiaPacific","Power","Capacity","RenewablesCap","GW",2015,296.77
"WEO2021","SDS","AsiaPacific","Power","Capacity","RenewablesCap","GW",2019,672.91
