"Scenario","Region","Sector","Units","Variable_class","Sub_variable_class_1","Sub_variable_class_2","year","value"
"FPS","IND","Total","PJ","Primary energy demand","Coal",NA,"2020",18237.52811
"FPS","IDN","Total","PJ","Primary energy demand","Coal",NA,"2020",2469.504424
"FPS","JPN","Total","PJ","Primary energy demand","Coal",NA,"2020",4513.785235
"FPS","MENA","Total","PJ","Primary energy demand","Coal",NA,"2020",2382.444127
"FPS","RUS","Total","PJ","Primary energy demand","Coal",NA,"2020",4926.400138
"FPS","SA","Total","PJ","Primary energy demand","Coal",NA,"2020",595.4786438
"FPS","ZAF","Total","PJ","Primary energy demand","Coal",NA,"2020",3978.426344
"FPS","SEAO","Total","PJ","Primary energy demand","Coal",NA,"2020",6248.794592
"FPS","KOR","Total","PJ","Primary energy demand","Coal",NA,"2020",3211.25866
"FPS","SSA","Total","PJ","Primary energy demand","Coal",NA,"2020",344.124419
"FPS","GBR","Total","PJ","Primary energy demand","Coal",NA,"2020",346.3427243
"FPS","USA","Total","PJ","Primary energy demand","Coal",NA,"2020",12938.73806
"FPS","WEU","Total","PJ","Primary energy demand","Coal",NA,"2020",5233.376638
"FPS","WORLD","Total","PJ","Primary energy demand","Coal",NA,"2020",165912.9218
"FPS","AUS","Total","PJ","Primary energy demand","Biomass",NA,"2020",239.6393742
"FPS","BRA","Total","PJ","Primary energy demand","Biomass",NA,"2020",3659.527579
"FPS","CAN","Total","PJ","Primary energy demand","Biomass",NA,"2020",594.0115008
"FPS","CHN","Total","PJ","Primary energy demand","Biomass",NA,"2020",2900.083339
"FPS","CSA","Total","PJ","Primary energy demand","Biomass",NA,"2020",2141.321083
"FPS","EEU","Total","PJ","Primary energy demand","Biomass",NA,"2020",1241.993423
"FPS","EURA","Total","PJ","Primary energy demand","Biomass",NA,"2020",384.9807114
"FPS","GCC","Total","PJ","Primary energy demand","Biomass",NA,"2020",0.340816378
"FPS","IND","Total","PJ","Primary energy demand","Biomass",NA,"2020",7565.91744
"FPS","IDN","Total","PJ","Primary energy demand","Biomass",NA,"2020",1443.947515
"FPS","JPN","Total","PJ","Primary energy demand","Biomass",NA,"2020",633.5085256
"FPS","MENA","Total","PJ","Primary energy demand","Biomass",NA,"2020",934.9398893
"FPS","RUS","Total","PJ","Primary energy demand","Biomass",NA,"2020",321.4437194
"FPS","SA","Total","PJ","Primary energy demand","Biomass",NA,"2020",2481.197433
"FPS","ZAF","Total","PJ","Primary energy demand","Biomass",NA,"2020",389.1436905
"FPS","SEAO","Total","PJ","Primary energy demand","Biomass",NA,"2020",2574.356391
"FPS","KOR","Total","PJ","Primary energy demand","Biomass",NA,"2020",284.3127087
"FPS","SSA","Total","PJ","Primary energy demand","Biomass",NA,"2020",13830.73137
"FPS","GBR","Total","PJ","Primary energy demand","Biomass",NA,"2020",589.2870651
"FPS","USA","Total","PJ","Primary energy demand","Biomass",NA,"2020",4751.640117
"FPS","WEU","Total","PJ","Primary energy demand","Biomass",NA,"2020",5020.602655
"FPS","WORLD","Total","PJ","Primary energy demand","Biomass",NA,"2020",51982.92635
"RPS","AUS","Power","GW","Capacity","Electricity generation","Coal","2020",24.46058488
"RPS","BRA","Power","GW","Capacity","Electricity generation","Coal","2020",4.71021416
"RPS","CAN","Power","GW","Capacity","Electricity generation","Coal","2020",9.768694014
"RPS","CHN","Power","GW","Capacity","Electricity generation","Coal","2020",1254.582322
"RPS","CSA","Power","GW","Capacity","Electricity generation","Coal","2020",13.56426262
"RPS","EEU","Power","GW","Capacity","Electricity generation","Coal","2020",52.60228194
"RPS","EURA","Power","GW","Capacity","Electricity generation","Coal","2020",38.34438268
"RPS","GCC","Power","GW","Capacity","Electricity generation","Coal","2020",0
"RPS","IND","Power","GW","Capacity","Electricity generation","Coal","2020",229.7045269
"RPS","IDN","Power","GW","Capacity","Electricity generation","Coal","2020",35.77479021
"RPS","JPN","Power","GW","Capacity","Electricity generation","Coal","2020",43.40936564
"RPS","MENA","Power","GW","Capacity","Electricity generation","Coal","2020",27.49507584
"RPS","RUS","Power","GW","Capacity","Electricity generation","Coal","2020",38.40026592
"RPS","SA","Power","GW","Capacity","Electricity generation","Coal","2020",4.660901854
"RPS","ZAF","Power","GW","Capacity","Electricity generation","Coal","2020",32.38518302
"RPS","SEAO","Power","GW","Capacity","Electricity generation","Coal","2020",62.2373882
"RPS","KOR","Power","GW","Capacity","Electricity generation","Coal","2020",33.44971209
"RPS","SSA","Power","GW","Capacity","Electricity generation","Coal","2020",3.138159148
"RPS","GBR","Power","GW","Capacity","Electricity generation","Coal","2020",7.255394853
"RPS","USA","Power","GW","Capacity","Electricity generation","Coal","2020",221.8693347
"RPS","WEU","Power","GW","Capacity","Electricity generation","Coal","2020",79.09580887
"RPS","WORLD","Power","GW","Capacity","Electricity generation","Coal","2020",2216.908649
"RPS","AUS","Power","GW","Capacity","Electricity generation","Coal CCS","2020",0
"RPS","BRA","Power","GW","Capacity","Electricity generation","Coal CCS","2020",0
"RPS","CAN","Power","GW","Capacity","Electricity generation","Coal CCS","2020",0
"RPS","CHN","Power","GW","Capacity","Electricity generation","Coal CCS","2020",0
"RPS","CSA","Power","GW","Capacity","Electricity generation","Coal CCS","2020",0
"RPS","EEU","Power","GW","Capacity","Electricity generation","Coal CCS","2020",0
"RPS","EURA","Power","GW","Capacity","Electricity generation","Coal CCS","2020",0
"RPS","GCC","Power","GW","Capacity","Electricity generation","Coal CCS","2020",0
"RPS","IND","Power","GW","Capacity","Electricity generation","Coal CCS","2020",0
"RPS","IDN","Power","GW","Capacity","Electricity generation","Coal CCS","2020",0
"RPS","JPN","Power","GW","Capacity","Electricity generation","Coal CCS","2020",0
"RPS","MENA","Power","GW","Capacity","Electricity generation","Coal CCS","2020",0
"RPS","RUS","Power","GW","Capacity","Electricity generation","Coal CCS","2020",0
"RPS","SA","Power","GW","Capacity","Electricity generation","Coal CCS","2020",0
"RPS","ZAF","Power","GW","Capacity","Electricity generation","Coal CCS","2020",0
"RPS","SEAO","Power","GW","Capacity","Electricity generation","Coal CCS","2020",0
"RPS","KOR","Power","GW","Capacity","Electricity generation","Coal CCS","2020",0
"RPS","SSA","Power","GW","Capacity","Electricity generation","Coal CCS","2020",0
"RPS","GBR","Power","GW","Capacity","Electricity generation","Coal CCS","2020",0
"RPS","USA","Power","GW","Capacity","Electricity generation","Coal CCS","2020",0
"RPS","WEU","Power","GW","Capacity","Electricity generation","Coal CCS","2020",0
"RPS","WORLD","Power","GW","Capacity","Electricity generation","Coal CCS","2020",0
"RPS","AUS","Power","GW","Capacity","Electricity generation","Oil","2020",3.570957588
"RPS","BRA","Power","GW","Capacity","Electricity generation","Oil","2020",8.981209397
"RPS","CAN","Power","GW","Capacity","Electricity generation","Oil","2020",5.139020268
"RPS","CHN","Power","GW","Capacity","Electricity generation","Oil","2020",16.10695539
"RPS","CSA","Power","GW","Capacity","Electricity generation","Oil","2020",47.89746153
"RPS","EEU","Power","GW","Capacity","Electricity generation","Oil","2020",1.996329195
"RPS","EURA","Power","GW","Capacity","Electricity generation","Oil","2020",9.514688621
"RPS","GCC","Power","GW","Capacity","Electricity generation","Oil","2020",56.85331781
"RPS","IND","Power","GW","Capacity","Electricity generation","Oil","2020",3.980873224
"RPS","IDN","Power","GW","Capacity","Electricity generation","Oil","2020",6.912005908
"RPS","JPN","Power","GW","Capacity","Electricity generation","Oil","2020",30.17891523
"RPS","MENA","Power","GW","Capacity","Electricity generation","Oil","2020",49.6037151
"RPS","RUS","Power","GW","Capacity","Electricity generation","Oil","2020",14.2058408
"RPS","SA","Power","GW","Capacity","Electricity generation","Oil","2020",15.76856637
"RPS","ZAF","Power","GW","Capacity","Electricity generation","Oil","2020",2.858099291
"RPS","SEAO","Power","GW","Capacity","Electricity generation","Oil","2020",22.27617176
"RPS","KOR","Power","GW","Capacity","Electricity generation","Oil","2020",2.370985882
"RPS","SSA","Power","GW","Capacity","Electricity generation","Oil","2020",12.16514216
"RPS","GBR","Power","GW","Capacity","Electricity generation","Oil","2020",3.615919554
"RPS","USA","Power","GW","Capacity","Electricity generation","Oil","2020",33.74993201
"RPS","WEU","Power","GW","Capacity","Electricity generation","Oil","2020",25.36077037
"RPS","WORLD","Power","GW","Capacity","Electricity generation","Oil","2020",373.1068775
"RPS","AUS","Power","GW","Capacity","Electricity generation","Natural gas","2020",18.64930727
"RPS","BRA","Power","GW","Capacity","Electricity generation","Natural gas","2020",14.41342189
"RPS","CAN","Power","GW","Capacity","Electricity generation","Natural gas","2020",13.55750227
"RPS","CHN","Power","GW","Capacity","Electricity generation","Natural gas","2020",50.91201559
"RPS","CSA","Power","GW","Capacity","Electricity generation","Natural gas","2020",90.83462423
"RPS","EEU","Power","GW","Capacity","Electricity generation","Natural gas","2020",18.89254125
"RPS","EURA","Power","GW","Capacity","Electricity generation","Natural gas","2020",44.94089252
"RPS","GCC","Power","GW","Capacity","Electricity generation","Natural gas","2020",120.9770328
"RPS","IND","Power","GW","Capacity","Electricity generation","Natural gas","2020",29.31659392
"RPS","IDN","Power","GW","Capacity","Electricity generation","Natural gas","2020",19.9578451
"RPS","JPN","Power","GW","Capacity","Electricity generation","Natural gas","2020",57.90924656
"RPS","MENA","Power","GW","Capacity","Electricity generation","Natural gas","2020",203.3644242
"RPS","RUS","Power","GW","Capacity","Electricity generation","Natural gas","2020",114.1789397
"RPS","SA","Power","GW","Capacity","Electricity generation","Natural gas","2020",32.32580889
"RPS","ZAF","Power","GW","Capacity","Electricity generation","Natural gas","2020",0
"RPS","SEAO","Power","GW","Capacity","Electricity generation","Natural gas","2020",86.1919961
"RPS","KOR","Power","GW","Capacity","Electricity generation","Natural gas","2020",37.28833381
"RPS","SSA","Power","GW","Capacity","Electricity generation","Natural gas","2020",26.89443404
"RPS","GBR","Power","GW","Capacity","Electricity generation","Natural gas","2020",33.68396719
"RPS","USA","Power","GW","Capacity","Electricity generation","Natural gas","2020",516.4248553
"RPS","WEU","Power","GW","Capacity","Electricity generation","Natural gas","2020",175.4830334
"RPS","WORLD","Power","GW","Capacity","Electricity generation","Natural gas","2020",1706.196816
"RPS","AUS","Power","GW","Capacity","Electricity generation","Natural gas CCS","2020",0
"RPS","BRA","Power","GW","Capacity","Electricity generation","Natural gas CCS","2020",0
"RPS","CAN","Power","GW","Capacity","Electricity generation","Natural gas CCS","2020",0
"RPS","CHN","Power","GW","Capacity","Electricity generation","Natural gas CCS","2020",0
"RPS","CSA","Power","GW","Capacity","Electricity generation","Natural gas CCS","2020",0
"RPS","EEU","Power","GW","Capacity","Electricity generation","Natural gas CCS","2020",0
"RPS","EURA","Power","GW","Capacity","Electricity generation","Natural gas CCS","2020",0
"RPS","GCC","Power","GW","Capacity","Electricity generation","Natural gas CCS","2020",0
"RPS","IND","Power","GW","Capacity","Electricity generation","Natural gas CCS","2020",0
"RPS","IDN","Power","GW","Capacity","Electricity generation","Natural gas CCS","2020",0
"RPS","JPN","Power","GW","Capacity","Electricity generation","Natural gas CCS","2020",0
"RPS","MENA","Power","GW","Capacity","Electricity generation","Natural gas CCS","2020",0
"RPS","RUS","Power","GW","Capacity","Electricity generation","Natural gas CCS","2020",0
"RPS","SA","Power","GW","Capacity","Electricity generation","Natural gas CCS","2020",0
"RPS","ZAF","Power","GW","Capacity","Electricity generation","Natural gas CCS","2020",0
"RPS","SEAO","Power","GW","Capacity","Electricity generation","Natural gas CCS","2020",0
"RPS","KOR","Power","GW","Capacity","Electricity generation","Natural gas CCS","2020",0
"RPS","SSA","Power","GW","Capacity","Electricity generation","Natural gas CCS","2020",0
"RPS","GBR","Power","GW","Capacity","Electricity generation","Natural gas CCS","2020",0
"RPS","USA","Power","GW","Capacity","Electricity generation","Natural gas CCS","2020",0
"RPS","WEU","Power","GW","Capacity","Electricity generation","Natural gas CCS","2020",0
"RPS","WORLD","Power","GW","Capacity","Electricity generation","Natural gas CCS","2020",0
"RPS","AUS","Power","GW","Capacity","Electricity generation","Nuclear","2020",0
"RPS","BRA","Power","GW","Capacity","Electricity generation","Nuclear","2020",2.083449522
"RPS","CAN","Power","GW","Capacity","Electricity generation","Nuclear","2020",11.85390518
"RPS","CHN","Power","GW","Capacity","Electricity generation","Nuclear","2020",50.19057916
"RPS","CSA","Power","GW","Capacity","Electricity generation","Nuclear","2020",3.149849191
"RPS","EEU","Power","GW","Capacity","Electricity generation","Nuclear","2020",11.69192428
"RPS","EURA","Power","GW","Capacity","Electricity generation","Nuclear","2020",12.40291325
"RPS","GCC","Power","GW","Capacity","Electricity generation","Nuclear","2020",0
"RPS","IND","Power","GW","Capacity","Electricity generation","Nuclear","2020",4.531308786
"RPS","IDN","Power","GW","Capacity","Electricity generation","Nuclear","2020",0
"RPS","JPN","Power","GW","Capacity","Electricity generation","Nuclear","2020",24.99663017
"RPS","MENA","Power","GW","Capacity","Electricity generation","Nuclear","2020",0.888009229
"RPS","RUS","Power","GW","Capacity","Electricity generation","Nuclear","2020",24.83287318
"RPS","SA","Power","GW","Capacity","Electricity generation","Nuclear","2020",1.521904099
"RPS","ZAF","Power","GW","Capacity","Electricity generation","Nuclear","2020",1.734701737
"RPS","SEAO","Power","GW","Capacity","Electricity generation","Nuclear","2020",3.71807965
"RPS","KOR","Power","GW","Capacity","Electricity generation","Nuclear","2020",20.98813579
"RPS","SSA","Power","GW","Capacity","Electricity generation","Nuclear","2020",0
"RPS","GBR","Power","GW","Capacity","Electricity generation","Nuclear","2020",9.556460335
"RPS","USA","Power","GW","Capacity","Electricity generation","Nuclear","2020",100.1659217
"RPS","WEU","Power","GW","Capacity","Electricity generation","Nuclear","2020",93.22430057
"RPS","WORLD","Power","GW","Capacity","Electricity generation","Nuclear","2020",377.5309459
"RPS","AUS","Power","GW","Capacity","Electricity generation","Hydro","2020",3.981676291
"RPS","BRA","Power","GW","Capacity","Electricity generation","Hydro","2020",102.8449803
"RPS","CAN","Power","GW","Capacity","Electricity generation","Hydro","2020",76.14486101
"RPS","CHN","Power","GW","Capacity","Electricity generation","Hydro","2020",329.2583424
"RPS","CSA","Power","GW","Capacity","Electricity generation","Hydro","2020",85.23995758
"RPS","EEU","Power","GW","Capacity","Electricity generation","Hydro","2020",12.89847676
"RPS","EURA","Power","GW","Capacity","Electricity generation","Hydro","2020",24.56390349
"RPS","GCC","Power","GW","Capacity","Electricity generation","Hydro","2020",0
"RPS","IND","Power","GW","Capacity","Electricity generation","Hydro","2020",39.39938393
"RPS","IDN","Power","GW","Capacity","Electricity generation","Hydro","2020",6.151416352
"RPS","JPN","Power","GW","Capacity","Electricity generation","Hydro","2020",19.41516362
"RPS","MENA","Power","GW","Capacity","Electricity generation","Hydro","2020",25.05013391
"RPS","RUS","Power","GW","Capacity","Electricity generation","Hydro","2020",44.62462904
"RPS","SA","Power","GW","Capacity","Electricity generation","Hydro","2020",13.6336009
