"Annual energy","units","scenario","year","value","scenario_geography"
"hydrogen","EJ","Oxford2021_base","2074",0.00321719,"Global"
"oil_final","EJ","Oxford2021_fast","2074",0.00596447,"Global"
"coal_final","EJ","Oxford2021_fast","2074",0.07819766,"Global"
"gas_final","EJ","Oxford2021_fast","2074",3.53444023,"Global"
"coal_electricity","EJ","Oxford2021_fast","2074",3.49e-06,"Global"
"gas_electricity","EJ","Oxford2021_fast","2074",3.37226958,"Global"
"nuclear_electricity","EJ","Oxford2021_fast","2074",1.85052857,"Global"
"hydro_electricity","EJ","Oxford2021_fast","2074",45.77059583,"Global"
"bioenergy_electricity","EJ","Oxford2021_fast","2074",32.23605108,"Global"
"wind_electricity","EJ","Oxford2021_fast","2074",249.6883456,"Global"
"solar_electricity","EJ","Oxford2021_fast","2074",499.3766913,"Global"
"batteries_ST_transport","EJ","Oxford2021_fast","2074",0.23722166,"Global"
"batteries_ST_electricity","EJ","Oxford2021_fast","2074",0.4104466,"Global"
"batteries_LT_electricity","EJ","Oxford2021_fast","2074",0.2052233,"Global"
"hydrogen","EJ","Oxford2021_fast","2074",238.4319026,"Global"
"oil_final","EJ","Oxford2021_base","2075",399.2547551,"Global"
"coal_final","EJ","Oxford2021_base","2075",119.1266145,"Global"
"gas_final","EJ","Oxford2021_base","2075",174.0685301,"Global"
"coal_electricity","EJ","Oxford2021_base","2075",100.6293644,"Global"
"gas_electricity","EJ","Oxford2021_base","2075",68.94688561,"Global"
"nuclear_electricity","EJ","Oxford2021_base","2075",29.99034934,"Global"
"hydro_electricity","EJ","Oxford2021_base","2075",32.45204671,"Global"
"bioenergy_electricity","EJ","Oxford2021_base","2075",12.45975626,"Global"
"wind_electricity","EJ","Oxford2021_base","2075",26.04782833,"Global"
"solar_electricity","EJ","Oxford2021_base","2075",23.41678954,"Global"
"batteries_ST_transport","EJ","Oxford2021_base","2075",0.00104812,"Global"
"batteries_ST_electricity","EJ","Oxford2021_base","2075",0,"Global"
"batteries_LT_electricity","EJ","Oxford2021_base","2075",0,"Global"
"hydrogen","EJ","Oxford2021_base","2075",0.00326275,"Global"
"oil_final","EJ","Oxford2021_fast","2075",0.00505064,"Global"
"coal_final","EJ","Oxford2021_fast","2075",0.0687849,"Global"
"gas_final","EJ","Oxford2021_fast","2075",3.61719633,"Global"
"coal_electricity","EJ","Oxford2021_fast","2075",2.44e-06,"Global"
"gas_electricity","EJ","Oxford2021_fast","2075",3.22838729,"Global"
"nuclear_electricity","EJ","Oxford2021_fast","2075",1.77650742,"Global"
"hydro_electricity","EJ","Oxford2021_fast","2075",46.68600774,"Global"
"bioenergy_electricity","EJ","Oxford2021_fast","2075",33.20313261,"Global"
"wind_electricity","EJ","Oxford2021_fast","2075",254.6821125,"Global"
"solar_electricity","EJ","Oxford2021_fast","2075",509.3642251,"Global"
"batteries_ST_transport","EJ","Oxford2021_fast","2075",0.24196609,"Global"
"batteries_ST_electricity","EJ","Oxford2021_fast","2075",0.41865553,"Global"
"batteries_LT_electricity","EJ","Oxford2021_fast","2075",0.20932776,"Global"
"hydrogen","EJ","Oxford2021_fast","2075",243.2005407,"Global"
"oil_final","EJ","Oxford2021_base","2076",407.2398502,"Global"
"coal_final","EJ","Oxford2021_base","2076",121.5091468,"Global"
"gas_final","EJ","Oxford2021_base","2076",177.5499197,"Global"
"coal_electricity","EJ","Oxford2021_base","2076",102.440693,"Global"
"gas_electricity","EJ","Oxford2021_base","2076",70.32582332,"Global"
"nuclear_electricity","EJ","Oxford2021_base","2076",30.59015633,"Global"
"hydro_electricity","EJ","Oxford2021_base","2076",32.77656718,"Global"
"bioenergy_electricity","EJ","Oxford2021_base","2076",12.74005729,"Global"
"wind_electricity","EJ","Oxford2021_base","2076",26.82926318,"Global"
"solar_electricity","EJ","Oxford2021_base","2076",24.11929322,"Global"
"batteries_ST_transport","EJ","Oxford2021_base","2076",0.00106908,"Global"
"batteries_ST_electricity","EJ","Oxford2021_base","2076",0,"Global"
"batteries_LT_electricity","EJ","Oxford2021_base","2076",0,"Global"
"hydrogen","EJ","Oxford2021_base","2076",0.00330902,"Global"
"oil_final","EJ","Oxford2021_fast","2076",0.00427695,"Global"
"coal_final","EJ","Oxford2021_fast","2076",0.06050632,"Global"
"gas_final","EJ","Oxford2021_fast","2076",3.70011751,"Global"
"coal_electricity","EJ","Oxford2021_fast","2076",1.71e-06,"Global"
"gas_electricity","EJ","Oxford2021_fast","2076",3.06751494,"Global"
"nuclear_electricity","EJ","Oxford2021_fast","2076",1.70544713,"Global"
"hydro_electricity","EJ","Oxford2021_fast","2076",47.6197279,"Global"
"bioenergy_electricity","EJ","Oxford2021_fast","2076",34.19922659,"Global"
"wind_electricity","EJ","Oxford2021_fast","2076",259.7757548,"Global"
"solar_electricity","EJ","Oxford2021_fast","2076",519.5515096,"Global"
"batteries_ST_transport","EJ","Oxford2021_fast","2076",0.24680541,"Global"
"batteries_ST_electricity","EJ","Oxford2021_fast","2076",0.42702864,"Global"
"batteries_LT_electricity","EJ","Oxford2021_fast","2076",0.21351432,"Global"
"hydrogen","EJ","Oxford2021_fast","2076",248.0645515,"Global"
"oil_final","EJ","Oxford2021_base","2077",415.3846472,"Global"
"coal_final","EJ","Oxford2021_base","2077",123.9393297,"Global"
"gas_final","EJ","Oxford2021_base","2077",181.1009373,"Global"
"coal_electricity","EJ","Oxford2021_base","2077",104.2846255,"Global"
"gas_electricity","EJ","Oxford2021_base","2077",71.73233978,"Global"
"nuclear_electricity","EJ","Oxford2021_base","2077",31.20195946,"Global"
"hydro_electricity","EJ","Oxford2021_base","2077",33.10433285,"Global"
"bioenergy_electricity","EJ","Oxford2021_base","2077",13.01799255,"Global"
"wind_electricity","EJ","Oxford2021_base","2077",27.63414108,"Global"
"solar_electricity","EJ","Oxford2021_base","2077",24.84287202,"Global"
"batteries_ST_transport","EJ","Oxford2021_base","2077",0.00109046,"Global"
"batteries_ST_electricity","EJ","Oxford2021_base","2077",0,"Global"
"batteries_LT_electricity","EJ","Oxford2021_base","2077",0,"Global"
"hydrogen","EJ","Oxford2021_base","2077",0.00335604,"Global"
"oil_final","EJ","Oxford2021_fast","2077",0.00362189,"Global"
"coal_final","EJ","Oxford2021_fast","2077",0.05322507,"Global"
"gas_final","EJ","Oxford2021_fast","2077",3.78339238,"Global"
"coal_electricity","EJ","Oxford2021_fast","2077",1.2e-06,"Global"
"gas_electricity","EJ","Oxford2021_fast","2077",2.88920035,"Global"
"nuclear_electricity","EJ","Oxford2021_fast","2077",1.63722924,"Global"
"hydro_electricity","EJ","Oxford2021_fast","2077",48.57212246,"Global"
"bioenergy_electricity","EJ","Oxford2021_fast","2077",35.22520339,"Global"
"wind_electricity","EJ","Oxford2021_fast","2077",264.9712699,"Global"
"solar_electricity","EJ","Oxford2021_fast","2077",529.9425398,"Global"
"batteries_ST_transport","EJ","Oxford2021_fast","2077",0.25174152,"Global"
"batteries_ST_electricity","EJ","Oxford2021_fast","2077",0.43556921,"Global"
"batteries_LT_electricity","EJ","Oxford2021_fast","2077",0.21778461,"Global"
"hydrogen","EJ","Oxford2021_fast","2077",253.0258425,"Global"
"oil_final","EJ","Oxford2021_base","2078",423.6923401,"Global"
"coal_final","EJ","Oxford2021_base","2078",126.4181163,"Global"
"gas_final","EJ","Oxford2021_base","2078",184.7229754,"Global"
"coal_electricity","EJ","Oxford2021_base","2078",106.1617487,"Global"
"gas_electricity","EJ","Oxford2021_base","2078",73.16698658,"Global"
"nuclear_electricity","EJ","Oxford2021_base","2078",31.82599865,"Global"
"hydro_electricity","EJ","Oxford2021_base","2078",33.43537618,"Global"
"bioenergy_electricity","EJ","Oxford2021_base","2078",13.29316719,"Global"
"wind_electricity","EJ","Oxford2021_base","2078",28.46316531,"Global"
"solar_electricity","EJ","Oxford2021_base","2078",25.58815818,"Global"
"batteries_ST_transport","EJ","Oxford2021_base","2078",0.00111227,"Global"
"batteries_ST_electricity","EJ","Oxford2021_base","2078",0,"Global"
"batteries_LT_electricity","EJ","Oxford2021_base","2078",0,"Global"
"hydrogen","EJ","Oxford2021_base","2078",0.0034038,"Global"
"oil_final","EJ","Oxford2021_fast","2078",0.00306726,"Global"
"coal_final","EJ","Oxford2021_fast","2078",0.04682085,"Global"
"gas_final","EJ","Oxford2021_fast","2078",3.86719009,"Global"
"coal_electricity","EJ","Oxford2021_fast","2078",8.4e-07,"Global"
"gas_electricity","EJ","Oxford2021_fast","2078",2.69296646,"Global"
"nuclear_electricity","EJ","Oxford2021_fast","2078",1.57174007,"Global"
"hydro_electricity","EJ","Oxford2021_fast","2078",49.5435649,"Global"
"bioenergy_electricity","EJ","Oxford2021_fast","2078",36.28195949,"Global"
"wind_electricity","EJ","Oxford2021_fast","2078",270.2706953,"Global"
"solar_electricity","EJ","Oxford2021_fast","2078",540.5413906,"Global"
"batteries_ST_transport","EJ","Oxford2021_fast","2078",0.25677635,"Global"
"batteries_ST_electricity","EJ","Oxford2021_fast","2078",0.44428059,"Global"
"batteries_LT_electricity","EJ","Oxford2021_fast","2078",0.2221403,"Global"
"hydrogen","EJ","Oxford2021_fast","2078",258.0863594,"Global"
"oil_final","EJ","Oxford2021_base","2079",432.1661869,"Global"
"coal_final","EJ","Oxford2021_base","2079",128.9464786,"Global"
"gas_final","EJ","Oxford2021_base","2079",188.4174544,"Global"
"coal_electricity","EJ","Oxford2021_base","2079",108.0726602,"Global"
"gas_electricity","EJ","Oxford2021_base","2079",74.63032631,"Global"
"nuclear_electricity","EJ","Oxford2021_base","2079",32.46251862,"Global"
"hydro_electricity","EJ","Oxford2021_base","2079",33.76972994,"Global"
"bioenergy_electricity","EJ","Oxford2021_base","2079",13.56516663,"Global"
"wind_electricity","EJ","Oxford2021_base","2079",29.31706027,"Global"
"solar_electricity","EJ","Oxford2021_base","2079",26.35580293,"Global"
"batteries_ST_transport","EJ","Oxford2021_base","2079",0.00113451,"Global"
"batteries_ST_electricity","EJ","Oxford2021_base","2079",0,"Global"
"batteries_LT_electricity","EJ","Oxford2021_base","2079",0,"Global"
"hydrogen","EJ","Oxford2021_base","2079",0.00345232,"Global"
"oil_final","EJ","Oxford2021_fast","2079",0.00259763,"Global"
"coal_final","EJ","Oxford2021_fast","2079",0.04118789,"Global"
"gas_final","EJ","Oxford2021_fast","2079",3.95166285,"Global"
"coal_electricity","EJ","Oxford2021_fast","2079",5.9e-07,"Global"
"gas_electricity","EJ","Oxford2021_fast","2079",2.47831086,"Global"
"nuclear_electricity","EJ","Oxford2021_fast","2079",1.50887047,"Global"
"hydro_electricity","EJ","Oxford2021_fast","2079",50.5344362,"Global"
"bioenergy_electricity","EJ","Oxford2021_fast","2079",37.37041828,"Global"
"wind_electricity","EJ","Oxford2021_fast","2079",275.6761092,"Global"
"solar_electricity","EJ","Oxford2021_fast","2079",551.3522184,"Global"
"batteries_ST_transport","EJ","Oxford2021_fast","2079",0.26191188,"Global"
"batteries_ST_electricity","EJ","Oxford2021_fast","2079",0.45316621,"Global"
"batteries_LT_electricity","EJ","Oxford2021_fast","2079",0.2265831,"Global"
"hydrogen","EJ","Oxford2021_fast","2079",263.2480866,"Global"
"oil_final","EJ","Oxford2021_base","2080",440.8095107,"Global"
"coal_final","EJ","Oxford2021_base","2080",131.5254082,"Global"
"gas_final","EJ","Oxford2021_base","2080",192.1858232,"Global"
"coal_electricity","EJ","Oxford2021_base","2080",110.0179681,"Global"
"gas_electricity","EJ","Oxford2021_base","2080",76.12293284,"Global"
"nuclear_electricity","EJ","Oxford2021_base","2080",33.11176899,"Global"
"hydro_electricity","EJ","Oxford2021_base","2080",34.10742724,"Global"
"bioenergy_electricity","EJ","Oxford2021_base","2080",13.83355574,"Global"
"wind_electricity","EJ","Oxford2021_base","2080",30.19657208,"Global"
"solar_electricity","EJ","Oxford2021_base","2080",27.14647701,"Global"
"batteries_ST_transport","EJ","Oxford2021_base","2080",0.00115721,"Global"
"batteries_ST_electricity","EJ","Oxford2021_base","2080",0,"Global"
"batteries_LT_electricity","EJ","Oxford2021_base","2080",0,"Global"
"hydrogen","EJ","Oxford2021_base","2080",0.00350162,"Global"
"oil_final","EJ","Oxford2021_fast","2080",0.00219998,"Global"
"coal_final","EJ","Oxford2021_fast","2080",0.0362332,"Global"
"gas_final","EJ","Oxford2021_fast","2080",4.03694819,"Global"
"coal_electricity","EJ","Oxford2021_fast","2080",4.1e-07,"Global"
"gas_electricity","EJ","Oxford2021_fast","2080",2.24470531,"Global"
"nuclear_electricity","EJ","Oxford2021_fast","2080",1.44851565,"Global"
"hydro_electricity","EJ","Oxford2021_fast","2080",51.54512493,"Global"
"bioenergy_electricity","EJ","Oxford2021_fast","2080",38.49153082,"Global"
"wind_electricity","EJ","Oxford2021_fast","2080",281.1896314,"Global"
"solar_electricity","EJ","Oxford2021_fast","2080",562.3792627,"Global"
"batteries_ST_transport","EJ","Oxford2021_fast","2080",0.26715012,"Global"
"batteries_ST_electricity","EJ","Oxford2021_fast","2080",0.46222953,"Global"
"batteries_LT_electricity","EJ","Oxford2021_fast","2080",0.23111477,"Global"
"hydrogen","EJ","Oxford2021_fast","2080",268.5130483,"Global"
"oil_final","EJ","Oxford2021_base","2081",449.6257009,"Global"
"coal_final","EJ","Oxford2021_base","2081",134.1559163,"Global"
"gas_final","EJ","Oxford2021_base","2081",196.0295597,"Global"
"coal_electricity","EJ","Oxford2021_base","2081",111.9982915,"Global"
"gas_electricity","EJ","Oxford2021_base","2081",77.6453915,"Global"
"nuclear_electricity","EJ","Oxford2021_base","2081",33.77400437,"Global"
"hydro_electricity","EJ","Oxford2021_base","2081",34.44850151,"Global"
"bioenergy_electricity","EJ","Oxford2021_base","2081",14.09787808,"Global"
"wind_electricity","EJ","Oxford2021_base","2081",31.10246924,"Global"
"solar_electricity","EJ","Oxford2021_base","2081",27.96087132,"Global"
"batteries_ST_transport","EJ","Oxford2021_base","2081",0.00118035,"Global"
"batteries_ST_electricity","EJ","Oxford2021_base","2081",0,"Global"
"batteries_LT_electricity","EJ","Oxford2021_base","2081",0,"Global"
"hydrogen","EJ","Oxford2021_base","2081",0.00355171,"Global"
"oil_final","EJ","Oxford2021_fast","2081",0.00186325,"Global"
"coal_final","EJ","Oxford2021_fast","2081",0.03187501,"Global"
"gas_final","EJ","Oxford2021_fast","2081",4.12317092,"Global"
"coal_electricity","EJ","Oxford2021_fast","2081",2.9e-07,"Global"
"gas_electricity","EJ","Oxford2021_fast","2081",1.99159518,"Global"
"nuclear_electricity","EJ","Oxford2021_fast","2081",1.39057502,"Global"
"hydro_electricity","EJ","Oxford2021_fast","2081",52.57602742,"Global"
"bioenergy_electricity","EJ","Oxford2021_fast","2081",39.64627675,"Global"
"wind_electricity","EJ","Oxford2021_fast","2081",286.813424,"Global"
"solar_electricity","EJ","Oxford2021_fast","2081",573.626848,"Global"
"batteries_ST_transport","EJ","Oxford2021_fast","2081",0.27249312,"Global"
"batteries_ST_electricity","EJ","Oxford2021_fast","2081",0.47147412,"Global"
"batteries_LT_electricity","EJ","Oxford2021_fast","2081",0.23573706,"Global"
"hydrogen","EJ","Oxford2021_fast","2081",273.8833092,"Global"
"oil_final","EJ","Oxford2021_base","2082",458.6182149,"Global"
"coal_final","EJ","Oxford2021_base","2082",136.8390347,"Global"
"gas_final","EJ","Oxford2021_base","2082",199.950171,"Global"
"coal_electricity","EJ","Oxford2021_base","2082",114.0142608,"Global"
"gas_electricity","EJ","Oxford2021_base","2082",79.19829933,"Global"
"nuclear_electricity","EJ","Oxford2021_base","2082",34.44948446,"Global"
"hydro_electricity","EJ","Oxford2021_base","2082",34.79298653,"Global"
"bioenergy_electricity","EJ","Oxford2021_base","2082",14.35765505,"Global"
"wind_electricity","EJ","Oxford2021_base","2082",32.03554332,"Global"
"solar_electricity","EJ","Oxford2021_base","2082",28.79969746,"Global"
"batteries_ST_transport","EJ","Oxford2021_base","2082",0.00120396,"Global"
"batteries_ST_electricity","EJ","Oxford2021_base","2082",0,"Global"
"batteries_LT_electricity","EJ","Oxford2021_base","2082",0,"Global"
"hydrogen","EJ","Oxford2021_base","2082",0.0036026,"Global"
"oil_final","EJ","Oxford2021_fast","2082",0.00157811,"Global"
"coal_final","EJ","Oxford2021_fast","2082",0.02804144,"Global"
"gas_final","EJ","Oxford2021_fast","2082",4.21044477,"Global"
"coal_electricity","EJ","Oxford2021_fast","2082",2e-07,"Global"
"gas_electricity","EJ","Oxford2021_fast","2082",1.71839891,"Global"
"nuclear_electricity","EJ","Oxford2021_fast","2082",1.33495202,"Global"
"hydro_electricity","EJ","Oxford2021_fast","2082",53.62754797,"Global"
"bioenergy_electricity","EJ","Oxford2021_fast","2082",40.83566505,"Global"
"wind_electricity","EJ","Oxford2021_fast","2082",292.5496925,"Global"
"solar_electricity","EJ","Oxford2021_fast","2082",585.099385,"Global"
"batteries_ST_transport","EJ","Oxford2021_fast","2082",0.27794298,"Global"
"batteries_ST_electricity","EJ","Oxford2021_fast","2082",0.4809036,"Global"
"batteries_LT_electricity","EJ","Oxford2021_fast","2082",0.2404518,"Global"
"hydrogen","EJ","Oxford2021_fast","2082",279.3609754,"Global"
"oil_final","EJ","Oxford2021_base","2083",467.7905792,"Global"
"coal_final","EJ","Oxford2021_base","2083",139.5758154,"Global"
"gas_final","EJ","Oxford2021_base","2083",203.9491948,"Global"
"coal_electricity","EJ","Oxford2021_base","2083",116.0665174,"Global"
"gas_electricity","EJ","Oxford2021_base","2083",80.78226531,"Global"
"nuclear_electricity","EJ","Oxford2021_base","2083",35.13847415,"Global"
"hydro_electricity","EJ","Oxford2021_base","2083",35.14091639,"Global"
"bioenergy_electricity","EJ","Oxford2021_base","2083",14.61238507,"Global"
"wind_electricity","EJ","Oxford2021_base","2083",32.99660962,"Global"
"solar_electricity","EJ","Oxford2021_base","2083",29.66368839,"Global"
"batteries_ST_transport","EJ","Oxford2021_base","2083",0.00122804,"Global"
"batteries_ST_electricity","EJ","Oxford2021_base","2083",0,"Global"
"batteries_LT_electricity","EJ","Oxford2021_base","2083",0,"Global"
"hydrogen","EJ","Oxford2021_base","2083",0.00365431,"Global"
"oil_final","EJ","Oxford2021_fast","2083",0.00133664,"Global"
"coal_final","EJ","Oxford2021_fast","2083",0.02466927,"Global"
"gas_final","EJ","Oxford2021_fast","2083",4.29887394,"Global"
"coal_electricity","EJ","Oxford2021_fast","2083",1.4e-07,"Global"
"gas_electricity","EJ","Oxford2021_fast","2083",1.70914634,"Global"
"nuclear_electricity","EJ","Oxford2021_fast","2083",1.28155394,"Global"
"hydro_electricity","EJ","Oxford2021_fast","2083",54.70009893,"Global"
"bioenergy_electricity","EJ","Oxford2021_fast","2083",41.77609609,"Global"
"wind_electricity","EJ","Oxford2021_fast","2083",298.4006863,"Global"
"solar_electricity","EJ","Oxford2021_fast","2083",596.8013727,"Global"
"batteries_ST_transport","EJ","Oxford2021_fast","2083",0.28350184,"Global"
"batteries_ST_electricity","EJ","Oxford2021_fast","2083",0.49052168,"Global"
"batteries_LT_electricity","EJ","Oxford2021_fast","2083",0.24526084,"Global"
"hydrogen","EJ","Oxford2021_fast","2083",284.9481949,"Global"
"oil_final","EJ","Oxford2021_base","2084",477.1463908,"Global"
"coal_final","EJ","Oxford2021_base","2084",142.3673317,"Global"
"gas_final","EJ","Oxford2021_base","2084",208.0281992,"Global"
"coal_electricity","EJ","Oxford2021_base","2084",118.1557148,"Global"
"gas_electricity","EJ","Oxford2021_base","2084",82.39791062,"Global"
"nuclear_electricity","EJ","Oxford2021_base","2084",35.84124363,"Global"
"hydro_electricity","EJ","Oxford2021_base","2084",35.49232556,"Global"
"bioenergy_electricity","EJ","Oxford2021_base","2084",14.86154263,"Global"
"wind_electricity","EJ","Oxford2021_base","2084",33.9865079,"Global"
"solar_electricity","EJ","Oxford2021_base","2084",30.55359904,"Global"
"batteries_ST_transport","EJ","Oxford2021_base","2084",0.0012526,"Global"
"batteries_ST_electricity","EJ","Oxford2021_base","2084",0,"Global"
"batteries_LT_electricity","EJ","Oxford2021_base","2084",0,"Global"
"hydrogen","EJ","Oxford2021_base","2084",0.00370684,"Global"
"oil_final","EJ","Oxford2021_fast","2084",0.00113216,"Global"
"coal_final","EJ","Oxford2021_fast","2084",0.02170291,"Global"
"gas_final","EJ","Oxford2021_fast","2084",4.38855435,"Global"
"coal_electricity","EJ","Oxford2021_fast","2084",1e-07,"Global"
"gas_electricity","EJ","Oxford2021_fast","2084",1.82022255,"Global"
"nuclear_electricity","EJ","Oxford2021_fast","2084",1.23029179,"Global"
"hydro_electricity","EJ","Oxford2021_fast","2084",55.79410091,"Global"
"bioenergy_electricity","EJ","Oxford2021_fast","2084",42.61161801,"Global"
"wind_electricity","EJ","Oxford2021_fast","2084",304.3687001,"Global"
"solar_electricity","EJ","Oxford2021_fast","2084",608.7374001,"Global"
"batteries_ST_transport","EJ","Oxford2021_fast","2084",0.28917188,"Global"
"batteries_ST_electricity","EJ","Oxford2021_fast","2084",0.50033211,"Global"
"batteries_LT_electricity","EJ","Oxford2021_fast","2084",0.25016605,"Global"
"hydrogen","EJ","Oxford2021_fast","2084",290.6471588,"Global"
"oil_final","EJ","Oxford2021_base","2085",486.6893186,"Global"
"coal_final","EJ","Oxford2021_base","2085",145.2146783,"Global"
"gas_final","EJ","Oxford2021_base","2085",212.1887839,"Global"
"coal_electricity","EJ","Oxford2021_base","2085",120.2825176,"Global"
"gas_electricity","EJ","Oxford2021_base","2085",84.04586883,"Global"
"nuclear_electricity","EJ","Oxford2021_base","2085",36.5580685,"Global"
"hydro_electricity","EJ","Oxford2021_base","2085",35.84724881,"Global"
"bioenergy_electricity","EJ","Oxford2021_base","2085",15.10457745,"Global"
"wind_electricity","EJ","Oxford2021_base","2085",35.00610314,"Global"
"solar_electricity","EJ","Oxford2021_base","2085",31.47020701,"Global"
"batteries_ST_transport","EJ","Oxford2021_base","2085",0.00127765,"Global"
"batteries_ST_electricity","EJ","Oxford2021_base","2085",0,"Global"
"batteries_LT_electricity","EJ","Oxford2021_base","2085",0,"Global"
"hydrogen","EJ","Oxford2021_base","2085",0.00376022,"Global"
"oil_final","EJ","Oxford2021_fast","2085",0.00095899,"Global"
"coal_final","EJ","Oxford2021_fast","2085",0.01909348,"Global"
"gas_final","EJ","Oxford2021_fast","2085",4.47957479,"Global"
"coal_electricity","EJ","Oxford2021_fast","2085",7e-08,"Global"
"gas_electricity","EJ","Oxford2021_fast","2085",1.93044454,"Global"
"nuclear_electricity","EJ","Oxford2021_fast","2085",1.18108011,"Global"
"hydro_electricity","EJ","Oxford2021_fast","2085",56.90998293,"Global"
"bioenergy_electricity","EJ","Oxford2021_fast","2085",43.46385037,"Global"
"wind_electricity","EJ","Oxford2021_fast","2085",310.4560741,"Global"
"solar_electricity","EJ","Oxford2021_fast","2085",620.9121481,"Global"
"batteries_ST_transport","EJ","Oxford2021_fast","2085",0.29495532,"Global"
"batteries_ST_electricity","EJ","Oxford2021_fast","2085",0.51033875,"Global"
"batteries_LT_electricity","EJ","Oxford2021_fast","2085",0.25516938,"Global"
"hydrogen","EJ","Oxford2021_fast","2085",296.460102,"Global"
"oil_final","EJ","Oxford2021_base","2086",496.423105,"Global"
"coal_final","EJ","Oxford2021_base","2086",148.1189719,"Global"
"gas_final","EJ","Oxford2021_base","2086",216.4325806,"Global"
"coal_electricity","EJ","Oxford2021_base","2086",122.4476029,"Global"
"gas_electricity","EJ","Oxford2021_base","2086",85.72678621,"Global"
"nuclear_electricity","EJ","Oxford2021_base","2086",37.28922987,"Global"
"hydro_electricity","EJ","Oxford2021_base","2086",36.2057213,"Global"
"bioenergy_electricity","EJ","Oxford2021_base","2086",15.34091347,"Global"
"wind_electricity","EJ","Oxford2021_base","2086",36.05628624,"Global"
"solar_electricity","EJ","Oxford2021_base","2086",32.41431322,"Global"
"batteries_ST_transport","EJ","Oxford2021_base","2086",0.0013032,"Global"
"batteries_ST_electricity","EJ","Oxford2021_base","2086",0,"Global"
"batteries_LT_electricity","EJ","Oxford2021_base","2086",0,"Global"
"hydrogen","EJ","Oxford2021_base","2086",0.00381447,"Global"
"oil_final","EJ","Oxford2021_fast","2086",0.00081232,"Global"
"coal_final","EJ","Oxford2021_fast","2086",0.016798,"Global"
"gas_final","EJ","Oxford2021_fast","2086",4.57201792,"Global"
"coal_electricity","EJ","Oxford2021_fast","2086",5e-08,"Global"
"gas_electricity","EJ","Oxford2021_fast","2086",2.03991826,"Global"
"nuclear_electricity","EJ","Oxford2021_fast","2086",1.13383691,"Global"
"hydro_electricity","EJ","Oxford2021_fast","2086",58.04818259,"Global"
"bioenergy_electricity","EJ","Oxford2021_fast","2086",44.33312738,"Global"
"wind_electricity","EJ","Oxford2021_fast","2086",316.6651955,"Global"
"solar_electricity","EJ","Oxford2021_fast","2086",633.3303911,"Global"
"batteries_ST_transport","EJ","Oxford2021_fast","2086",0.30085442,"Global"
"batteries_ST_electricity","EJ","Oxford2021_fast","2086",0.52054553,"Global"
"batteries_LT_electricity","EJ","Oxford2021_fast","2086",0.26027276,"Global"
"hydrogen","EJ","Oxford2021_fast","2086",302.3893041,"Global"
"oil_final","EJ","Oxford2021_base","2087",506.351567,"Global"
"coal_final","EJ","Oxford2021_base","2087",151.0813513,"Global"
"gas_final","EJ","Oxford2021_base","2087",220.7612534,"Global"
"coal_electricity","EJ","Oxford2021_base","2087",124.6516598,"Global"
"gas_electricity","EJ","Oxford2021_base","2087",87.44132193,"Global"
"nuclear_electricity","EJ","Oxford2021_base","2087",38.03501447,"Global"
"hydro_electricity","EJ","Oxford2021_base","2087",36.56777851,"Global"
"bioenergy_electricity","EJ","Oxford2021_base","2087",15.56994792,"Global"
"wind_electricity","EJ","Oxford2021_base","2087",37.13797482,"Global"
"solar_electricity","EJ","Oxford2021_base","2087",33.38674262,"Global"
"batteries_ST_transport","EJ","Oxford2021_base","2087",0.00132926,"Global"
"batteries_ST_electricity","EJ","Oxford2021_base","2087",0,"Global"
"batteries_LT_electricity","EJ","Oxford2021_base","2087",0,"Global"
"hydrogen","EJ","Oxford2021_base","2087",0.00386958,"Global"
"oil_final","EJ","Oxford2021_fast","2087",0.00068811,"Global"
"coal_final","EJ","Oxford2021_fast","2087",0.01477866,"Global"
"gas_final","EJ","Oxford2021_fast","2087",4.66596114,"Global"
"coal_electricity","EJ","Oxford2021_fast","2087",3e-08,"Global"
"gas_electricity","EJ","Oxford2021_fast","2087",2.14874685,"Global"
"nuclear_electricity","EJ","Oxford2021_fast","2087",1.08848343,"Global"
"hydro_electricity","EJ","Oxford2021_fast","2087",59.20914624,"Global"
"bioenergy_electricity","EJ","Oxford2021_fast","2087",45.21978992,"Global"
"wind_electricity","EJ","Oxford2021_fast","2087",322.9984995,"Global"
"solar_electricity","EJ","Oxford2021_fast","2087",645.9969989,"Global"
"batteries_ST_transport","EJ","Oxford2021_fast","2087",0.30687151,"Global"
"batteries_ST_electricity","EJ","Oxford2021_fast","2087",0.53095644,"Global"
"batteries_LT_electricity","EJ","Oxford2021_fast","2087",0.26547822,"Global"
"hydrogen","EJ","Oxford2021_fast","2087",308.4370901,"Global"
"oil_final","EJ","Oxford2021_base","2088",516.4785984,"Global"
"coal_final","EJ","Oxford2021_base","2088",154.1029783,"Global"
"gas_final","EJ","Oxford2021_base","2088",225.1764998,"Global"
"coal_electricity","EJ","Oxford2021_base","2088",126.8953897,"Global"
"gas_electricity","EJ","Oxford2021_base","2088",89.19014837,"Global"
"nuclear_electricity","EJ","Oxford2021_base","2088",38.79571476,"Global"
"hydro_electricity","EJ","Oxford2021_base","2088",36.9334563,"Global"
"bioenergy_electricity","EJ","Oxford2021_base","2088",16.0185425,"Global"
"wind_electricity","EJ","Oxford2021_base","2088",38.02462183,"Global"
"solar_electricity","EJ","Oxford2021_base","2088",34.3883449,"Global"
