scenario;year;region;technology;levelized_cost
tech_moratorium;2044;Japan, South Korea, and Taiwan;DRI-EAF+CCUS;632
tech_moratorium;2044;Japan, South Korea, and Taiwan;DRI-EAF_100% green H2;571.6
tech_moratorium;2044;Japan, South Korea, and Taiwan;DRI-EAF_50% bio-CH4;539.3
tech_moratorium;2044;Japan, South Korea, and Taiwan;DRI-EAF_50% green H2;493.4
tech_moratorium;2044;Japan, South Korea, and Taiwan;DRI-Melt-BOF;431.8
tech_moratorium;2044;Japan, South Korea, and Taiwan;DRI-Melt-BOF+CCUS;558.1
tech_moratorium;2044;Japan, South Korea, and Taiwan;DRI-Melt-BOF_100% zero-C H2;554.4
tech_moratorium;2044;Japan, South Korea, and Taiwan;EAF;409.1
tech_moratorium;2044;Japan, South Korea, and Taiwan;Electrolyzer-EAF;654.7
tech_moratorium;2044;Japan, South Korea, and Taiwan;Electrowinning-EAF;629.6
tech_moratorium;2044;Japan, South Korea, and Taiwan;Smelting Reduction;414.8
tech_moratorium;2044;Japan, South Korea, and Taiwan;Smelting Reduction+CCUS;526.9
tech_moratorium;2044;Middle East;Avg BF-BOF;439.3
tech_moratorium;2044;Middle East;BAT BF-BOF;469.7
tech_moratorium;2044;Middle East;BAT BF-BOF+BECCUS;798.4
tech_moratorium;2044;Middle East;BAT BF-BOF+CCU;739.5
tech_moratorium;2044;Middle East;BAT BF-BOF+CCUS;712.9
tech_moratorium;2044;Middle East;BAT BF-BOF_H2 PCI;477.6
tech_moratorium;2044;Middle East;BAT BF-BOF_bio PCI;533.9
tech_moratorium;2044;Middle East;DRI-EAF;458.6
tech_moratorium;2044;Middle East;DRI-EAF+CCUS;587.9
tech_moratorium;2044;Middle East;DRI-EAF_100% green H2;567
tech_moratorium;2044;Middle East;DRI-EAF_50% bio-CH4;531.9
tech_moratorium;2044;Middle East;DRI-EAF_50% green H2;468.3
tech_moratorium;2044;Middle East;DRI-Melt-BOF;405.2
tech_moratorium;2044;Middle East;DRI-Melt-BOF+CCUS;514
tech_moratorium;2044;Middle East;DRI-Melt-BOF_100% zero-C H2;549.8
tech_moratorium;2044;Middle East;EAF;409.6
tech_moratorium;2044;Middle East;Electrolyzer-EAF;676.5
tech_moratorium;2044;Middle East;Electrowinning-EAF;649.2
tech_moratorium;2044;Middle East;Smelting Reduction;414.3
tech_moratorium;2044;Middle East;Smelting Reduction+CCUS;499.3
tech_moratorium;2044;NAFTA;Avg BF-BOF;435.5
tech_moratorium;2044;NAFTA;BAT BF-BOF;467.8
tech_moratorium;2044;NAFTA;BAT BF-BOF+BECCUS;720.6
tech_moratorium;2044;NAFTA;BAT BF-BOF+CCU;743.8
tech_moratorium;2044;NAFTA;BAT BF-BOF+CCUS;647.3
tech_moratorium;2044;NAFTA;BAT BF-BOF_H2 PCI;481.5
tech_moratorium;2044;NAFTA;BAT BF-BOF_bio PCI;522.4
tech_moratorium;2044;NAFTA;DRI-EAF;439.9
tech_moratorium;2044;NAFTA;DRI-EAF+CCUS;533
tech_moratorium;2044;NAFTA;DRI-EAF_100% green H2;529.6
tech_moratorium;2044;NAFTA;DRI-EAF_50% bio-CH4;499.1
tech_moratorium;2044;NAFTA;DRI-EAF_50% green H2;454
tech_moratorium;2044;NAFTA;DRI-Melt-BOF;399.3
tech_moratorium;2044;NAFTA;DRI-Melt-BOF+CCUS;477.4
tech_moratorium;2044;NAFTA;DRI-Melt-BOF_100% zero-C H2;512.3
tech_moratorium;2044;NAFTA;EAF;389.6
tech_moratorium;2044;NAFTA;Electrolyzer-EAF;564
tech_moratorium;2044;NAFTA;Electrowinning-EAF;547.9
tech_moratorium;2044;NAFTA;Smelting Reduction;386.4
tech_moratorium;2044;NAFTA;Smelting Reduction+CCUS;441.5
tech_moratorium;2044;RoW;Avg BF-BOF;440.7
tech_moratorium;2044;RoW;BAT BF-BOF;470.8
tech_moratorium;2044;RoW;BAT BF-BOF+BECCUS;801.4
tech_moratorium;2044;RoW;BAT BF-BOF+CCU;732.2
tech_moratorium;2044;RoW;BAT BF-BOF+CCUS;721.6
tech_moratorium;2044;RoW;BAT BF-BOF_H2 PCI;478.6
tech_moratorium;2044;RoW;BAT BF-BOF_bio PCI;527.6
tech_moratorium;2044;RoW;DRI-EAF;484.1
tech_moratorium;2044;RoW;DRI-EAF+CCUS;617.5
tech_moratorium;2044;RoW;DRI-EAF_100% green H2;564.3
tech_moratorium;2044;RoW;DRI-EAF_50% bio-CH4;537.8
tech_moratorium;2044;RoW;DRI-EAF_50% green H2;488.2
tech_moratorium;2044;RoW;DRI-Melt-BOF;428.7
tech_moratorium;2044;RoW;DRI-Melt-BOF+CCUS;541.7
tech_moratorium;2044;RoW;DRI-Melt-BOF_100% zero-C H2;547
tech_moratorium;2044;RoW;EAF;411.4
tech_moratorium;2044;RoW;Electrolyzer-EAF;670.4
tech_moratorium;2044;RoW;Electrowinning-EAF;643.8
tech_moratorium;2044;RoW;Smelting Reduction;413
tech_moratorium;2044;RoW;Smelting Reduction+CCUS;504.7
tech_moratorium;2044;South and Central America;Avg BF-BOF;443.3
tech_moratorium;2044;South and Central America;BAT BF-BOF;472.8
tech_moratorium;2044;South and Central America;BAT BF-BOF+BECCUS;772.9
tech_moratorium;2044;South and Central America;BAT BF-BOF+CCU;761.1
tech_moratorium;2044;South and Central America;BAT BF-BOF+CCUS;695.9
tech_moratorium;2044;South and Central America;BAT BF-BOF_H2 PCI;484.9
tech_moratorium;2044;South and Central America;BAT BF-BOF_bio PCI;528.2
tech_moratorium;2044;South and Central America;DRI-EAF;477.9
tech_moratorium;2044;South and Central America;DRI-EAF+CCUS;596
tech_moratorium;2044;South and Central America;DRI-EAF_100% green H2;561.7
tech_moratorium;2044;South and Central America;DRI-EAF_50% bio-CH4;529.9
tech_moratorium;2044;South and Central America;DRI-EAF_50% green H2;486.3
tech_moratorium;2044;South and Central America;DRI-Melt-BOF;426.7
tech_moratorium;2044;South and Central America;DRI-Melt-BOF+CCUS;526.4
tech_moratorium;2044;South and Central America;DRI-Melt-BOF_100% zero-C H2;544.3
tech_moratorium;2044;South and Central America;EAF;404.8
tech_moratorium;2044;South and Central America;Electrolyzer-EAF;632.9
tech_moratorium;2044;South and Central America;Electrowinning-EAF;610
tech_moratorium;2044;South and Central America;Smelting Reduction;407.3
tech_moratorium;2044;South and Central America;Smelting Reduction+CCUS;484.7
tech_moratorium;2044;Southeast Asia;Avg BF-BOF;440.2
tech_moratorium;2044;Southeast Asia;BAT BF-BOF;470.4
tech_moratorium;2044;Southeast Asia;BAT BF-BOF+BECCUS;794.9
tech_moratorium;2044;Southeast Asia;BAT BF-BOF+CCU;735.3
tech_moratorium;2044;Southeast Asia;BAT BF-BOF+CCUS;713.6
tech_moratorium;2044;Southeast Asia;BAT BF-BOF_H2 PCI;478.2
tech_moratorium;2044;Southeast Asia;BAT BF-BOF_bio PCI;529.6
tech_moratorium;2044;Southeast Asia;DRI-EAF;485.1
tech_moratorium;2044;Southeast Asia;DRI-EAF+CCUS;614.4
tech_moratorium;2044;Southeast Asia;DRI-EAF_100% green H2;567.1
tech_moratorium;2044;Southeast Asia;DRI-EAF_50% bio-CH4;541.4
tech_moratorium;2044;Southeast Asia;DRI-EAF_50% green H2;489.2
tech_moratorium;2044;Southeast Asia;DRI-Melt-BOF;429
tech_moratorium;2044;Southeast Asia;DRI-Melt-BOF+CCUS;537.7
tech_moratorium;2044;Southeast Asia;DRI-Melt-BOF_100% zero-C H2;549.8
tech_moratorium;2044;Southeast Asia;EAF;412.4
tech_moratorium;2044;Southeast Asia;Electrolyzer-EAF;676.5
tech_moratorium;2044;Southeast Asia;Electrowinning-EAF;649.2
tech_moratorium;2044;Southeast Asia;Smelting Reduction;414
tech_moratorium;2044;Southeast Asia;Smelting Reduction+CCUS;499
tech_moratorium;2045;Africa;Avg BF-BOF;439
tech_moratorium;2045;Africa;BAT BF-BOF;469.5
tech_moratorium;2045;Africa;BAT BF-BOF+BECCUS;869.2
tech_moratorium;2045;Africa;BAT BF-BOF+CCU;757.7
tech_moratorium;2045;Africa;BAT BF-BOF+CCUS;780
tech_moratorium;2045;Africa;BAT BF-BOF_H2 PCI;479.5
tech_moratorium;2045;Africa;BAT BF-BOF_bio PCI;533
tech_moratorium;2045;Africa;DRI-EAF;486.9
tech_moratorium;2045;Africa;DRI-EAF+CCUS;652
tech_moratorium;2045;Africa;DRI-EAF_100% green H2;579.3
tech_moratorium;2045;Africa;DRI-EAF_50% bio-CH4;547.7
tech_moratorium;2045;Africa;DRI-EAF_50% green H2;493.2
tech_moratorium;2045;Africa;DRI-Melt-BOF;429.5
tech_moratorium;2045;Africa;DRI-Melt-BOF+CCUS;573.6
tech_moratorium;2045;Africa;DRI-Melt-BOF_100% zero-C H2;562.2
tech_moratorium;2045;Africa;EAF;414.3
tech_moratorium;2045;Africa;Electrolyzer-EAF;687.1
tech_moratorium;2045;Africa;Electrowinning-EAF;658.4
tech_moratorium;2045;Africa;Smelting Reduction;415.8
tech_moratorium;2045;Africa;Smelting Reduction+CCUS;549.2
tech_moratorium;2045;CIS;Avg BF-BOF;442.1
tech_moratorium;2045;CIS;BAT BF-BOF;471.9
tech_moratorium;2045;CIS;BAT BF-BOF+BECCUS;777.5
tech_moratorium;2045;CIS;BAT BF-BOF+CCU;728.8
tech_moratorium;2045;CIS;BAT BF-BOF+CCUS;698
tech_moratorium;2045;CIS;BAT BF-BOF_H2 PCI;479.8
tech_moratorium;2045;CIS;BAT BF-BOF_bio PCI;530.2
tech_moratorium;2045;CIS;DRI-EAF;452.5
tech_moratorium;2045;CIS;DRI-EAF+CCUS;572
tech_moratorium;2045;CIS;DRI-EAF_100% green H2;550.4
tech_moratorium;2045;CIS;DRI-EAF_50% bio-CH4;519.5
tech_moratorium;2045;CIS;DRI-EAF_50% green H2;462.3
tech_moratorium;2045;CIS;DRI-Melt-BOF;403.3
tech_moratorium;2045;CIS;DRI-Melt-BOF+CCUS;504.4
tech_moratorium;2045;CIS;DRI-Melt-BOF_100% zero-C H2;533
tech_moratorium;2045;CIS;EAF;403.3
tech_moratorium;2045;CIS;Electrolyzer-EAF;639.9
tech_moratorium;2045;CIS;Electrowinning-EAF;615.9
tech_moratorium;2045;CIS;Smelting Reduction;408
tech_moratorium;2045;CIS;Smelting Reduction+CCUS;486.6
tech_moratorium;2045;China;Avg BF-BOF;438.5
tech_moratorium;2045;China;BAT BF-BOF;469.1
tech_moratorium;2045;China;BAT BF-BOF+BECCUS;789.4
tech_moratorium;2045;China;BAT BF-BOF+CCU;731.9
tech_moratorium;2045;China;BAT BF-BOF+CCUS;708.6
tech_moratorium;2045;China;BAT BF-BOF_H2 PCI;477.5
tech_moratorium;2045;China;BAT BF-BOF_bio PCI;528.5
tech_moratorium;2045;China;DRI-EAF;497.2
tech_moratorium;2045;China;DRI-EAF+CCUS;624
tech_moratorium;2045;China;DRI-EAF_100% green H2;563.6
tech_moratorium;2045;China;DRI-EAF_50% bio-CH4;546.3
tech_moratorium;2045;China;DRI-EAF_50% green H2;498.4
tech_moratorium;2045;China;DRI-Melt-BOF;440.5
tech_moratorium;2045;China;DRI-Melt-BOF+CCUS;547.6
tech_moratorium;2045;China;DRI-Melt-BOF_100% zero-C H2;546.5
tech_moratorium;2045;China;EAF;412.5
tech_moratorium;2045;China;Electrolyzer-EAF;668.9
tech_moratorium;2045;China;Electrowinning-EAF;642.1
tech_moratorium;2045;China;Smelting Reduction;417.4
tech_moratorium;2045;China;Smelting Reduction+CCUS;501.1
tech_moratorium;2045;Europe;Avg BF-BOF;459.2
tech_moratorium;2045;Europe;BAT BF-BOF;484.3
tech_moratorium;2045;Europe;BAT BF-BOF+BECCUS;760
tech_moratorium;2045;Europe;BAT BF-BOF+CCU;820.8
tech_moratorium;2045;Europe;BAT BF-BOF+CCUS;698.6
tech_moratorium;2045;Europe;BAT BF-BOF_H2 PCI;502.6
tech_moratorium;2045;Europe;BAT BF-BOF_bio PCI;520.9
tech_moratorium;2045;Europe;DRI-EAF;475.5
tech_moratorium;2045;Europe;DRI-EAF+CCUS;589.3
tech_moratorium;2045;Europe;DRI-EAF_100% green H2;585
tech_moratorium;2045;Europe;DRI-EAF_50% bio-CH4;512.6
tech_moratorium;2045;Europe;DRI-EAF_50% green H2;492.7
tech_moratorium;2045;Europe;DRI-Melt-BOF;425.9
tech_moratorium;2045;Europe;DRI-Melt-BOF+CCUS;522.5
tech_moratorium;2045;Europe;DRI-Melt-BOF_100% zero-C H2;566.7
tech_moratorium;2045;Europe;EAF;402.7
tech_moratorium;2045;Europe;Electrolyzer-EAF;618.2
tech_moratorium;2045;Europe;Electrowinning-EAF;596.3
tech_moratorium;2045;Europe;Smelting Reduction;405.4
tech_moratorium;2045;Europe;Smelting Reduction+CCUS;480.2
tech_moratorium;2045;India;Avg BF-BOF;442.4
tech_moratorium;2045;India;BAT BF-BOF;472.2
tech_moratorium;2045;India;BAT BF-BOF+BECCUS;842.7
tech_moratorium;2045;India;BAT BF-BOF+CCU;725.5
tech_moratorium;2045;India;BAT BF-BOF+CCUS;762.6
tech_moratorium;2045;India;BAT BF-BOF_H2 PCI;480.1
tech_moratorium;2045;India;BAT BF-BOF_bio PCI;526.2
tech_moratorium;2045;India;DRI-EAF;479.7
tech_moratorium;2045;India;DRI-EAF+CCUS;633.6
tech_moratorium;2045;India;DRI-EAF_100% green H2;552.1
tech_moratorium;2045;India;DRI-EAF_50% bio-CH4;530.2
tech_moratorium;2045;India;DRI-EAF_50% green H2;483.8
tech_moratorium;2045;India;DRI-Melt-BOF;427.3
tech_moratorium;2045;India;DRI-Melt-BOF+CCUS;562.3
tech_moratorium;2045;India;DRI-Melt-BOF_100% zero-C H2;534.7
tech_moratorium;2045;India;EAF;406.7
tech_moratorium;2045;India;Electrolyzer-EAF;643.5
tech_moratorium;2045;India;Electrowinning-EAF;619.2
tech_moratorium;2045;India;Smelting Reduction;408.7
tech_moratorium;2045;India;Smelting Reduction+CCUS;534.4
tech_moratorium;2045;Japan, South Korea, and Taiwan;Avg BF-BOF;441.4
tech_moratorium;2045;Japan, South Korea, and Taiwan;BAT BF-BOF;471.3
tech_moratorium;2045;Japan, South Korea, and Taiwan;BAT BF-BOF+BECCUS;827.3
tech_moratorium;2045;Japan, South Korea, and Taiwan;BAT BF-BOF+CCU;765.5
tech_moratorium;2045;Japan, South Korea, and Taiwan;BAT BF-BOF+CCUS;744.5
tech_moratorium;2045;Japan, South Korea, and Taiwan;BAT BF-BOF_H2 PCI;483.6
tech_moratorium;2045;Japan, South Korea, and Taiwan;BAT BF-BOF_bio PCI;530
tech_moratorium;2045;Japan, South Korea, and Taiwan;DRI-EAF;485.5
tech_moratorium;2045;Japan, South Korea, and Taiwan;DRI-EAF+CCUS;630.4
tech_moratorium;2045;Japan, South Korea, and Taiwan;DRI-EAF_100% green H2;570.5
tech_moratorium;2045;Japan, South Korea, and Taiwan;DRI-EAF_50% bio-CH4;538.6
tech_moratorium;2045;Japan, South Korea, and Taiwan;DRI-EAF_50% green H2;493
tech_moratorium;2045;Japan, South Korea, and Taiwan;DRI-Melt-BOF;431.7
tech_moratorium;2045;Japan, South Korea, and Taiwan;DRI-Melt-BOF+CCUS;557.4
tech_moratorium;2045;Japan, South Korea, and Taiwan;DRI-Melt-BOF_100% zero-C H2;553.2
tech_moratorium;2045;Japan, South Korea, and Taiwan;EAF;408.6
tech_moratorium;2045;Japan, South Korea, and Taiwan;Electrolyzer-EAF;652
tech_moratorium;2045;Japan, South Korea, and Taiwan;Electrowinning-EAF;626.8
tech_moratorium;2045;Japan, South Korea, and Taiwan;Smelting Reduction;414
tech_moratorium;2045;Japan, South Korea, and Taiwan;Smelting Reduction+CCUS;525.7
tech_moratorium;2045;Middle East;Avg BF-BOF;439.8
tech_moratorium;2045;Middle East;BAT BF-BOF;470.1
tech_moratorium;2045;Middle East;BAT BF-BOF+BECCUS;794.3
tech_moratorium;2045;Middle East;BAT BF-BOF+CCU;737.6
tech_moratorium;2045;Middle East;BAT BF-BOF+CCUS;709.7
tech_moratorium;2045;Middle East;BAT BF-BOF_H2 PCI;478
tech_moratorium;2045;Middle East;BAT BF-BOF_bio PCI;533.7
tech_moratorium;2045;Middle East;DRI-EAF;457.4
tech_moratorium;2045;Middle East;DRI-EAF+CCUS;584.2
tech_moratorium;2045;Middle East;DRI-EAF_100% green H2;563.7
tech_moratorium;2045;Middle East;DRI-EAF_50% bio-CH4;530
tech_moratorium;2045;Middle East;DRI-EAF_50% green H2;467.1
tech_moratorium;2045;Middle East;DRI-Melt-BOF;404.8
tech_moratorium;2045;Middle East;DRI-Melt-BOF+CCUS;511.9
tech_moratorium;2045;Middle East;DRI-Melt-BOF_100% zero-C H2;546.5
tech_moratorium;2045;Middle East;EAF;408.3
tech_moratorium;2045;Middle East;Electrolyzer-EAF;668.9
tech_moratorium;2045;Middle East;Electrowinning-EAF;642.1
tech_moratorium;2045;Middle East;Smelting Reduction;412.7
tech_moratorium;2045;Middle East;Smelting Reduction+CCUS;496.5
tech_moratorium;2045;NAFTA;Avg BF-BOF;435.5
tech_moratorium;2045;NAFTA;BAT BF-BOF;467.8
tech_moratorium;2045;NAFTA;BAT BF-BOF+BECCUS;719.9
tech_moratorium;2045;NAFTA;BAT BF-BOF+CCU;743.1
tech_moratorium;2045;NAFTA;BAT BF-BOF+CCUS;647
tech_moratorium;2045;NAFTA;BAT BF-BOF_H2 PCI;481.5
tech_moratorium;2045;NAFTA;BAT BF-BOF_bio PCI;522.2
tech_moratorium;2045;NAFTA;DRI-EAF;439.9
tech_moratorium;2045;NAFTA;DRI-EAF+CCUS;532.4
tech_moratorium;2045;NAFTA;DRI-EAF_100% green H2;529.6
tech_moratorium;2045;NAFTA;DRI-EAF_50% bio-CH4;498.8
tech_moratorium;2045;NAFTA;DRI-EAF_50% green H2;454
tech_moratorium;2045;NAFTA;DRI-Melt-BOF;399.3
tech_moratorium;2045;NAFTA;DRI-Melt-BOF+CCUS;477.2
tech_moratorium;2045;NAFTA;DRI-Melt-BOF_100% zero-C H2;512.3
tech_moratorium;2045;NAFTA;EAF;389.6
tech_moratorium;2045;NAFTA;Electrolyzer-EAF;563.8
tech_moratorium;2045;NAFTA;Electrowinning-EAF;547.3
tech_moratorium;2045;NAFTA;Smelting Reduction;386
tech_moratorium;2045;NAFTA;Smelting Reduction+CCUS;441.1
tech_moratorium;2045;RoW;Avg BF-BOF;441.2
tech_moratorium;2045;RoW;BAT BF-BOF;471.3
tech_moratorium;2045;RoW;BAT BF-BOF+BECCUS;791
tech_moratorium;2045;RoW;BAT BF-BOF+CCU;728.4
tech_moratorium;2045;RoW;BAT BF-BOF+CCUS;711.9
tech_moratorium;2045;RoW;BAT BF-BOF_H2 PCI;479.3
tech_moratorium;2045;RoW;BAT BF-BOF_bio PCI;528.2
tech_moratorium;2045;RoW;DRI-EAF;480.5
tech_moratorium;2045;RoW;DRI-EAF+CCUS;607.7
tech_moratorium;2045;RoW;DRI-EAF_100% green H2;554.3
tech_moratorium;2045;RoW;DRI-EAF_50% bio-CH4;533.8
tech_moratorium;2045;RoW;DRI-EAF_50% green H2;484.6
tech_moratorium;2045;RoW;DRI-Melt-BOF;427.5
tech_moratorium;2045;RoW;DRI-Melt-BOF+CCUS;535.9
tech_moratorium;2045;RoW;DRI-Melt-BOF_100% zero-C H2;536.9
tech_moratorium;2045;RoW;EAF;407.5
tech_moratorium;2045;RoW;Electrolyzer-EAF;648.4
tech_moratorium;2045;RoW;Electrowinning-EAF;623.6
tech_moratorium;2045;RoW;Smelting Reduction;408.6
tech_moratorium;2045;RoW;Smelting Reduction+CCUS;496.4
tech_moratorium;2045;South and Central America;Avg BF-BOF;443.3
tech_moratorium;2045;South and Central America;BAT BF-BOF;472.8
tech_moratorium;2045;South and Central America;BAT BF-BOF+BECCUS;772
tech_moratorium;2045;South and Central America;BAT BF-BOF+CCU;760.1
tech_moratorium;2045;South and Central America;BAT BF-BOF+CCUS;695.6
tech_moratorium;2045;South and Central America;BAT BF-BOF_H2 PCI;484.9
tech_moratorium;2045;South and Central America;BAT BF-BOF_bio PCI;527.7
tech_moratorium;2045;South and Central America;DRI-EAF;477.9
tech_moratorium;2045;South and Central America;DRI-EAF+CCUS;595.4
tech_moratorium;2045;South and Central America;DRI-EAF_100% green H2;561.7
tech_moratorium;2045;South and Central America;DRI-EAF_50% bio-CH4;529.3
tech_moratorium;2045;South and Central America;DRI-EAF_50% green H2;486.3
tech_moratorium;2045;South and Central America;DRI-Melt-BOF;426.7
tech_moratorium;2045;South and Central America;DRI-Melt-BOF+CCUS;526.2
tech_moratorium;2045;South and Central America;DRI-Melt-BOF_100% zero-C H2;544.3
tech_moratorium;2045;South and Central America;EAF;404.8
tech_moratorium;2045;South and Central America;Electrolyzer-EAF;632.7
tech_moratorium;2045;South and Central America;Electrowinning-EAF;609.4
tech_moratorium;2045;South and Central America;Smelting Reduction;406.9
tech_moratorium;2045;South and Central America;Smelting Reduction+CCUS;484.3
tech_moratorium;2045;Southeast Asia;Avg BF-BOF;439.6
tech_moratorium;2045;Southeast Asia;BAT BF-BOF;470
tech_moratorium;2045;Southeast Asia;BAT BF-BOF+BECCUS;790.6
tech_moratorium;2045;Southeast Asia;BAT BF-BOF+CCU;733.2
tech_moratorium;2045;Southeast Asia;BAT BF-BOF+CCUS;709.7
tech_moratorium;2045;Southeast Asia;BAT BF-BOF_H2 PCI;478
tech_moratorium;2045;Southeast Asia;BAT BF-BOF_bio PCI;529.3
tech_moratorium;2045;Southeast Asia;DRI-EAF;483.9
tech_moratorium;2045;Southeast Asia;DRI-EAF+CCUS;610.7
tech_moratorium;2045;Southeast Asia;DRI-EAF_100% green H2;563.7
tech_moratorium;2045;Southeast Asia;DRI-EAF_50% bio-CH4;539.8
tech_moratorium;2045;Southeast Asia;DRI-EAF_50% green H2;488
tech_moratorium;2045;Southeast Asia;DRI-Melt-BOF;428.6
tech_moratorium;2045;Southeast Asia;DRI-Melt-BOF+CCUS;535.7
tech_moratorium;2045;Southeast Asia;DRI-Melt-BOF_100% zero-C H2;546.5
tech_moratorium;2045;Southeast Asia;EAF;411.1
tech_moratorium;2045;Southeast Asia;Electrolyzer-EAF;668.9
tech_moratorium;2045;Southeast Asia;Electrowinning-EAF;642.1
tech_moratorium;2045;Southeast Asia;Smelting Reduction;412
tech_moratorium;2045;Southeast Asia;Smelting Reduction+CCUS;495.7
tech_moratorium;2046;Africa;Avg BF-BOF;438.8
tech_moratorium;2046;Africa;BAT BF-BOF;469.3
tech_moratorium;2046;Africa;BAT BF-BOF+BECCUS;863.2
tech_moratorium;2046;Africa;BAT BF-BOF+CCU;754.9
tech_moratorium;2046;Africa;BAT BF-BOF+CCUS;774.7
tech_moratorium;2046;Africa;BAT BF-BOF_H2 PCI;479.5
tech_moratorium;2046;Africa;BAT BF-BOF_bio PCI;532.6
tech_moratorium;2046;Africa;DRI-EAF;485.1
tech_moratorium;2046;Africa;DRI-EAF+CCUS;646.8
tech_moratorium;2046;Africa;DRI-EAF_100% green H2;574.3
tech_moratorium;2046;Africa;DRI-EAF_50% bio-CH4;545.2
tech_moratorium;2046;Africa;DRI-EAF_50% green H2;491.4
tech_moratorium;2046;Africa;DRI-Melt-BOF;429
tech_moratorium;2046;Africa;DRI-Melt-BOF+CCUS;570.6
tech_moratorium;2046;Africa;DRI-Melt-BOF_100% zero-C H2;557.1
tech_moratorium;2046;Africa;EAF;412.4
tech_moratorium;2046;Africa;Electrolyzer-EAF;675.9
tech_moratorium;2046;Africa;Electrowinning-EAF;648
tech_moratorium;2046;Africa;Smelting Reduction;413.2
tech_moratorium;2046;Africa;Smelting Reduction+CCUS;544.7
tech_moratorium;2046;CIS;Avg BF-BOF;441.3
tech_moratorium;2046;CIS;BAT BF-BOF;471.4
tech_moratorium;2046;CIS;BAT BF-BOF+BECCUS;774.9
tech_moratorium;2046;CIS;BAT BF-BOF+CCU;727.2
tech_moratorium;2046;CIS;BAT BF-BOF+CCUS;695.6
tech_moratorium;2046;CIS;BAT BF-BOF_H2 PCI;479.4
tech_moratorium;2046;CIS;BAT BF-BOF_bio PCI;529.7
tech_moratorium;2046;CIS;DRI-EAF;451.9
tech_moratorium;2046;CIS;DRI-EAF+CCUS;569.8
tech_moratorium;2046;CIS;DRI-EAF_100% green H2;548.7
tech_moratorium;2046;CIS;DRI-EAF_50% bio-CH4;518.6
tech_moratorium;2046;CIS;DRI-EAF_50% green H2;461.7
tech_moratorium;2046;CIS;DRI-Melt-BOF;403.1
tech_moratorium;2046;CIS;DRI-Melt-BOF+CCUS;503.3
tech_moratorium;2046;CIS;DRI-Melt-BOF_100% zero-C H2;531.3
tech_moratorium;2046;CIS;EAF;402.6
tech_moratorium;2046;CIS;Electrolyzer-EAF;636
tech_moratorium;2046;CIS;Electrowinning-EAF;612.1
tech_moratorium;2046;CIS;Smelting Reduction;406.5
tech_moratorium;2046;CIS;Smelting Reduction+CCUS;484.5
tech_moratorium;2046;China;Avg BF-BOF;437.9
tech_moratorium;2046;China;BAT BF-BOF;468.7
tech_moratorium;2046;China;BAT BF-BOF+BECCUS;786.9
tech_moratorium;2046;China;BAT BF-BOF+CCU;730.4
tech_moratorium;2046;China;BAT BF-BOF+CCUS;706.3
tech_moratorium;2046;China;BAT BF-BOF_H2 PCI;477.2
tech_moratorium;2046;China;BAT BF-BOF_bio PCI;528
tech_moratorium;2046;China;DRI-EAF;496.6
tech_moratorium;2046;China;DRI-EAF+CCUS;621.9
tech_moratorium;2046;China;DRI-EAF_100% green H2;561.9
tech_moratorium;2046;China;DRI-EAF_50% bio-CH4;545.4
tech_moratorium;2046;China;DRI-EAF_50% green H2;497.8
tech_moratorium;2046;China;DRI-Melt-BOF;440.3
tech_moratorium;2046;China;DRI-Melt-BOF+CCUS;546.5
tech_moratorium;2046;China;DRI-Melt-BOF_100% zero-C H2;544.8
tech_moratorium;2046;China;EAF;411.8
tech_moratorium;2046;China;Electrolyzer-EAF;665
tech_moratorium;2046;China;Electrowinning-EAF;638.2
tech_moratorium;2046;China;Smelting Reduction;416
