scenario,scenario_geography,technology,year,capacity_factor,units
WEO2021_STEPS,Africa,CoalCap,2028,0.6013095176204696,NA
WEO2021_STEPS,Africa,CoalCap,2029,0.6044740744273714,NA
WEO2021_STEPS,Africa,CoalCap,2030,0.6077195874613026,NA
WEO2021_STEPS,Africa,CoalCap,2031,0.6038915627956724,NA
WEO2021_STEPS,Africa,CoalCap,2032,0.5999395445434099,NA
WEO2021_STEPS,Africa,CoalCap,2033,0.5958574091135406,NA
WEO2021_STEPS,Africa,CoalCap,2034,0.591638622936884,NA
WEO2021_STEPS,Africa,CoalCap,2035,0.5872762075716352,NA
WEO2021_STEPS,Africa,CoalCap,2036,0.5827627011832699,NA
WEO2021_STEPS,Africa,CoalCap,2037,0.5780901159515209,NA
WEO2021_STEPS,Africa,CoalCap,2038,0.573249890892984,NA
WEO2021_STEPS,Africa,CoalCap,2039,0.5682328395131743,NA
WEO2021_STEPS,Africa,CoalCap,2040,0.563029091614607,NA
WEO2021_STEPS,Africa,HydroCap,2021,0.45044721902482443,NA
WEO2021_STEPS,Africa,HydroCap,2022,0.4572140339296353,NA
WEO2021_STEPS,Africa,HydroCap,2023,0.4634720508250686,NA
WEO2021_STEPS,Africa,HydroCap,2024,0.4692765754070515,NA
WEO2021_STEPS,Africa,HydroCap,2025,0.47467517809798143,NA
WEO2021_STEPS,Africa,HydroCap,2026,0.47852548709372605,NA
WEO2021_STEPS,Africa,HydroCap,2027,0.4821328795639594,NA
WEO2021_STEPS,Africa,HydroCap,2028,0.48551964096797207,NA
WEO2021_STEPS,Africa,HydroCap,2029,0.4887054116597148,NA
WEO2021_STEPS,Africa,HydroCap,2030,0.49170756801947657,NA
WEO2021_STEPS,Africa,HydroCap,2031,0.4898393976018666,NA
WEO2021_STEPS,Africa,HydroCap,2032,0.48814069701906126,NA
WEO2021_STEPS,Africa,HydroCap,2033,0.48658940681093693,NA
WEO2021_STEPS,Africa,HydroCap,2034,0.4851671368727024,NA
WEO2021_STEPS,Africa,HydroCap,2035,0.4838584339677181,NA
WEO2021_STEPS,Africa,HydroCap,2036,0.48265021796930024,NA
WEO2021_STEPS,Africa,HydroCap,2037,0.4815313431633483,NA
WEO2021_STEPS,Africa,HydroCap,2038,0.4804922533992435,NA
WEO2021_STEPS,Africa,HydroCap,2039,0.47952470847282036,NA
WEO2021_STEPS,Africa,HydroCap,2040,0.4786215651467222,NA
WEO2021_STEPS,Africa,GasCap,2021,0.3395263116194048,NA
WEO2021_STEPS,Africa,GasCap,2022,0.33448084940209794,NA
WEO2021_STEPS,Africa,GasCap,2023,0.3296578774257833,NA
WEO2021_STEPS,Africa,GasCap,2024,0.3250429964127549,NA
WEO2021_STEPS,Africa,GasCap,2025,0.32062302338283133,NA
WEO2021_STEPS,Africa,GasCap,2026,0.32328628689874217,NA
WEO2021_STEPS,Africa,GasCap,2027,0.3258727569293513,NA
WEO2021_STEPS,Africa,GasCap,2028,0.32838570770540226,NA
WEO2021_STEPS,Africa,GasCap,2029,0.3308282299289088,NA
WEO2021_STEPS,Africa,GasCap,2030,0.3332032434544987,NA
WEO2021_STEPS,Africa,GasCap,2031,0.33451972199422536,NA
WEO2021_STEPS,Africa,GasCap,2032,0.3357437916935159,NA
WEO2021_STEPS,Africa,GasCap,2033,0.3368848524576035,NA
WEO2021_STEPS,Africa,GasCap,2034,0.3379510711132579,NA
WEO2021_STEPS,Africa,GasCap,2035,0.33894957718226,NA
WEO2021_STEPS,Africa,GasCap,2036,0.3398866225037168,NA
WEO2021_STEPS,Africa,GasCap,2037,0.3407677122608864,NA
WEO2021_STEPS,Africa,GasCap,2038,0.3415977132157609,NA
WEO2021_STEPS,Africa,GasCap,2039,0.3423809436466047,NA
WEO2021_STEPS,Africa,GasCap,2040,0.34312124849819486,NA
WEO2021_STEPS,Africa,NuclearCap,2021,0.7111166031163206,NA
WEO2021_STEPS,Africa,NuclearCap,2022,0.7408322741609,NA
WEO2021_STEPS,Africa,NuclearCap,2023,0.7705479452054794,NA
WEO2021_STEPS,Africa,NuclearCap,2024,0.8002636162500588,NA
WEO2021_STEPS,Africa,NuclearCap,2025,0.8299792872946382,NA
WEO2021_STEPS,Africa,NuclearCap,2026,0.8024036862318183,NA
WEO2021_STEPS,Africa,NuclearCap,2027,0.7839055306087649,NA
WEO2021_STEPS,Africa,NuclearCap,2028,0.7706360698055295,NA
WEO2021_STEPS,Africa,NuclearCap,2029,0.760652906266779,NA
WEO2021_STEPS,Africa,NuclearCap,2030,0.7528697361745309,NA
WEO2021_STEPS,Africa,NuclearCap,2031,0.7689903511144998,NA
WEO2021_STEPS,Africa,NuclearCap,2032,0.784156086423878,NA
WEO2021_STEPS,Africa,NuclearCap,2033,0.7984493428829706,NA
WEO2021_STEPS,Africa,NuclearCap,2034,0.8119433053953377,NA
WEO2021_STEPS,Africa,NuclearCap,2035,0.824703196347032,NA
WEO2021_STEPS,Africa,NuclearCap,2036,0.836787329833995,NA
WEO2021_STEPS,Africa,NuclearCap,2037,0.8482480027161675,NA
WEO2021_STEPS,Africa,NuclearCap,2038,0.8591322512226096,NA
WEO2021_STEPS,Africa,NuclearCap,2039,0.8694824961948251,NA
WEO2021_STEPS,Africa,NuclearCap,2040,0.8793370956331598,NA
WEO2021_STEPS,Africa,OilCap,2021,0.1971640383869061,NA
WEO2021_STEPS,Africa,OilCap,2022,0.20482006947678794,NA
WEO2021_STEPS,Africa,OilCap,2023,0.21317044382051228,NA
WEO2021_STEPS,Africa,OilCap,2024,0.22231410556044512,NA
WEO2021_STEPS,Africa,OilCap,2025,0.23236973577613662,NA
WEO2021_STEPS,Africa,OilCap,2026,0.2283505404056988,NA
WEO2021_STEPS,Africa,OilCap,2027,0.22435006609763686,NA
WEO2021_STEPS,Africa,OilCap,2028,0.22036818235425437,NA
WEO2021_STEPS,Africa,OilCap,2029,0.21640475988791263,NA
WEO2021_STEPS,Africa,OilCap,2030,0.21245967060703708,NA
WEO2021_STEPS,Africa,OilCap,2031,0.2118036512842257,NA
WEO2021_STEPS,Africa,OilCap,2032,0.21115299893061323,NA
WEO2021_STEPS,Africa,OilCap,2033,0.2105076479528288,NA
WEO2021_STEPS,Africa,OilCap,2034,0.20986753382204607,NA
WEO2021_STEPS,Africa,OilCap,2035,0.2092325930524744,NA
WEO2021_STEPS,Africa,OilCap,2036,0.2086027631803692,NA
WEO2021_STEPS,Africa,OilCap,2037,0.20797798274354715,NA
WEO2021_STEPS,Africa,OilCap,2038,0.2073581912613925,NA
WEO2021_STEPS,Africa,OilCap,2039,0.20674332921533978,NA
WEO2021_STEPS,Africa,OilCap,2040,0.20613333802982098,NA
WEO2021_STEPS,Africa,RenewablesCap,2021,0.28314911933471026,NA
WEO2021_STEPS,Africa,RenewablesCap,2022,0.27700718332760726,NA
WEO2021_STEPS,Africa,RenewablesCap,2023,0.2730466579201803,NA
WEO2021_STEPS,Africa,RenewablesCap,2024,0.2702806521546655,NA
WEO2021_STEPS,Africa,RenewablesCap,2025,0.2682395704588447,NA
WEO2021_STEPS,Africa,RenewablesCap,2026,0.27029101367036157,NA
WEO2021_STEPS,Africa,RenewablesCap,2027,0.2715646911303157,NA
WEO2021_STEPS,Africa,RenewablesCap,2028,0.272432429928201,NA
WEO2021_STEPS,Africa,RenewablesCap,2029,0.27306162235955606,NA
WEO2021_STEPS,Africa,RenewablesCap,2030,0.2735387481785351,NA
WEO2021_STEPS,Africa,RenewablesCap,2031,0.27496752925842,NA
WEO2021_STEPS,Africa,RenewablesCap,2032,0.276079325175551,NA
WEO2021_STEPS,Africa,RenewablesCap,2033,0.2769690908162766,NA
WEO2021_STEPS,Africa,RenewablesCap,2034,0.27769729845481983,NA
WEO2021_STEPS,Africa,RenewablesCap,2035,0.2783042877936701,NA
WEO2021_STEPS,Africa,RenewablesCap,2036,0.2788180004468945,NA
WEO2021_STEPS,Africa,RenewablesCap,2037,0.27925840314859574,NA
WEO2021_STEPS,Africa,RenewablesCap,2038,0.2796401434235627,NA
WEO2021_STEPS,Africa,RenewablesCap,2039,0.2799742103026059,NA
WEO2021_STEPS,Africa,RenewablesCap,2040,0.28026900941337674,NA
WEO2021_SDS,Asia Pacific,CoalCap,2021,0.5399709127044772,NA
WEO2021_SDS,Asia Pacific,CoalCap,2022,0.5223972156470138,NA
WEO2021_SDS,Asia Pacific,CoalCap,2023,0.5049076131749699,NA
WEO2021_SDS,Asia Pacific,CoalCap,2024,0.48750150310834484,NA
WEO2021_SDS,Asia Pacific,CoalCap,2025,0.4701782890028582,NA
WEO2021_SDS,Asia Pacific,CoalCap,2026,0.4518221920391003,NA
WEO2021_SDS,Asia Pacific,CoalCap,2027,0.43267370067887845,NA
WEO2021_SDS,Asia Pacific,CoalCap,2028,0.4126803740215406,NA
WEO2021_SDS,Asia Pacific,CoalCap,2029,0.39178503937646497,NA
WEO2021_SDS,Asia Pacific,CoalCap,2030,0.3699252462542225,NA
WEO2021_SDS,Asia Pacific,CoalCap,2031,0.35838827219005887,NA
WEO2021_SDS,Asia Pacific,CoalCap,2032,0.3461246574470315,NA
WEO2021_SDS,Asia Pacific,CoalCap,2033,0.33306352010649687,NA
WEO2021_SDS,Asia Pacific,CoalCap,2034,0.31912444927717964,NA
WEO2021_SDS,Asia Pacific,CoalCap,2035,0.3042158481289404,NA
WEO2021_SDS,Asia Pacific,CoalCap,2036,0.28823291871875895,NA
WEO2021_SDS,Asia Pacific,CoalCap,2037,0.2710551948872992,NA
WEO2021_SDS,Asia Pacific,CoalCap,2038,0.2525435003918478,NA
WEO2021_SDS,Asia Pacific,CoalCap,2039,0.2325361697442941,NA
WEO2021_SDS,Asia Pacific,CoalCap,2040,0.21084431448527285,NA
WEO2021_SDS,Asia Pacific,HydroCap,2021,0.37231122093767155,NA
WEO2021_SDS,Asia Pacific,HydroCap,2022,0.3621905478675117,NA
WEO2021_SDS,Asia Pacific,HydroCap,2023,0.35294278584354866,NA
WEO2021_SDS,Asia Pacific,HydroCap,2024,0.3444596705274481,NA
WEO2021_SDS,Asia Pacific,HydroCap,2025,0.33665013036092656,NA
WEO2021_SDS,Asia Pacific,HydroCap,2026,0.33659395155696487,NA
WEO2021_SDS,Asia Pacific,HydroCap,2027,0.3365418398215954,NA
WEO2021_SDS,Asia Pacific,HydroCap,2028,0.3364933689295343,NA
WEO2021_SDS,Asia Pacific,HydroCap,2029,0.3364481702025923,NA
WEO2021_SDS,Asia Pacific,HydroCap,2030,0.3364059231145958,NA
WEO2021_SDS,Asia Pacific,HydroCap,2031,0.3368720286019527,NA
WEO2021_SDS,Asia Pacific,HydroCap,2032,0.3373169683553236,NA
WEO2021_SDS,Asia Pacific,HydroCap,2033,0.3377421520639457,NA
WEO2021_SDS,Asia Pacific,HydroCap,2034,0.33814886695093876,NA
WEO2021_SDS,Asia Pacific,HydroCap,2035,0.3385382907895946,NA
WEO2021_SDS,Asia Pacific,HydroCap,2036,0.3389115032941009,NA
WEO2021_SDS,Asia Pacific,HydroCap,2037,0.3392694961167165,NA
WEO2021_SDS,Asia Pacific,HydroCap,2038,0.33961318164632676,NA
WEO2021_SDS,Asia Pacific,HydroCap,2039,0.3399434007727546,NA
WEO2021_SDS,Asia Pacific,HydroCap,2040,0.34026092975593625,NA
WEO2021_SDS,Asia Pacific,GasCap,2021,0.41575489101195573,NA
WEO2021_SDS,Asia Pacific,GasCap,2022,0.4169996627593075,NA
WEO2021_SDS,Asia Pacific,GasCap,2023,0.4181428807280621,NA
WEO2021_SDS,Asia Pacific,GasCap,2024,0.4191964856161476,NA
WEO2021_SDS,Asia Pacific,GasCap,2025,0.42017061673992334,NA
WEO2021_SDS,Asia Pacific,GasCap,2026,0.4255623428497729,NA
WEO2021_SDS,Asia Pacific,GasCap,2027,0.430719409691322,NA
WEO2021_SDS,Asia Pacific,GasCap,2028,0.43565681029824804,NA
WEO2021_SDS,Asia Pacific,GasCap,2029,0.4403882870773774,NA
WEO2021_SDS,Asia Pacific,GasCap,2030,0.4449264595444731,NA
WEO2021_SDS,Asia Pacific,GasCap,2031,0.43554327169406126,NA
WEO2021_SDS,Asia Pacific,GasCap,2032,0.4265070721424997,NA
WEO2021_SDS,Asia Pacific,GasCap,2033,0.4177989629794771,NA
WEO2021_SDS,Asia Pacific,GasCap,2034,0.40940139413333354,NA
WEO2021_SDS,Asia Pacific,GasCap,2035,0.4012980453127483,NA
WEO2021_SDS,Asia Pacific,GasCap,2036,0.39347372014377896,NA
WEO2021_SDS,Asia Pacific,GasCap,2037,0.385914251057392,NA
WEO2021_SDS,Asia Pacific,GasCap,2038,0.37860641367500714,NA
WEO2021_SDS,Asia Pacific,GasCap,2039,0.37153784960361114,NA
WEO2021_SDS,Asia Pacific,GasCap,2040,0.36469699669225064,NA
WEO2021_SDS,Asia Pacific,NuclearCap,2021,0.6594570339010638,NA
WEO2021_SDS,Asia Pacific,NuclearCap,2022,0.6808494667126804,NA
WEO2021_SDS,Asia Pacific,NuclearCap,2023,0.7003671102003077,NA
WEO2021_SDS,Asia Pacific,NuclearCap,2024,0.7182460724359967,NA
WEO2021_SDS,Asia Pacific,NuclearCap,2025,0.7346844120082615,NA
WEO2021_SDS,Asia Pacific,NuclearCap,2026,0.7552813365091392,NA
WEO2021_SDS,Asia Pacific,NuclearCap,2027,0.7735626538197906,NA
WEO2021_SDS,Asia Pacific,NuclearCap,2028,0.7898980792018195,NA
WEO2021_SDS,Asia Pacific,NuclearCap,2029,0.80458259891441,NA
WEO2021_SDS,Asia Pacific,NuclearCap,2030,0.81785444285713,NA
WEO2021_SDS,Asia Pacific,NuclearCap,2031,0.8226744457159294,NA
WEO2021_SDS,Asia Pacific,NuclearCap,2032,0.8271347501465273,NA
WEO2021_SDS,Asia Pacific,NuclearCap,2033,0.8312741721850873,NA
WEO2021_SDS,Asia Pacific,NuclearCap,2034,0.8351261367973534,NA
WEO2021_SDS,Asia Pacific,NuclearCap,2035,0.838719582413253,NA
WEO2021_SDS,Asia Pacific,NuclearCap,2036,0.8420796892548591,NA
WEO2021_SDS,Asia Pacific,NuclearCap,2037,0.8452284702450369,NA
WEO2021_SDS,Asia Pacific,NuclearCap,2038,0.8481852538238505,NA
WEO2021_SDS,Asia Pacific,NuclearCap,2039,0.8509670810585332,NA
WEO2021_SDS,Asia Pacific,NuclearCap,2040,0.8535890342867045,NA
WEO2021_SDS,Asia Pacific,OilCap,2021,0.16069379507731174,NA
WEO2021_SDS,Asia Pacific,OilCap,2022,0.15707384824376439,NA
WEO2021_SDS,Asia Pacific,OilCap,2023,0.15312112152029067,NA
WEO2021_SDS,Asia Pacific,OilCap,2024,0.14878751560287798,NA
WEO2021_SDS,Asia Pacific,OilCap,2025,0.144015192417704,NA
WEO2021_SDS,Asia Pacific,OilCap,2026,0.14127913353110477,NA
WEO2021_SDS,Asia Pacific,OilCap,2027,0.1383954087660644,NA
WEO2021_SDS,Asia Pacific,OilCap,2028,0.1353517322317043,NA
WEO2021_SDS,Asia Pacific,OilCap,2029,0.13213441623543856,NA
WEO2021_SDS,Asia Pacific,OilCap,2030,0.12872816548327654,NA
WEO2021_SDS,Asia Pacific,OilCap,2031,0.1271930924446795,NA
WEO2021_SDS,Asia Pacific,OilCap,2032,0.12555848426673036,NA
WEO2021_SDS,Asia Pacific,OilCap,2033,0.1238143356904034,NA
WEO2021_SDS,Asia Pacific,OilCap,2034,0.1219492539978648,NA
WEO2021_SDS,Asia Pacific,OilCap,2035,0.11995020987143015,NA
WEO2021_SDS,Asia Pacific,OilCap,2036,0.11780223256785767,NA
WEO2021_SDS,Asia Pacific,OilCap,2037,0.11548803432595094,NA
WEO2021_SDS,Asia Pacific,OilCap,2038,0.11298754406905719,NA
WEO2021_SDS,Asia Pacific,OilCap,2039,0.11027732377466383,NA
WEO2021_SDS,Asia Pacific,OilCap,2040,0.10732983155855047,NA
WEO2021_SDS,Asia Pacific,RenewablesCap,2021,0.2036443260932933,NA
WEO2021_SDS,Asia Pacific,RenewablesCap,2022,0.20494199770873156,NA
WEO2021_SDS,Asia Pacific,RenewablesCap,2023,0.20582073036829254,NA
WEO2021_SDS,Asia Pacific,RenewablesCap,2024,0.2064552023249176,NA
WEO2021_SDS,Asia Pacific,RenewablesCap,2025,0.20693483134658502,NA
WEO2021_SDS,Asia Pacific,RenewablesCap,2026,0.20754824444294437,NA
WEO2021_SDS,Asia Pacific,RenewablesCap,2027,0.20802627390682701,NA
WEO2021_SDS,Asia Pacific,RenewablesCap,2028,0.20840928516711973,NA
WEO2021_SDS,Asia Pacific,RenewablesCap,2029,0.2087230473859823,NA
WEO2021_SDS,Asia Pacific,RenewablesCap,2030,0.20898478405080642,NA
WEO2021_SDS,Asia Pacific,RenewablesCap,2031,0.21096997192858932,NA
WEO2021_SDS,Asia Pacific,RenewablesCap,2032,0.2126580978045659,NA
WEO2021_SDS,Asia Pacific,RenewablesCap,2033,0.21411119831847256,NA
WEO2021_SDS,Asia Pacific,RenewablesCap,2034,0.2153751604950975,NA
WEO2021_SDS,Asia Pacific,RenewablesCap,2035,0.21648465579344103,NA
WEO2021_SDS,Asia Pacific,RenewablesCap,2036,0.2174663693773289,NA
WEO2021_SDS,Asia Pacific,RenewablesCap,2037,0.21834117438362874,NA
WEO2021_SDS,Asia Pacific,RenewablesCap,2038,0.21912563253763684,NA
WEO2021_SDS,Asia Pacific,RenewablesCap,2039,0.21983305266285014,NA
WEO2021_SDS,Asia Pacific,RenewablesCap,2040,0.22047425193277326,NA
WEO2021_STEPS,Asia Pacific,CoalCap,2021,0.5530121700341252,NA
WEO2021_STEPS,Asia Pacific,CoalCap,2022,0.5485660653707205,NA
WEO2021_STEPS,Asia Pacific,CoalCap,2023,0.5442816672828987,NA
WEO2021_STEPS,Asia Pacific,CoalCap,2024,0.540150311337435,NA
WEO2021_STEPS,Asia Pacific,CoalCap,2025,0.5361639412405239,NA
WEO2021_STEPS,Asia Pacific,CoalCap,2026,0.5369002227976241,NA
WEO2021_STEPS,Asia Pacific,CoalCap,2027,0.537631929345282,NA
WEO2021_STEPS,Asia Pacific,CoalCap,2028,0.5383591033928159,NA
WEO2021_STEPS,Asia Pacific,CoalCap,2029,0.5390817869245282,NA
WEO2021_STEPS,Asia Pacific,CoalCap,2030,0.5398000214077867,NA
WEO2021_STEPS,Asia Pacific,CoalCap,2031,0.540013998694109,NA
WEO2021_STEPS,Asia Pacific,CoalCap,2032,0.5402278996971874,NA
WEO2021_STEPS,Asia Pacific,CoalCap,2033,0.5404417244578077,NA
WEO2021_STEPS,Asia Pacific,CoalCap,2034,0.540655473016726,NA
WEO2021_STEPS,Asia Pacific,CoalCap,2035,0.5408691454146695,NA
WEO2021_STEPS,Asia Pacific,CoalCap,2036,0.5410827416923364,NA
WEO2021_STEPS,Asia Pacific,CoalCap,2037,0.5412962618903961,NA
WEO2021_STEPS,Asia Pacific,CoalCap,2038,0.5415097060494889,NA
WEO2021_STEPS,Asia Pacific,CoalCap,2039,0.541723074210226,NA
WEO2021_STEPS,Asia Pacific,CoalCap,2040,0.54193636641319,NA
WEO2021_STEPS,Asia Pacific,HydroCap,2021,0.37391119986376103,NA
WEO2021_STEPS,Asia Pacific,HydroCap,2022,0.3649534398061871,NA
WEO2021_STEPS,Asia Pacific,HydroCap,2023,0.35651231262166516,NA
WEO2021_STEPS,Asia Pacific,HydroCap,2024,0.34854437636518365,NA
WEO2021_STEPS,Asia Pacific,HydroCap,2025,0.34101092681730955,NA
WEO2021_STEPS,Asia Pacific,HydroCap,2026,0.3408775856729171,NA
WEO2021_STEPS,Asia Pacific,HydroCap,2027,0.3407507533087656,NA
WEO2021_STEPS,Asia Pacific,HydroCap,2028,0.34062996450957134,NA
WEO2021_STEPS,Asia Pacific,HydroCap,2029,0.3405147973633854,NA
WEO2021_STEPS,Asia Pacific,HydroCap,2030,0.34040486833770467,NA
WEO2021_STEPS,Asia Pacific,HydroCap,2031,0.3406744454502126,NA
WEO2021_STEPS,Asia Pacific,HydroCap,2032,0.3409341045375728,NA
WEO2021_STEPS,Asia Pacific,HydroCap,2033,0.3411843830548622,NA
WEO2021_STEPS,Asia Pacific,HydroCap,2034,0.34142578031343196,NA
WEO2021_STEPS,Asia Pacific,HydroCap,2035,0.34165876080578766,NA
WEO2021_STEPS,Asia Pacific,HydroCap,2036,0.34188375718864494,NA
WEO2021_STEPS,Asia Pacific,HydroCap,2037,0.342101172964468,NA
WEO2021_STEPS,Asia Pacific,HydroCap,2038,0.3423113848964589,NA
WEO2021_STEPS,Asia Pacific,HydroCap,2039,0.34251474518740366,NA
WEO2021_STEPS,Asia Pacific,HydroCap,2040,0.3427115834488841,NA
WEO2021_STEPS,Asia Pacific,GasCap,2021,0.41331618772663564,NA
WEO2021_STEPS,Asia Pacific,GasCap,2022,0.4123137109950944,NA
WEO2021_STEPS,Asia Pacific,GasCap,2023,0.4113792646956634,NA
WEO2021_STEPS,Asia Pacific,GasCap,2024,0.4105061510343503,NA
WEO2021_STEPS,Asia Pacific,GasCap,2025,0.4096885235030486,NA
WEO2021_STEPS,Asia Pacific,GasCap,2026,0.4092578153928132,NA
WEO2021_STEPS,Asia Pacific,GasCap,2027,0.4088450007430999,NA
WEO2021_STEPS,Asia Pacific,GasCap,2028,0.4084489871881482,NA
WEO2021_STEPS,Asia Pacific,GasCap,2029,0.40806876950502047,NA
WEO2021_STEPS,Asia Pacific,GasCap,2030,0.4077034210938095,NA
WEO2021_STEPS,Asia Pacific,GasCap,2031,0.409027217489263,NA
WEO2021_STEPS,Asia Pacific,GasCap,2032,0.4102935002001836,NA
WEO2021_STEPS,Asia Pacific,GasCap,2033,0.41150593764843035,NA
WEO2021_STEPS,Asia Pacific,GasCap,2034,0.4126678927712928,NA
WEO2021_STEPS,Asia Pacific,GasCap,2035,0.4137824541716849,NA
WEO2021_STEPS,Asia Pacific,GasCap,2036,0.414852463532866,NA
WEO2021_STEPS,Asia Pacific,GasCap,2037,0.41588053981005724,NA
WEO2021_STEPS,Asia Pacific,GasCap,2038,0.4168691006325495,NA
WEO2021_STEPS,Asia Pacific,GasCap,2039,0.41782038128449106,NA
WEO2021_STEPS,Asia Pacific,GasCap,2040,0.41873645157802986,NA
WEO2021_STEPS,Asia Pacific,NuclearCap,2021,0.6506299142774516,NA
WEO2021_STEPS,Asia Pacific,NuclearCap,2022,0.664376492292038,NA
WEO2021_STEPS,Asia Pacific,NuclearCap,2023,0.6772399636089935,NA
WEO2021_STEPS,Asia Pacific,NuclearCap,2024,0.6893027785615675,NA
WEO2021_STEPS,Asia Pacific,NuclearCap,2025,0.7006374334145595,NA
WEO2021_STEPS,Asia Pacific,NuclearCap,2026,0.7246061798833257,NA
WEO2021_STEPS,Asia Pacific,NuclearCap,2027,0.7467493527188709,NA
WEO2021_STEPS,Asia Pacific,NuclearCap,2028,0.767267867137236,NA
WEO2021_STEPS,Asia Pacific,NuclearCap,2029,0.786334199107414,NA
WEO2021_STEPS,Asia Pacific,NuclearCap,2030,0.8040972452880418,NA
WEO2021_STEPS,Asia Pacific,NuclearCap,2031,0.8073462021984188,NA
WEO2021_STEPS,Asia Pacific,NuclearCap,2032,0.8104058888018356,NA
WEO2021_STEPS,Asia Pacific,NuclearCap,2033,0.8132923760999635,NA
WEO2021_STEPS,Asia Pacific,NuclearCap,2034,0.8160199657155306,NA
WEO2021_STEPS,Asia Pacific,NuclearCap,2035,0.8186014268750154,NA
WEO2021_STEPS,Asia Pacific,NuclearCap,2036,0.8210481962965216,NA
WEO2021_STEPS,Asia Pacific,NuclearCap,2037,0.8233705475847801,NA
WEO2021_STEPS,Asia Pacific,NuclearCap,2038,0.8255777354256848,NA
WEO2021_STEPS,Asia Pacific,NuclearCap,2039,0.8276781188483803,NA
WEO2021_STEPS,Asia Pacific,NuclearCap,2040,0.829679267016335,NA
WEO2021_STEPS,Asia Pacific,OilCap,2021,0.16418383307864676,NA
WEO2021_STEPS,Asia Pacific,OilCap,2022,0.16436074762172975,NA
WEO2021_STEPS,Asia Pacific,OilCap,2023,0.16455402717661385,NA
WEO2021_STEPS,Asia Pacific,OilCap,2024,0.16476605256216192,NA
WEO2021_STEPS,Asia Pacific,OilCap,2025,0.16499968995684464,NA
WEO2021_STEPS,Asia Pacific,OilCap,2026,0.16263535334166118,NA
WEO2021_STEPS,Asia Pacific,OilCap,2027,0.1601339260813657,NA
WEO2021_STEPS,Asia Pacific,OilCap,2028,0.15748312885093568,NA
WEO2021_STEPS,Asia Pacific,OilCap,2029,0.15466917070012956,NA
WEO2021_STEPS,Asia Pacific,OilCap,2030,0.15167650905995517,NA
WEO2021_STEPS,Asia Pacific,OilCap,2031,0.15061758000629585,NA
WEO2021_STEPS,Asia Pacific,OilCap,2032,0.14949336295446367,NA
WEO2021_STEPS,Asia Pacific,OilCap,2033,0.14829762787701198,NA
WEO2021_STEPS,Asia Pacific,OilCap,2034,0.1470233260483972,NA
WEO2021_STEPS,Asia Pacific,OilCap,2035,0.14566245099366884,NA
WEO2021_STEPS,Asia Pacific,OilCap,2036,0.14420587010010405,NA
WEO2021_STEPS,Asia Pacific,OilCap,2037,0.14264311940749105,NA
WEO2021_STEPS,Asia Pacific,OilCap,2038,0.14096215182811697,NA
WEO2021_STEPS,Asia Pacific,OilCap,2039,0.1391490259816542,NA
WEO2021_STEPS,Asia Pacific,OilCap,2040,0.13718751863521783,NA
WEO2021_STEPS,Asia Pacific,RenewablesCap,2021,0.20492486548677402,NA
WEO2021_STEPS,Asia Pacific,RenewablesCap,2022,0.2074083813849275,NA
WEO2021_STEPS,Asia Pacific,RenewablesCap,2023,0.20930590918376027,NA
WEO2021_STEPS,Asia Pacific,RenewablesCap,2024,0.21080295986234285,NA
WEO2021_STEPS,Asia Pacific,RenewablesCap,2025,0.2120142139163075,NA
WEO2021_STEPS,Asia Pacific,RenewablesCap,2026,0.21221893291908384,NA
WEO2021_STEPS,Asia Pacific,RenewablesCap,2027,0.21238953114953815,NA
WEO2021_STEPS,Asia Pacific,RenewablesCap,2028,0.21253388283198016,NA
WEO2021_STEPS,Asia Pacific,RenewablesCap,2029,0.21265761235930214,NA
WEO2021_STEPS,Asia Pacific,RenewablesCap,2030,0.21276484425328737,NA
WEO2021_STEPS,Asia Pacific,RenewablesCap,2031,0.2141222767031302,NA
WEO2021_STEPS,Asia Pacific,RenewablesCap,2032,0.2152890203771366,NA
WEO2021_STEPS,Asia Pacific,RenewablesCap,2033,0.21630261945444496,NA
WEO2021_STEPS,Asia Pacific,RenewablesCap,2034,0.21719136915688864,NA
WEO2021_STEPS,Asia Pacific,RenewablesCap,2035,0.2179769986045598,NA
WEO2021_STEPS,Asia Pacific,RenewablesCap,2036,0.21867647101523044,NA
WEO2021_STEPS,Asia Pacific,RenewablesCap,2037,0.21930322242788122,NA
WEO2021_STEPS,Asia Pacific,RenewablesCap,2038,0.21986803316400247,NA
