Source,Scenario,ScenarioGeography,Sector,Technology,Sub_Technology,Indicator,Units,Year,AnnualvalIEAtech,refvalIEAtech,refvalIEAsec,techFSRatio,mktFSRatio,Direction,FairSharePerc
WEO2021,APS,NonOECD,Power,HydroCap,NA,Capacity,GW,2040,2452.52,2038.38,88890.9,0.203171145713753,0.043880942718702735,increasing,0.043880942718702735
WEO2021,APS,NonOECD,Power,HydroCap,NA,Capacity,GW,2040,184.72,2038.38,88890.9,-0.9093790166701008,-0.1964078530930375,increasing,-0.1964078530930375
WEO2021,APS,NonOECD,Power,NuclearCap,NA,Capacity,GW,2040,289.24,192.47,88890.9,0.5027796539720476,0.010253438032763958,increasing,0.010253438032763958
WEO2021,APS,NonOECD,Power,NuclearCap,NA,Capacity,GW,2040,1.59,192.47,88890.9,-0.9917389723073725,-0.020225031018848653,increasing,-0.020225031018848653
WEO2021,APS,NonOECD,Power,OilCap,NA,Capacity,GW,2040,177.02,206.91,88890.9,-0.14445894350200564,-0.0031670482876853833,declining,-0.14445894350200564
WEO2021,APS,NonOECD,Power,OilCap,NA,Capacity,GW,2040,13.68,206.91,88890.9,-0.9338842975206612,-0.020474029462343488,declining,-0.9338842975206612
WEO2021,APS,NonOECD,Power,RenewablesCap,NA,Capacity,GW,2040,7272.290000000001,3578.2399999999993,88890.9,1.0323650733321417,0.3914096596562128,increasing,0.3914096596562128
WEO2021,APS,NonOECD,Power,RenewablesCap,NA,Capacity,GW,2040,247.16,3578.2399999999993,88890.9,-0.9309269361473798,-0.35295052559862933,increasing,-0.35295052559862933
WEO2021,APS,NonOECD,Power,CoalCap,NA,Capacity,GW,2045,1399.76,1747.12,88890.9,-0.19881862722652133,-0.036805148652070754,declining,-0.19881862722652133
WEO2021,APS,NonOECD,Power,CoalCap,NA,Capacity,GW,2045,165.5,1747.12,88890.9,-0.9052726773203901,-0.16758336944693736,declining,-0.9052726773203901
WEO2021,APS,NonOECD,Power,GasCap,NA,Capacity,GW,2045,1430.46,1125.97,88890.9,0.2704246116681617,0.032262781302018165,declining,0.2704246116681617
WEO2021,APS,NonOECD,Power,GasCap,NA,Capacity,GW,2045,221.52,1125.97,88890.9,-0.8032629643773813,-0.09583261371017218,declining,-0.8032629643773813
WEO2021,APS,NonOECD,Power,HydroCap,NA,Capacity,GW,2045,2639.54,2038.38,88890.9,0.29492047606432553,0.06369698054951306,increasing,0.06369698054951306
WEO2021,APS,NonOECD,Power,HydroCap,NA,Capacity,GW,2045,201.66,2038.38,88890.9,-0.9010684955700115,-0.19461294516418534,increasing,-0.19461294516418534
WEO2021,APS,NonOECD,Power,NuclearCap,NA,Capacity,GW,2045,323.88,192.47,88890.9,0.6827557541435029,0.013923781046662309,increasing,0.013923781046662309
WEO2021,APS,NonOECD,Power,NuclearCap,NA,Capacity,GW,2045,3.18,192.47,88890.9,-0.9834779446147451,-0.02005655973154789,increasing,-0.02005655973154789
WEO2021,APS,NonOECD,Power,OilCap,NA,Capacity,GW,2045,154.89,206.91,88890.9,-0.25141365811222277,-0.005511871927915482,declining,-0.25141365811222277
WEO2021,APS,NonOECD,Power,OilCap,NA,Capacity,GW,2045,9,206.91,88890.9,-0.9565028273162245,-0.020969907213643845,declining,-0.9565028273162245
WEO2021,APS,NonOECD,Power,RenewablesCap,NA,Capacity,GW,2045,9438.75,3578.2399999999993,88890.9,1.6378191513146132,0.6209607949301799,increasing,0.6209607949301799
WEO2021,APS,NonOECD,Power,RenewablesCap,NA,Capacity,GW,2045,317.35999999999996,3578.2399999999993,88890.9,-0.911308352709712,-0.34551235932912394,increasing,-0.34551235932912394
WEO2021,APS,NonOECD,Power,CoalCap,NA,Capacity,GW,2050,1200.42,1747.12,88890.9,-0.3129149686340949,-0.05792657406750081,declining,-0.3129149686340949
WEO2021,APS,NonOECD,Power,CoalCap,NA,Capacity,GW,2050,165.93,1747.12,88890.9,-0.905026557992582,-0.16753780802961704,declining,-0.905026557992582
WEO2021,APS,NonOECD,Power,GasCap,NA,Capacity,GW,2050,1475.65,1125.97,88890.9,0.3105588958853256,0.03705096839203163,declining,0.3105588958853256
WEO2021,APS,NonOECD,Power,GasCap,NA,Capacity,GW,2050,252.41,1125.97,88890.9,-0.7758288409105039,-0.0925596086380209,declining,-0.7758288409105039
WEO2021,APS,NonOECD,Power,HydroCap,NA,Capacity,GW,2050,2818.22,2038.38,88890.9,0.3825783220008044,0.08262933879787787,increasing,0.08262933879787787
WEO2021,APS,NonOECD,Power,HydroCap,NA,Capacity,GW,2050,211.7,2038.38,88890.9,-0.896143015531942,-0.19354913904814783,increasing,-0.19354913904814783
WEO2021,APS,NonOECD,Power,NuclearCap,NA,Capacity,GW,2050,354.08,192.47,88890.9,0.8396633241544136,0.017123675937532116,increasing,0.017123675937532116
WEO2021,APS,NonOECD,Power,NuclearCap,NA,Capacity,GW,2050,3.18,192.47,88890.9,-0.9834779446147451,-0.02005655973154789,increasing,-0.02005655973154789
WEO2021,APS,NonOECD,Power,OilCap,NA,Capacity,GW,2050,140.33,206.91,88890.9,-0.3217824174761973,-0.007054602709738804,declining,-0.3217824174761973
WEO2021,APS,NonOECD,Power,OilCap,NA,Capacity,GW,2050,8.98,206.91,88890.9,-0.9565994876999662,-0.020972026349333164,declining,-0.9565994876999662
WEO2021,APS,NonOECD,Power,RenewablesCap,NA,Capacity,GW,2050,11520.64,3578.2399999999993,88890.9,2.2196387050617066,0.8415511649418668,increasing,0.8415511649418668
WEO2021,APS,NonOECD,Power,RenewablesCap,NA,Capacity,GW,2050,402.90000000000003,3578.2399999999993,88890.9,-0.8874027454838133,-0.3364488159859119,increasing,-0.3364488159859119
WEO2021,APS,NorthAmerica,Coal,Coal,NA,Production,Mtce,2030,153,153,765,0,0,declining,0
WEO2021,APS,NorthAmerica,Coal,Coal,NA,Production,Mtce,2035,96,153,765,-0.37254901960784315,-0.37254901960784315,declining,-0.37254901960784315
WEO2021,APS,NorthAmerica,Coal,Coal,NA,Production,Mtce,2040,89,153,765,-0.41830065359477125,-0.41830065359477125,declining,-0.41830065359477125
WEO2021,APS,NorthAmerica,Coal,Coal,NA,Production,Mtce,2045,68,153,765,-0.5555555555555556,-0.5555555555555556,declining,-0.5555555555555556
WEO2021,APS,NorthAmerica,Coal,Coal,NA,Production,Mtce,2050,58,153,765,-0.6209150326797386,-0.6209150326797386,declining,-0.6209150326797386
WEO2021,APS,NorthAmerica,Oil&Gas,Gas,NA,Production,bcm,2030,1071,1071,5355,0,0,declining,0
WEO2021,APS,NorthAmerica,Oil&Gas,Oil,NA,Production,mb/d,2030,25.2,25.2,126,0,0,declining,0
WEO2021,APS,NorthAmerica,Oil&Gas,Gas,NA,Production,bcm,2035,805,1071,5355,-0.24836601307189543,-0.24265644955300128,declining,-0.24836601307189543
WEO2021,APS,NorthAmerica,Oil&Gas,Oil,NA,Production,mb/d,2035,22.8,25.2,126,-0.09523809523809519,-0.002189381499726326,declining,-0.09523809523809519
WEO2021,APS,NorthAmerica,Oil&Gas,Gas,NA,Production,bcm,2040,675,1071,5355,-0.3697478991596639,-0.361247947454844,declining,-0.3697478991596639
WEO2021,APS,NorthAmerica,Oil&Gas,Oil,NA,Production,mb/d,2040,20.2,25.2,126,-0.19841269841269843,-0.0045612114577631814,declining,-0.19841269841269843
WEO2021,APS,NorthAmerica,Oil&Gas,Gas,NA,Production,bcm,2045,596,1071,5355,-0.44351073762838467,-0.4333150884875023,declining,-0.44351073762838467
WEO2021,APS,NorthAmerica,Oil&Gas,Oil,NA,Production,mb/d,2045,18.1,25.2,126,-0.2817460317460317,-0.006476920270023716,declining,-0.2817460317460317
WEO2021,APS,NorthAmerica,Oil&Gas,Gas,NA,Production,bcm,2050,549,1071,5355,-0.48739495798319327,-0.47619047619047616,declining,-0.48739495798319327
WEO2021,APS,NorthAmerica,Oil&Gas,Oil,NA,Production,mb/d,2050,15.6,25.2,126,-0.38095238095238093,-0.008757525998905308,declining,-0.38095238095238093
WEO2021,APS,NorthAmerica,Power,CoalCap,NA,Capacity,GW,2030,75.28,75.28,13371.25,0,0,declining,0
WEO2021,APS,NorthAmerica,Power,GasCap,NA,Capacity,GW,2030,533.58,533.58,13371.25,0,0,declining,0
WEO2021,APS,NorthAmerica,Power,HydroCap,NA,Capacity,GW,2030,423.64,423.64,13371.25,0,0,increasing,0
WEO2021,APS,NorthAmerica,Power,NuclearCap,NA,Capacity,GW,2030,114.3,114.3,13371.25,0,0,increasing,0
WEO2021,APS,NorthAmerica,Power,OilCap,NA,Capacity,GW,2030,18.82,18.82,13371.25,0,0,declining,0
WEO2021,APS,NorthAmerica,Power,RenewablesCap,NA,Capacity,GW,2030,1508.63,1508.63,13371.25,0,0,increasing,0
WEO2021,APS,NorthAmerica,Power,CoalCap,NA,Capacity,GW,2035,9.25,75.28,13371.25,-0.877125398512221,-0.024691034869589606,declining,-0.877125398512221
WEO2021,APS,NorthAmerica,Power,GasCap,NA,Capacity,GW,2035,465.52,533.58,13371.25,-0.12755350650324235,-0.025450126203608512,declining,-0.12755350650324235
WEO2021,APS,NorthAmerica,Power,HydroCap,NA,Capacity,GW,2035,441.82,423.64,13371.25,0.042913794731375715,0.00679816771057306,increasing,0.00679816771057306
WEO2021,APS,NorthAmerica,Power,NuclearCap,NA,Capacity,GW,2035,118.65,114.3,13371.25,0.03805774278215231,0.0016266242871833256,increasing,0.0016266242871833256
WEO2021,APS,NorthAmerica,Power,OilCap,NA,Capacity,GW,2035,15.52,18.82,13371.25,-0.17534537725823596,-0.0012339908385528655,declining,-0.17534537725823596
WEO2021,APS,NorthAmerica,Power,RenewablesCap,NA,Capacity,GW,2035,2420.9100000000003,1508.63,13371.25,0.6047075823760631,0.34113489763485094,increasing,0.34113489763485094
WEO2021,APS,NorthAmerica,Power,CoalCap,NA,Capacity,GW,2040,5.01,75.28,13371.25,-0.9334484590860785,-0.026276526128821164,declining,-0.9334484590860785
WEO2021,APS,NorthAmerica,Power,GasCap,NA,Capacity,GW,2040,285.98,533.58,13371.25,-0.4640353836350688,-0.09258670655323924,declining,-0.4640353836350688
WEO2021,APS,NorthAmerica,Power,HydroCap,NA,Capacity,GW,2040,455.76,423.64,13371.25,0.07581909168161648,0.012010844161914558,increasing,0.012010844161914558
WEO2021,APS,NorthAmerica,Power,NuclearCap,NA,Capacity,GW,2040,124.86,114.3,13371.25,0.09238845144356958,0.00394877068336917,increasing,0.00394877068336917
WEO2021,APS,NorthAmerica,Power,OilCap,NA,Capacity,GW,2040,12.37,18.82,13371.25,-0.34272051009564297,-0.002411891184444237,declining,-0.34272051009564297
WEO2021,APS,NorthAmerica,Power,RenewablesCap,NA,Capacity,GW,2040,3163.29,1508.63,13371.25,1.0967964311991674,0.6187379639151164,increasing,0.6187379639151164
WEO2021,APS,NorthAmerica,Power,CoalCap,NA,Capacity,GW,2045,3.86,75.28,13371.25,-0.9487247608926673,-0.026706553239225952,declining,-0.9487247608926673
WEO2021,APS,NorthAmerica,Power,GasCap,NA,Capacity,GW,2045,239.15,533.58,13371.25,-0.5518010420180667,-0.11009815836215764,declining,-0.5518010420180667
WEO2021,APS,NorthAmerica,Power,HydroCap,NA,Capacity,GW,2045,464.88,423.64,13371.25,0.09734680389009538,0.015421146115733387,increasing,0.015421146115733387
WEO2021,APS,NorthAmerica,Power,NuclearCap,NA,Capacity,GW,2045,131.24,114.3,13371.25,0.14820647419072627,0.00633448630457138,increasing,0.00633448630457138
WEO2021,APS,NorthAmerica,Power,OilCap,NA,Capacity,GW,2045,9.08,18.82,13371.25,-0.5175345377258236,-0.003642142656819669,declining,-0.5175345377258236
WEO2021,APS,NorthAmerica,Power,RenewablesCap,NA,Capacity,GW,2045,3485.54,1508.63,13371.25,1.310400827240609,0.7392390389828923,increasing,0.7392390389828923
WEO2021,APS,NorthAmerica,Power,CoalCap,NA,Capacity,GW,2050,3.81,75.28,13371.25,-0.9493889479277364,-0.026725250070113116,declining,-0.9493889479277364
WEO2021,APS,NorthAmerica,Power,GasCap,NA,Capacity,GW,2050,182.57,533.58,13371.25,-0.6578394992316055,-0.13125549219407312,declining,-0.6578394992316055
WEO2021,APS,NorthAmerica,Power,HydroCap,NA,Capacity,GW,2050,471.92,423.64,13371.25,0.11396468699839493,0.018053659904646174,increasing,0.018053659904646174
WEO2021,APS,NorthAmerica,Power,NuclearCap,NA,Capacity,GW,2050,134.89,114.3,13371.25,0.18013998250218713,0.007699354959334389,increasing,0.007699354959334389
WEO2021,APS,NorthAmerica,Power,OilCap,NA,Capacity,GW,2050,6.49,18.82,13371.25,-0.655154091392136,-0.004610638496774797,declining,-0.655154091392136
WEO2021,APS,NorthAmerica,Power,RenewablesCap,NA,Capacity,GW,2050,3632.54,1508.63,13371.25,1.40784022590032,0.7942077217911564,increasing,0.7942077217911564
WEO2021,APS,OECD,Coal,Coal,NA,Production,Mtce,2030,550,550,2750,0,0,declining,0
WEO2021,APS,OECD,Coal,Coal,NA,Production,Mtce,2035,485,550,2750,-0.11818181818181818,-0.11818181818181818,declining,-0.11818181818181818
WEO2021,APS,OECD,Coal,Coal,NA,Production,Mtce,2040,469,550,2750,-0.14727272727272728,-0.14727272727272728,declining,-0.14727272727272728
WEO2021,APS,OECD,Coal,Coal,NA,Production,Mtce,2045,429,550,2750,-0.22,-0.22,declining,-0.22
WEO2021,APS,OECD,Coal,Coal,NA,Production,Mtce,2050,407,550,2750,-0.26,-0.26,declining,-0.26
WEO2021,APS,OECD,Oil&Gas,Gas,NA,Production,bcm,2030,1405,1405,7025,0,0,declining,0
WEO2021,APS,OECD,Oil&Gas,Oil,NA,Production,mb/d,2030,28.8,28.8,144,0,0,declining,0
WEO2021,APS,OECD,Oil&Gas,Gas,NA,Production,bcm,2035,1113,1405,7025,-0.20782918149466192,-0.20365462407588228,declining,-0.20782918149466192
WEO2021,APS,OECD,Oil&Gas,Oil,NA,Production,mb/d,2035,25.6,28.8,144,-0.11111111111111108,-0.002231831496721997,declining,-0.11111111111111108
WEO2021,APS,OECD,Oil&Gas,Gas,NA,Production,bcm,2040,963,1405,7025,-0.3145907473309609,-0.3082717254847259,declining,-0.3145907473309609
WEO2021,APS,OECD,Oil&Gas,Oil,NA,Production,mb/d,2040,22.2,28.8,144,-0.2291666666666667,-0.004603152461989121,declining,-0.2291666666666667
WEO2021,APS,OECD,Oil&Gas,Gas,NA,Production,bcm,2045,864,1405,7025,-0.3850533807829182,-0.3773190124145627,declining,-0.3850533807829182
WEO2021,APS,OECD,Oil&Gas,Oil,NA,Production,mb/d,2045,19.6,28.8,144,-0.3194444444444444,-0.0064165155530757426,declining,-0.3194444444444444
WEO2021,APS,OECD,Oil&Gas,Gas,NA,Production,bcm,2050,803,1405,7025,-0.4284697508896797,-0.4198633003208258,declining,-0.4284697508896797
WEO2021,APS,OECD,Oil&Gas,Oil,NA,Production,mb/d,2050,16.7,28.8,144,-0.42013888888888895,-0.008439112846980054,declining,-0.42013888888888895
WEO2021,APS,OECD,Power,CoalCap,NA,Capacity,GW,2030,215.74,215.74,31229,0,0,declining,0
WEO2021,APS,OECD,Power,GasCap,NA,Capacity,GW,2030,945.51,945.51,31229,0,0,declining,0
WEO2021,APS,OECD,Power,HydroCap,NA,Capacity,GW,2030,1129.66,1129.66,31229,0,0,increasing,0
WEO2021,APS,OECD,Power,NuclearCap,NA,Capacity,GW,2030,272.68,272.68,31229,0,0,increasing,0
WEO2021,APS,OECD,Power,OilCap,NA,Capacity,GW,2030,54.26,54.26,31229,0,0,declining,0
WEO2021,APS,OECD,Power,RenewablesCap,NA,Capacity,GW,2030,3627.9500000000003,3627.9500000000003,31229,0,0,increasing,0
WEO2021,APS,OECD,Power,CoalCap,NA,Capacity,GW,2035,103.47,215.74,31229,-0.5203949198108835,-0.01797527938774857,declining,-0.5203949198108835
WEO2021,APS,OECD,Power,GasCap,NA,Capacity,GW,2035,860.09,945.51,31229,-0.09034277797167661,-0.013676390534439135,declining,-0.09034277797167661
WEO2021,APS,OECD,Power,HydroCap,NA,Capacity,GW,2035,1178.46,1129.66,31229,0.04319883858860184,0.007813250504338908,increasing,0.007813250504338908
WEO2021,APS,OECD,Power,NuclearCap,NA,Capacity,GW,2035,274.14,272.68,31229,0.0053542614053101786,0.00023375708476095608,increasing,0.00023375708476095608
WEO2021,APS,OECD,Power,OilCap,NA,Capacity,GW,2035,35.74,54.26,31229,-0.34131957242904526,-0.0029651926094335385,declining,-0.34131957242904526
WEO2021,APS,OECD,Power,RenewablesCap,NA,Capacity,GW,2035,5287.91,3627.9500000000003,31229,0.457547650877217,0.2657721989176726,increasing,0.2657721989176726
WEO2021,APS,OECD,Power,CoalCap,NA,Capacity,GW,2040,80.96,215.74,31229,-0.6247334754797442,-0.021579301290467198,declining,-0.6247334754797442
WEO2021,APS,OECD,Power,GasCap,NA,Capacity,GW,2040,589.93,945.51,31229,-0.37607217268987114,-0.05693105767075475,declining,-0.37607217268987114
WEO2021,APS,OECD,Power,HydroCap,NA,Capacity,GW,2040,1222,1129.66,31229,0.08174140891949783,0.014784335073169156,increasing,0.014784335073169156
WEO2021,APS,OECD,Power,NuclearCap,NA,Capacity,GW,2040,282.46,272.68,31229,0.035866216810913794,0.0015658522527138192,increasing,0.0015658522527138192
WEO2021,APS,OECD,Power,OilCap,NA,Capacity,GW,2040,24.91,54.26,31229,-0.5409141172134169,-0.004699157834064491,declining,-0.5409141172134169
WEO2021,APS,OECD,Power,RenewablesCap,NA,Capacity,GW,2040,6672.26,3627.9500000000003,31229,0.8391267795862677,0.48741714432098365,increasing,0.48741714432098365
WEO2021,APS,OECD,Power,CoalCap,NA,Capacity,GW,2045,66.38,215.74,31229,-0.6923148233985353,-0.02391366998623075,declining,-0.6923148233985353
WEO2021,APS,OECD,Power,GasCap,NA,Capacity,GW,2045,406.3,945.51,31229,-0.570284819832683,-0.08633161484517596,declining,-0.570284819832683
WEO2021,APS,OECD,Power,HydroCap,NA,Capacity,GW,2045,1255,1129.66,31229,0.11095373829293761,0.020067885619136045,increasing,0.020067885619136045
WEO2021,APS,OECD,Power,NuclearCap,NA,Capacity,GW,2045,284.81,272.68,31229,0.04448437729206394,0.0019421050946235863,increasing,0.0019421050946235863
WEO2021,APS,OECD,Power,OilCap,NA,Capacity,GW,2045,18.92,54.26,31229,-0.6513085145595282,-0.005658202311953632,declining,-0.6513085145595282
WEO2021,APS,OECD,Power,RenewablesCap,NA,Capacity,GW,2045,7412.2300000000005,3627.9500000000003,31229,1.0430904505299137,0.6058919593967146,increasing,0.6058919593967146
WEO2021,APS,OECD,Power,CoalCap,NA,Capacity,GW,2050,64.28,215.74,31229,-0.7020487623991842,-0.024249895930065005,declining,-0.7020487623991842
WEO2021,APS,OECD,Power,GasCap,NA,Capacity,GW,2050,310.58,945.51,31229,-0.6715211896225318,-0.10165711358032599,declining,-0.6715211896225318
WEO2021,APS,OECD,Power,HydroCap,NA,Capacity,GW,2050,1282.18,1129.66,31229,0.13501407503142535,0.024419609977905148,increasing,0.024419609977905148
WEO2021,APS,OECD,Power,NuclearCap,NA,Capacity,GW,2050,287.41,272.68,31229,0.05401936335631516,0.00235838483460886,increasing,0.00235838483460886
WEO2021,APS,OECD,Power,OilCap,NA,Capacity,GW,2050,15.46,54.26,31229,-0.7150755621083671,-0.006212174581318645,declining,-0.7150755621083671
WEO2021,APS,OECD,Power,RenewablesCap,NA,Capacity,GW,2050,7764.240000000001,3627.9500000000003,31229,1.1401176973221794,0.6622514329629512,increasing,0.6622514329629512
WEO2021,APS,OPEC,Oil&Gas,Oil,NA,Production,mb/d,2030,34.6,34.6,173,0,0,declining,0
WEO2021,APS,OPEC,Oil&Gas,Oil,NA,Production,mb/d,2035,35,34.6,173,0.011560693641618455,0.011560693641618455,declining,0.011560693641618455
WEO2021,APS,OPEC,Oil&Gas,Oil,NA,Production,mb/d,2040,34.8,34.6,173,0.005780346820809125,0.005780346820809125,declining,0.005780346820809125
WEO2021,APS,OPEC,Oil&Gas,Oil,NA,Production,mb/d,2045,34.9,34.6,173,0.00867052023121379,0.00867052023121379,declining,0.00867052023121379
WEO2021,APS,OPEC,Oil&Gas,Oil,NA,Production,mb/d,2050,35.4,34.6,173,0.02312138728323691,0.02312138728323691,declining,0.02312138728323691
WEO2021,APS,Russia,Power,CoalCap,NA,Capacity,GW,2030,33.8,33.8,1779.2,0,0,declining,0
WEO2021,APS,Russia,Power,GasCap,NA,Capacity,GW,2030,152.96,152.96,1779.2,0,0,declining,0
WEO2021,APS,Russia,Power,HydroCap,NA,Capacity,GW,2030,109.32,109.32,1779.2,0,0,increasing,0
WEO2021,APS,Russia,Power,NuclearCap,NA,Capacity,GW,2030,32.34,32.34,1779.2,0,0,increasing,0
WEO2021,APS,Russia,Power,OilCap,NA,Capacity,GW,2030,1.57,1.57,1779.2,0,0,declining,0
WEO2021,APS,Russia,Power,RenewablesCap,NA,Capacity,GW,2030,25.85,25.85,1779.2,0,0,increasing,0
WEO2021,APS,Russia,Power,CoalCap,NA,Capacity,GW,2035,30.96,33.8,1779.2,-0.08402366863905315,-0.00798111510791366,declining,-0.08402366863905315
WEO2021,APS,Russia,Power,GasCap,NA,Capacity,GW,2035,149.52,152.96,1779.2,-0.022489539748953957,-0.009667266187050353,declining,-0.022489539748953957
WEO2021,APS,Russia,Power,HydroCap,NA,Capacity,GW,2035,114.46,109.32,1779.2,0.04701792901573364,0.014444694244604319,increasing,0.014444694244604319
WEO2021,APS,Russia,Power,NuclearCap,NA,Capacity,GW,2035,34.47,32.34,1779.2,0.06586270871985143,0.00598583633093524,increasing,0.00598583633093524
WEO2021,APS,Russia,Power,OilCap,NA,Capacity,GW,2035,1.05,1.57,1779.2,-0.33121019108280253,-0.0014613309352517988,declining,-0.33121019108280253
WEO2021,APS,Russia,Power,RenewablesCap,NA,Capacity,GW,2035,39.64000000000001,25.85,1779.2,0.5334622823984528,0.03875337230215829,increasing,0.03875337230215829
WEO2021,APS,Russia,Power,CoalCap,NA,Capacity,GW,2040,27.93,33.8,1779.2,-0.1736686390532544,-0.01649617805755395,declining,-0.1736686390532544
WEO2021,APS,Russia,Power,GasCap,NA,Capacity,GW,2040,151.06,152.96,1779.2,-0.012421548117154848,-0.005339478417266203,declining,-0.012421548117154848
WEO2021,APS,Russia,Power,HydroCap,NA,Capacity,GW,2040,117.26,109.32,1779.2,0.07263080863519952,0.022313399280575574,increasing,0.022313399280575574
WEO2021,APS,Russia,Power,NuclearCap,NA,Capacity,GW,2040,34.87,32.34,1779.2,0.07823129251700661,0.007109937050359696,increasing,0.007109937050359696
WEO2021,APS,Russia,Power,OilCap,NA,Capacity,GW,2040,0.75,1.57,1779.2,-0.5222929936305732,-0.0023044064748201443,declining,-0.5222929936305732
WEO2021,APS,Russia,Power,RenewablesCap,NA,Capacity,GW,2040,57.94,25.85,1779.2,1.241392649903288,0.09018098021582734,increasing,0.09018098021582734
WEO2021,APS,Russia,Power,CoalCap,NA,Capacity,GW,2045,27.21,33.8,1779.2,-0.19497041420118333,-0.018519559352517978,declining,-0.19497041420118333
WEO2021,APS,Russia,Power,GasCap,NA,Capacity,GW,2045,156.72,152.96,1779.2,0.024581589958158935,0.010566546762589904,declining,0.024581589958158935
WEO2021,APS,Russia,Power,HydroCap,NA,Capacity,GW,2045,118.22,109.32,1779.2,0.08141236736187346,0.025011241007194263,increasing,0.025011241007194263
WEO2021,APS,Russia,Power,NuclearCap,NA,Capacity,GW,2045,36.37,32.34,1779.2,0.1246134817563387,0.011325314748201422,increasing,0.011325314748201422
WEO2021,APS,Russia,Power,OilCap,NA,Capacity,GW,2045,0.63,1.57,1779.2,-0.5987261146496815,-0.0026416366906474825,declining,-0.5987261146496815
WEO2021,APS,Russia,Power,RenewablesCap,NA,Capacity,GW,2045,80.58,25.85,1779.2,2.1172147001934234,0.1538050809352518,increasing,0.1538050809352518
WEO2021,APS,Russia,Power,CoalCap,NA,Capacity,GW,2050,27.4,33.8,1779.2,-0.18934911242603547,-0.017985611510791363,declining,-0.18934911242603547
WEO2021,APS,Russia,Power,GasCap,NA,Capacity,GW,2050,157.99,152.96,1779.2,0.032884414225941426,0.014135566546762594,declining,0.032884414225941426
WEO2021,APS,Russia,Power,HydroCap,NA,Capacity,GW,2050,118.3,109.32,1779.2,0.08214416392242961,0.02523606115107915,increasing,0.02523606115107915
WEO2021,APS,Russia,Power,NuclearCap,NA,Capacity,GW,2050,37.87,32.34,1779.2,0.17099567099567078,0.01554069244604315,increasing,0.01554069244604315
WEO2021,APS,Russia,Power,OilCap,NA,Capacity,GW,2050,0.5,1.57,1779.2,-0.6815286624203821,-0.003006969424460432,declining,-0.6815286624203821
WEO2021,APS,Russia,Power,RenewablesCap,NA,Capacity,GW,2050,102.82,25.85,1779.2,2.9775628626692456,0.2163050809352518,increasing,0.2163050809352518
WEO2021,APS,US,Power,CoalCap,NA,Capacity,GW,2030,70.98,70.98,11001,0,0,declining,0
WEO2021,APS,US,Power,GasCap,NA,Capacity,GW,2030,440.48,440.48,11001,0,0,declining,0
WEO2021,APS,US,Power,HydroCap,NA,Capacity,GW,2030,216.52,216.52,11001,0,0,increasing,0
WEO2021,APS,US,Power,NuclearCap,NA,Capacity,GW,2030,101.42,101.42,11001,0,0,increasing,0
WEO2021,APS,US,Power,OilCap,NA,Capacity,GW,2030,12.03,12.03,11001,0,0,declining,0
WEO2021,APS,US,Power,RenewablesCap,NA,Capacity,GW,2030,1358.77,1358.77,11001,0,0,increasing,0
WEO2021,APS,US,Power,CoalCap,NA,Capacity,GW,2035,6.74,70.98,11001,-0.9050436742744435,-0.02919734569584584,declining,-0.9050436742744435
WEO2021,APS,US,Power,GasCap,NA,Capacity,GW,2035,365.14,440.48,11001,-0.17104068289139127,-0.034242341605308625,declining,-0.17104068289139127
WEO2021,APS,US,Power,HydroCap,NA,Capacity,GW,2035,228.14,216.52,11001,0.05366709772769248,0.005281338060176337,increasing,0.005281338060176337
WEO2021,APS,US,Power,NuclearCap,NA,Capacity,GW,2035,104.19,101.42,11001,0.02731216722539929,0.001258976456685754,increasing,0.001258976456685754
WEO2021,APS,US,Power,OilCap,NA,Capacity,GW,2035,10.25,12.03,11001,-0.14796342477140478,-8.090173620579945e-4,declining,-0.14796342477140478
WEO2021,APS,US,Power,RenewablesCap,NA,Capacity,GW,2035,2220.6200000000003,1358.77,11001,0.6342868918212798,0.39171438960094557,increasing,0.39171438960094557
WEO2021,APS,US,Power,CoalCap,NA,Capacity,GW,2040,3.85,70.98,11001,-0.945759368836292,-0.030510862648850112,declining,-0.945759368836292
WEO2021,APS,US,Power,GasCap,NA,Capacity,GW,2040,183.27,440.48,11001,-0.5839311660007266,-0.11690300881738026,declining,-0.5839311660007266
WEO2021,APS,US,Power,HydroCap,NA,Capacity,GW,2040,235.52,216.52,11001,0.08775170884906705,0.008635578583765112,increasing,0.008635578583765112
WEO2021,APS,US,Power,NuclearCap,NA,Capacity,GW,2040,108.54,101.42,11001,0.07020311575626113,0.0032360694482319813,increasing,0.0032360694482319813
WEO2021,APS,US,Power,OilCap,NA,Capacity,GW,2040,9.35,12.03,11001,-0.2227763923524522,-0.0012180710844468684,declining,-0.2227763923524522
WEO2021,APS,US,Power,RenewablesCap,NA,Capacity,GW,2040,2914.2200000000003,1358.77,11001,1.144748559358832,0.7069584583219709,increasing,0.7069584583219709
WEO2021,APS,US,Power,CoalCap,NA,Capacity,GW,2045,3.06,70.98,11001,-0.9568892645815722,-0.030869920916280342,declining,-0.9568892645815722
WEO2021,APS,US,Power,GasCap,NA,Capacity,GW,2045,134.94,440.48,11001,-0.6936523792226662,-0.13886919370966277,declining,-0.6936523792226662
WEO2021,APS,US,Power,HydroCap,NA,Capacity,GW,2045,238.02,216.52,11001,0.09929798632920746,0.009771838923734207,increasing,0.009771838923734207
