scenario_geography,scenario,ald_sector,units,technology,year,direction,fair_share_perc
SaudiArabia,GECO2021_1.5C-Unif,Power,MW,CoalCap,2030,declining,0.06036007358412951
SaudiArabia,GECO2021_1.5C-Unif,Power,MW,GasCap,2030,declining,-0.0737356596999041
SaudiArabia,GECO2021_1.5C-Unif,Power,MW,HydroCap,2030,increasing,3.3129283651408404e-8
SaudiArabia,GECO2021_1.5C-Unif,Power,MW,NuclearCap,2030,increasing,0.00558627458809736
SaudiArabia,GECO2021_1.5C-Unif,Power,MW,OilCap,2030,declining,-0.0691802491164259
SaudiArabia,GECO2021_1.5C-Unif,Power,MW,RenewablesCap,2030,increasing,0.47327121392032
SaudiArabia,GECO2021_1.5C-Unif,Power,MW,CoalCap,2040,declining,10.697979615802732
SaudiArabia,GECO2021_1.5C-Unif,Power,MW,GasCap,2040,declining,-0.1659612098257547
SaudiArabia,GECO2021_1.5C-Unif,Power,MW,HydroCap,2040,increasing,3.4160825658482524e-8
SaudiArabia,GECO2021_1.5C-Unif,Power,MW,NuclearCap,2040,increasing,0.01675882376429205
SaudiArabia,GECO2021_1.5C-Unif,Power,MW,OilCap,2040,declining,-0.12113871990823574
SaudiArabia,GECO2021_1.5C-Unif,Power,MW,RenewablesCap,2040,increasing,1.036523730564161
SaudiArabia,GECO2021_1.5C-Unif,Power,MW,CoalCap,2050,declining,62.799673134659706
SaudiArabia,GECO2021_1.5C-Unif,Power,MW,GasCap,2050,declining,-0.2473603207676492
SaudiArabia,GECO2021_1.5C-Unif,Power,MW,HydroCap,2050,increasing,0.00396259973360945
SaudiArabia,GECO2021_1.5C-Unif,Power,MW,NuclearCap,2050,increasing,0.04144997718150953
SaudiArabia,GECO2021_1.5C-Unif,Power,MW,OilCap,2050,declining,-0.4075061886951535
SaudiArabia,GECO2021_1.5C-Unif,Power,MW,RenewablesCap,2050,increasing,1.821255132796463
SaudiArabia,GECO2021_CurPol,Power,MW,CoalCap,2025,declining,0
SaudiArabia,GECO2021_CurPol,Power,MW,GasCap,2025,declining,0
SaudiArabia,GECO2021_CurPol,Power,MW,HydroCap,2025,increasing,0
SaudiArabia,GECO2021_CurPol,Power,MW,NuclearCap,2025,increasing,0
SaudiArabia,GECO2021_CurPol,Power,MW,OilCap,2025,declining,0
SaudiArabia,GECO2021_CurPol,Power,MW,RenewablesCap,2025,increasing,0
SaudiArabia,GECO2021_CurPol,Power,MW,CoalCap,2030,declining,0.33333333333334797
SaudiArabia,GECO2021_CurPol,Power,MW,GasCap,2030,declining,-0.06869590262226188
SaudiArabia,GECO2021_CurPol,Power,MW,HydroCap,2030,increasing,3.3771689973506523e-8
SaudiArabia,GECO2021_CurPol,Power,MW,NuclearCap,2030,increasing,0.00592901417368963
SaudiArabia,GECO2021_CurPol,Power,MW,OilCap,2030,declining,-0.0691802491164259
SaudiArabia,GECO2021_CurPol,Power,MW,RenewablesCap,2030,increasing,0.27622495594707264
SaudiArabia,GECO2021_CurPol,Power,MW,CoalCap,2040,declining,500590.7635829168
SaudiArabia,GECO2021_CurPol,Power,MW,GasCap,2040,declining,-0.06659443797098487
SaudiArabia,GECO2021_CurPol,Power,MW,HydroCap,2040,increasing,3.3842586652253745e-8
SaudiArabia,GECO2021_CurPol,Power,MW,NuclearCap,2040,increasing,0.01778704252106884
SaudiArabia,GECO2021_CurPol,Power,MW,OilCap,2040,declining,-0.12348635545904188
SaudiArabia,GECO2021_CurPol,Power,MW,RenewablesCap,2040,increasing,0.534240527901097
SaudiArabia,GECO2021_CurPol,Power,MW,CoalCap,2050,declining,3762289.501842804
SaudiArabia,GECO2021_CurPol,Power,MW,GasCap,2050,declining,0.4021426801202877
SaudiArabia,GECO2021_CurPol,Power,MW,HydroCap,2050,increasing,3.3626087345836575e-8
SaudiArabia,GECO2021_CurPol,Power,MW,NuclearCap,2050,increasing,0.01269586997691814
SaudiArabia,GECO2021_CurPol,Power,MW,OilCap,2050,declining,-0.1628486134871888
SaudiArabia,GECO2021_CurPol,Power,MW,RenewablesCap,2050,increasing,0.7801448904665794
SaudiArabia,GECO2021_NDC-LTS,Power,MW,CoalCap,2025,declining,0
SaudiArabia,GECO2021_NDC-LTS,Power,MW,GasCap,2025,declining,0
SaudiArabia,GECO2021_NDC-LTS,Power,MW,HydroCap,2025,increasing,0
SaudiArabia,GECO2021_NDC-LTS,Power,MW,NuclearCap,2025,increasing,0
SaudiArabia,GECO2021_NDC-LTS,Power,MW,OilCap,2025,declining,0
SaudiArabia,GECO2021_NDC-LTS,Power,MW,RenewablesCap,2025,increasing,0
SaudiArabia,GECO2021_NDC-LTS,Power,MW,CoalCap,2030,declining,3374.9733633293345
SaudiArabia,GECO2021_NDC-LTS,Power,MW,GasCap,2030,declining,-0.06615224898520182
SaudiArabia,GECO2021_NDC-LTS,Power,MW,HydroCap,2030,increasing,3.3759566477835816e-8
SaudiArabia,GECO2021_NDC-LTS,Power,MW,NuclearCap,2030,increasing,0.00592672547921174
SaudiArabia,GECO2021_NDC-LTS,Power,MW,OilCap,2030,declining,-0.0691802491164259
SaudiArabia,GECO2021_NDC-LTS,Power,MW,RenewablesCap,2030,increasing,0.3069645282228661
SaudiArabia,GECO2021_NDC-LTS,Power,MW,CoalCap,2040,declining,126687.48512315589
SaudiArabia,GECO2021_NDC-LTS,Power,MW,GasCap,2040,declining,-0.1862508339462992
SaudiArabia,GECO2021_NDC-LTS,Power,MW,HydroCap,2040,increasing,0.00271842735944144
SaudiArabia,GECO2021_NDC-LTS,Power,MW,NuclearCap,2040,increasing,0.01778017643763519
SaudiArabia,GECO2021_NDC-LTS,Power,MW,OilCap,2040,declining,-0.12113871990823574
SaudiArabia,GECO2021_NDC-LTS,Power,MW,RenewablesCap,2040,increasing,0.9476278170792856
SaudiArabia,GECO2021_NDC-LTS,Power,MW,CoalCap,2050,declining,341130.4516781896
SaudiArabia,GECO2021_NDC-LTS,Power,MW,GasCap,2050,declining,-0.29222755351614005
SaudiArabia,GECO2021_NDC-LTS,Power,MW,HydroCap,2050,increasing,0.00359156839836638
SaudiArabia,GECO2021_NDC-LTS,Power,MW,NuclearCap,2050,increasing,0.04267880346518412
SaudiArabia,GECO2021_NDC-LTS,Power,MW,OilCap,2050,declining,-0.4079243729197406
SaudiArabia,GECO2021_NDC-LTS,Power,MW,RenewablesCap,2050,increasing,1.9930934054633032
SouthAfrica,GECO2021_1.5C-Unif,Power,MW,CoalCap,2025,declining,0
SouthAfrica,GECO2021_1.5C-Unif,Power,MW,GasCap,2025,declining,0
SouthAfrica,GECO2021_1.5C-Unif,Power,MW,HydroCap,2025,increasing,0
SouthAfrica,GECO2021_1.5C-Unif,Power,MW,NuclearCap,2025,increasing,0
SouthAfrica,GECO2021_1.5C-Unif,Power,MW,OilCap,2025,declining,0
SouthAfrica,GECO2021_1.5C-Unif,Power,MW,RenewablesCap,2025,increasing,0
SouthAfrica,GECO2021_1.5C-Unif,Power,MW,CoalCap,2030,declining,-0.3600560609024454
SouthAfrica,GECO2021_1.5C-Unif,Power,MW,GasCap,2030,declining,1.1691235195954779
SouthAfrica,GECO2021_1.5C-Unif,Power,MW,HydroCap,2030,increasing,0.08733580202169379
SouthAfrica,GECO2021_1.5C-Unif,Power,MW,NuclearCap,2030,increasing,0.04648678878768639
SouthAfrica,GECO2021_1.5C-Unif,Power,MW,OilCap,2030,declining,-0.09045998639547488
SouthAfrica,GECO2021_1.5C-Unif,Power,MW,RenewablesCap,2030,increasing,0.7459154662173201
SouthAfrica,GECO2021_1.5C-Unif,Power,MW,CoalCap,2040,declining,-0.9391235245417586
SouthAfrica,GECO2021_1.5C-Unif,Power,MW,GasCap,2040,declining,2.556511272021198
SouthAfrica,GECO2021_1.5C-Unif,Power,MW,HydroCap,2040,increasing,0.07766945334319271
SouthAfrica,GECO2021_1.5C-Unif,Power,MW,NuclearCap,2040,increasing,0.21752375583997224
SouthAfrica,GECO2021_1.5C-Unif,Power,MW,OilCap,2040,declining,-0.3347404466783029
SouthAfrica,GECO2021_1.5C-Unif,Power,MW,RenewablesCap,2040,increasing,2.1572956300340884
SouthAfrica,GECO2021_1.5C-Unif,Power,MW,CoalCap,2050,declining,-0.9783405346096772
SouthAfrica,GECO2021_1.5C-Unif,Power,MW,GasCap,2050,declining,4.497415948005007
SouthAfrica,GECO2021_1.5C-Unif,Power,MW,HydroCap,2050,increasing,0.05609997720773627
SouthAfrica,GECO2021_1.5C-Unif,Power,MW,NuclearCap,2050,increasing,0.3737537985263677
SouthAfrica,GECO2021_1.5C-Unif,Power,MW,OilCap,2050,declining,-0.5056811524919403
SouthAfrica,GECO2021_1.5C-Unif,Power,MW,RenewablesCap,2050,increasing,3.913632871802364
SouthAfrica,GECO2021_CurPol,Power,MW,CoalCap,2025,declining,0
SouthAfrica,GECO2021_CurPol,Power,MW,GasCap,2025,declining,0
SouthAfrica,GECO2021_CurPol,Power,MW,HydroCap,2025,increasing,0
SouthAfrica,GECO2021_CurPol,Power,MW,NuclearCap,2025,increasing,0
SouthAfrica,GECO2021_CurPol,Power,MW,OilCap,2025,declining,0
SouthAfrica,GECO2021_CurPol,Power,MW,RenewablesCap,2025,increasing,0
SouthAfrica,GECO2021_CurPol,Power,MW,CoalCap,2030,declining,-0.4528457291491269
SouthAfrica,GECO2021_CurPol,Power,MW,GasCap,2030,declining,3.0677446580112893
SouthAfrica,GECO2021_CurPol,Power,MW,HydroCap,2030,increasing,0.07320904473802882
SouthAfrica,GECO2021_CurPol,Power,MW,NuclearCap,2030,increasing,0.00100317714753855
SouthAfrica,GECO2021_CurPol,Power,MW,OilCap,2030,declining,-0.14022905389041873
SouthAfrica,GECO2021_CurPol,Power,MW,RenewablesCap,2030,increasing,0.3485660571572179
SouthAfrica,GECO2021_CurPol,Power,MW,CoalCap,2040,declining,-0.5651890077130405
SouthAfrica,GECO2021_CurPol,Power,MW,GasCap,2040,declining,17.695104488849882
SouthAfrica,GECO2021_CurPol,Power,MW,HydroCap,2040,increasing,0.05898422886639229
SouthAfrica,GECO2021_CurPol,Power,MW,NuclearCap,2040,increasing,0.02377196937378468
SouthAfrica,GECO2021_CurPol,Power,MW,OilCap,2040,declining,-0.3626110834980678
SouthAfrica,GECO2021_CurPol,Power,MW,RenewablesCap,2040,increasing,1.0504103643626264
SouthAfrica,GECO2021_CurPol,Power,MW,CoalCap,2050,declining,-0.7655477894978621
SouthAfrica,GECO2021_CurPol,Power,MW,GasCap,2050,declining,36.01295592844381
SouthAfrica,GECO2021_CurPol,Power,MW,HydroCap,2050,increasing,0.04540061246543
SouthAfrica,GECO2021_CurPol,Power,MW,NuclearCap,2050,increasing,0.0198197929669344
SouthAfrica,GECO2021_CurPol,Power,MW,OilCap,2050,declining,-0.5222194399846813
SouthAfrica,GECO2021_CurPol,Power,MW,RenewablesCap,2050,increasing,1.7776516573143644
SouthAfrica,GECO2021_NDC-LTS,Power,MW,CoalCap,2025,declining,0
SouthAfrica,GECO2021_NDC-LTS,Power,MW,GasCap,2025,declining,0
SouthAfrica,GECO2021_NDC-LTS,Power,MW,HydroCap,2025,increasing,0
SouthAfrica,GECO2021_NDC-LTS,Power,MW,NuclearCap,2025,increasing,0
SouthAfrica,GECO2021_NDC-LTS,Power,MW,OilCap,2025,declining,0
SouthAfrica,GECO2021_NDC-LTS,Power,MW,RenewablesCap,2025,increasing,0
SouthAfrica,GECO2021_NDC-LTS,Power,MW,CoalCap,2030,declining,-0.6149266128635957
SouthAfrica,GECO2021_NDC-LTS,Power,MW,GasCap,2030,declining,0.7157163511883784
SouthAfrica,GECO2021_NDC-LTS,Power,MW,HydroCap,2030,increasing,0.07354076177746734
SouthAfrica,GECO2021_NDC-LTS,Power,MW,NuclearCap,2030,increasing,0.04146111334462521
SouthAfrica,GECO2021_NDC-LTS,Power,MW,OilCap,2030,declining,-0.1306503207362743
SouthAfrica,GECO2021_NDC-LTS,Power,MW,RenewablesCap,2030,increasing,0.6400674618692264
SouthAfrica,GECO2021_NDC-LTS,Power,MW,CoalCap,2040,declining,-0.9634732960142478
SouthAfrica,GECO2021_NDC-LTS,Power,MW,GasCap,2040,declining,0.8051129120279286
SouthAfrica,GECO2021_NDC-LTS,Power,MW,HydroCap,2040,increasing,0.08695861115757572
SouthAfrica,GECO2021_NDC-LTS,Power,MW,NuclearCap,2040,increasing,0.17664799571531917
SouthAfrica,GECO2021_NDC-LTS,Power,MW,OilCap,2040,declining,-0.3663529094501768
SouthAfrica,GECO2021_NDC-LTS,Power,MW,RenewablesCap,2040,increasing,1.7221868008445491
SouthAfrica,GECO2021_NDC-LTS,Power,MW,CoalCap,2050,declining,-0.992695033112498
SouthAfrica,GECO2021_NDC-LTS,Power,MW,GasCap,2050,declining,0.9934542114749968
SouthAfrica,GECO2021_NDC-LTS,Power,MW,HydroCap,2050,increasing,0.05631717223211128
SouthAfrica,GECO2021_NDC-LTS,Power,MW,NuclearCap,2050,increasing,0.38391695191072384
SouthAfrica,GECO2021_NDC-LTS,Power,MW,OilCap,2050,declining,-0.5378985579627036
SouthAfrica,GECO2021_NDC-LTS,Power,MW,RenewablesCap,2050,increasing,3.2381496156573877
SouthKorea,GECO2021_1.5C-Unif,Power,MW,CoalCap,2025,declining,0
SouthKorea,GECO2021_1.5C-Unif,Power,MW,GasCap,2025,declining,0
SouthKorea,GECO2021_1.5C-Unif,Power,MW,HydroCap,2025,increasing,0
SouthKorea,GECO2021_1.5C-Unif,Power,MW,NuclearCap,2025,increasing,0
SouthKorea,GECO2021_1.5C-Unif,Power,MW,OilCap,2025,declining,0
SouthKorea,GECO2021_1.5C-Unif,Power,MW,RenewablesCap,2025,increasing,0
SouthKorea,GECO2021_1.5C-Unif,Power,MW,CoalCap,2030,declining,-0.41935421700435
SouthKorea,GECO2021_1.5C-Unif,Power,MW,GasCap,2030,declining,-0.1727305735768215
SouthKorea,GECO2021_1.5C-Unif,Power,MW,HydroCap,2030,increasing,0.03867188198576628
SouthKorea,GECO2021_1.5C-Unif,Power,MW,NuclearCap,2030,increasing,0.0076789948555893
SouthKorea,GECO2021_1.5C-Unif,Power,MW,OilCap,2030,declining,-0.07334569427882313
SouthKorea,GECO2021_1.5C-Unif,Power,MW,RenewablesCap,2030,increasing,0.4988906771565485
SouthKorea,GECO2021_1.5C-Unif,Power,MW,CoalCap,2040,declining,-0.9251935542325904
SouthKorea,GECO2021_1.5C-Unif,Power,MW,GasCap,2040,declining,-0.13157004125646374
SouthKorea,GECO2021_1.5C-Unif,Power,MW,HydroCap,2040,increasing,0.03343966112105711
SouthKorea,GECO2021_1.5C-Unif,Power,MW,NuclearCap,2040,increasing,0.07452388772108554
SouthKorea,GECO2021_1.5C-Unif,Power,MW,OilCap,2040,declining,-0.1775985309981831
SouthKorea,GECO2021_1.5C-Unif,Power,MW,RenewablesCap,2040,increasing,1.4969101645872642
SouthKorea,GECO2021_1.5C-Unif,Power,MW,CoalCap,2050,declining,-0.9589656982155292
SouthKorea,GECO2021_1.5C-Unif,Power,MW,GasCap,2050,declining,0.14851478000591778
SouthKorea,GECO2021_1.5C-Unif,Power,MW,HydroCap,2050,increasing,0.02645269790895164
SouthKorea,GECO2021_1.5C-Unif,Power,MW,NuclearCap,2050,increasing,0.06706611393161842
SouthKorea,GECO2021_1.5C-Unif,Power,MW,OilCap,2050,declining,-0.1645680751380804
SouthKorea,GECO2021_1.5C-Unif,Power,MW,RenewablesCap,2050,increasing,2.3783580395158412
SouthKorea,GECO2021_CurPol,Power,MW,CoalCap,2025,declining,0
SouthKorea,GECO2021_CurPol,Power,MW,GasCap,2025,declining,0
SouthKorea,GECO2021_CurPol,Power,MW,HydroCap,2025,increasing,0
SouthKorea,GECO2021_CurPol,Power,MW,NuclearCap,2025,increasing,0
SouthKorea,GECO2021_CurPol,Power,MW,OilCap,2025,declining,0
SouthKorea,GECO2021_CurPol,Power,MW,RenewablesCap,2025,increasing,0
SouthKorea,GECO2021_CurPol,Power,MW,CoalCap,2030,declining,-0.01102367481413121
SouthKorea,GECO2021_CurPol,Power,MW,GasCap,2030,declining,0.03734461235805419
SouthKorea,GECO2021_CurPol,Power,MW,HydroCap,2030,increasing,0.04165950846239193
SouthKorea,GECO2021_CurPol,Power,MW,NuclearCap,2030,increasing,-0.00424492350676624
SouthKorea,GECO2021_CurPol,Power,MW,OilCap,2030,declining,-0.17229073061859618
SouthKorea,GECO2021_CurPol,Power,MW,RenewablesCap,2030,increasing,0.4012025272507306
SouthKorea,GECO2021_CurPol,Power,MW,CoalCap,2040,declining,0.07964808656676932
SouthKorea,GECO2021_CurPol,Power,MW,GasCap,2040,declining,0.2790889565091744
SouthKorea,GECO2021_CurPol,Power,MW,HydroCap,2040,increasing,0.03602306828421072
SouthKorea,GECO2021_CurPol,Power,MW,NuclearCap,2040,increasing,-0.05342850487542645
SouthKorea,GECO2021_CurPol,Power,MW,OilCap,2040,declining,-0.18855661807967936
SouthKorea,GECO2021_CurPol,Power,MW,RenewablesCap,2040,increasing,0.9713020694308364
SouthKorea,GECO2021_CurPol,Power,MW,CoalCap,2050,declining,-0.29333226774420446
SouthKorea,GECO2021_CurPol,Power,MW,GasCap,2050,declining,0.6304820174290369
SouthKorea,GECO2021_CurPol,Power,MW,HydroCap,2050,increasing,0.02849632176672128
SouthKorea,GECO2021_CurPol,Power,MW,NuclearCap,2050,increasing,-0.0540644830339948
SouthKorea,GECO2021_CurPol,Power,MW,OilCap,2050,declining,-0.16711135632921748
SouthKorea,GECO2021_CurPol,Power,MW,RenewablesCap,2050,increasing,1.5902154492972882
SouthKorea,GECO2021_NDC-LTS,Power,MW,CoalCap,2025,declining,0
SouthKorea,GECO2021_NDC-LTS,Power,MW,GasCap,2025,declining,0
SouthKorea,GECO2021_NDC-LTS,Power,MW,HydroCap,2025,increasing,0
SouthKorea,GECO2021_NDC-LTS,Power,MW,NuclearCap,2025,increasing,0
SouthKorea,GECO2021_NDC-LTS,Power,MW,OilCap,2025,declining,0
SouthKorea,GECO2021_NDC-LTS,Power,MW,RenewablesCap,2025,increasing,0
SouthKorea,GECO2021_NDC-LTS,Power,MW,CoalCap,2030,declining,-0.3653839967126324
SouthKorea,GECO2021_NDC-LTS,Power,MW,GasCap,2030,declining,-0.1248576759866778
SouthKorea,GECO2021_NDC-LTS,Power,MW,HydroCap,2030,increasing,0.03853468299714741
SouthKorea,GECO2021_NDC-LTS,Power,MW,NuclearCap,2030,increasing,-0.0175417048313031
SouthKorea,GECO2021_NDC-LTS,Power,MW,OilCap,2030,declining,-0.0770617457503162
SouthKorea,GECO2021_NDC-LTS,Power,MW,RenewablesCap,2030,increasing,0.6004021754990985
SouthKorea,GECO2021_NDC-LTS,Power,MW,CoalCap,2040,declining,-0.620329276831572
SouthKorea,GECO2021_NDC-LTS,Power,MW,GasCap,2040,declining,-0.2063592423100581
SouthKorea,GECO2021_NDC-LTS,Power,MW,HydroCap,2040,increasing,0.03332102485486103
SouthKorea,GECO2021_NDC-LTS,Power,MW,NuclearCap,2040,increasing,-0.05349660464034535
SouthKorea,GECO2021_NDC-LTS,Power,MW,OilCap,2040,declining,-0.19248625272500447
SouthKorea,GECO2021_NDC-LTS,Power,MW,RenewablesCap,2040,increasing,1.5316839158056104
SouthKorea,GECO2021_NDC-LTS,Power,MW,CoalCap,2050,declining,-0.6422001276914558
SouthKorea,GECO2021_NDC-LTS,Power,MW,GasCap,2050,declining,-0.14165200960162894
SouthKorea,GECO2021_NDC-LTS,Power,MW,HydroCap,2050,increasing,0.02635884978951735
SouthKorea,GECO2021_NDC-LTS,Power,MW,NuclearCap,2050,increasing,-0.0809784139929073
SouthKorea,GECO2021_NDC-LTS,Power,MW,OilCap,2050,declining,-0.2022777525691565
SouthKorea,GECO2021_NDC-LTS,Power,MW,RenewablesCap,2050,increasing,2.2586412889843346
Thailand,GECO2021_1.5C-Unif,Power,MW,CoalCap,2025,declining,0
Thailand,GECO2021_1.5C-Unif,Power,MW,GasCap,2025,declining,0
Thailand,GECO2021_1.5C-Unif,Power,MW,HydroCap,2025,increasing,0
Thailand,GECO2021_1.5C-Unif,Power,MW,NuclearCap,2025,increasing,0
Thailand,GECO2021_1.5C-Unif,Power,MW,OilCap,2025,declining,0
Thailand,GECO2021_1.5C-Unif,Power,MW,RenewablesCap,2025,increasing,0
Thailand,GECO2021_1.5C-Unif,Power,MW,CoalCap,2030,declining,-0.3003026264502951
Thailand,GECO2021_1.5C-Unif,Power,MW,GasCap,2030,declining,-0.17195790359687538
Thailand,GECO2021_1.5C-Unif,Power,MW,HydroCap,2030,increasing,0.21005448050016276
Thailand,GECO2021_1.5C-Unif,Power,MW,NuclearCap,2030,increasing,-1.818975122120821e-11
Thailand,GECO2021_1.5C-Unif,Power,MW,OilCap,2030,declining,-0.0010900437956973
Thailand,GECO2021_1.5C-Unif,Power,MW,RenewablesCap,2030,increasing,0.634771057269931
Thailand,GECO2021_1.5C-Unif,Power,MW,CoalCap,2040,declining,-0.8952619094772727
Thailand,GECO2021_1.5C-Unif,Power,MW,GasCap,2040,declining,-0.6071374875319789
Thailand,GECO2021_1.5C-Unif,Power,MW,HydroCap,2040,increasing,0.4013165115535959
Thailand,GECO2021_1.5C-Unif,Power,MW,NuclearCap,2040,increasing,-5.4029012684030285e-11
Thailand,GECO2021_1.5C-Unif,Power,MW,OilCap,2040,declining,-0.0346182148152406
Thailand,GECO2021_1.5C-Unif,Power,MW,RenewablesCap,2040,increasing,2.3843223859018305
Thailand,GECO2021_1.5C-Unif,Power,MW,CoalCap,2050,declining,-0.7954870930775979
Thailand,GECO2021_1.5C-Unif,Power,MW,GasCap,2050,declining,-0.5979742360750099
Thailand,GECO2021_1.5C-Unif,Power,MW,HydroCap,2050,increasing,0.5650014837503666
Thailand,GECO2021_1.5C-Unif,Power,MW,NuclearCap,2050,increasing,-8.915942051714685e-11
Thailand,GECO2021_1.5C-Unif,Power,MW,OilCap,2050,declining,0.0265202451435745
Thailand,GECO2021_1.5C-Unif,Power,MW,RenewablesCap,2050,increasing,4.05825734515991
Thailand,GECO2021_CurPol,Power,MW,CoalCap,2025,declining,0
Thailand,GECO2021_CurPol,Power,MW,GasCap,2025,declining,0
Thailand,GECO2021_CurPol,Power,MW,HydroCap,2025,increasing,0
Thailand,GECO2021_CurPol,Power,MW,NuclearCap,2025,increasing,0
Thailand,GECO2021_CurPol,Power,MW,OilCap,2025,declining,0
Thailand,GECO2021_CurPol,Power,MW,RenewablesCap,2025,increasing,0
Thailand,GECO2021_CurPol,Power,MW,CoalCap,2030,declining,0.21893956243892793
Thailand,GECO2021_CurPol,Power,MW,GasCap,2030,declining,0.03767141484302088
Thailand,GECO2021_CurPol,Power,MW,HydroCap,2030,increasing,0.19189697564521752
Thailand,GECO2021_CurPol,Power,MW,NuclearCap,2030,increasing,-1.8469294459004698e-11
Thailand,GECO2021_CurPol,Power,MW,OilCap,2030,declining,-0.04548128259270528
Thailand,GECO2021_CurPol,Power,MW,RenewablesCap,2030,increasing,0.21775012164222424
Thailand,GECO2021_CurPol,Power,MW,CoalCap,2040,declining,1.7736648630613625
Thailand,GECO2021_CurPol,Power,MW,GasCap,2040,declining,0.4196208104035317
Thailand,GECO2021_CurPol,Power,MW,HydroCap,2040,increasing,0.31104078971936233
Thailand,GECO2021_CurPol,Power,MW,NuclearCap,2040,increasing,-5.4859339880755884e-11
Thailand,GECO2021_CurPol,Power,MW,OilCap,2040,declining,-0.07935444344742833
Thailand,GECO2021_CurPol,Power,MW,RenewablesCap,2040,increasing,1.0103409124364071
Thailand,GECO2021_CurPol,Power,MW,CoalCap,2050,declining,3.5070598797017967
Thailand,GECO2021_CurPol,Power,MW,GasCap,2050,declining,0.7856767130688823
Thailand,GECO2021_CurPol,Power,MW,HydroCap,2050,increasing,0.4579582874803318
Thailand,GECO2021_CurPol,Power,MW,NuclearCap,2050,increasing,-9.052963788781449e-11
Thailand,GECO2021_CurPol,Power,MW,OilCap,2050,declining,0.01863797909337213
Thailand,GECO2021_CurPol,Power,MW,RenewablesCap,2050,increasing,1.825065112852512
Thailand,GECO2021_NDC-LTS,Power,MW,CoalCap,2025,declining,0
Thailand,GECO2021_NDC-LTS,Power,MW,GasCap,2025,declining,0
Thailand,GECO2021_NDC-LTS,Power,MW,HydroCap,2025,increasing,0
Thailand,GECO2021_NDC-LTS,Power,MW,NuclearCap,2025,increasing,0
Thailand,GECO2021_NDC-LTS,Power,MW,OilCap,2025,declining,0
Thailand,GECO2021_NDC-LTS,Power,MW,RenewablesCap,2025,increasing,0
Thailand,GECO2021_NDC-LTS,Power,MW,CoalCap,2030,declining,-0.05352910888747922
Thailand,GECO2021_NDC-LTS,Power,MW,GasCap,2030,declining,-0.02684258677175263
Thailand,GECO2021_NDC-LTS,Power,MW,HydroCap,2030,increasing,0.200093575699524
Thailand,GECO2021_NDC-LTS,Power,MW,NuclearCap,2030,increasing,-1.8769853831856357e-11
Thailand,GECO2021_NDC-LTS,Power,MW,OilCap,2030,declining,-0.00907923132665355
Thailand,GECO2021_NDC-LTS,Power,MW,RenewablesCap,2030,increasing,0.4252672465004751
Thailand,GECO2021_NDC-LTS,Power,MW,CoalCap,2040,declining,-0.9171094182543856
Thailand,GECO2021_NDC-LTS,Power,MW,GasCap,2040,declining,-0.5295928572626195
Thailand,GECO2021_NDC-LTS,Power,MW,HydroCap,2040,increasing,0.3991362739031949
Thailand,GECO2021_NDC-LTS,Power,MW,NuclearCap,2040,increasing,-5.575209129723335e-11
Thailand,GECO2021_NDC-LTS,Power,MW,OilCap,2040,declining,0.09448995675813564
Thailand,GECO2021_NDC-LTS,Power,MW,RenewablesCap,2040,increasing,2.3623022692758435
Thailand,GECO2021_NDC-LTS,Power,MW,CoalCap,2050,declining,-0.8072052385457227
Thailand,GECO2021_NDC-LTS,Power,MW,GasCap,2050,declining,-0.5196248266571271
Thailand,GECO2021_NDC-LTS,Power,MW,HydroCap,2050,increasing,0.5931214973487934
Thailand,GECO2021_NDC-LTS,Power,MW,NuclearCap,2050,increasing,-9.200286856527457e-11
Thailand,GECO2021_NDC-LTS,Power,MW,OilCap,2050,declining,0.16062584835175045
Thailand,GECO2021_NDC-LTS,Power,MW,RenewablesCap,2050,increasing,3.7086971193777174
Turkey,GECO2021_1.5C-Unif,Power,MW,CoalCap,2025,declining,0
Turkey,GECO2021_1.5C-Unif,Power,MW,GasCap,2025,declining,0
Turkey,GECO2021_1.5C-Unif,Power,MW,HydroCap,2025,increasing,0
Turkey,GECO2021_1.5C-Unif,Power,MW,NuclearCap,2025,increasing,0
Turkey,GECO2021_1.5C-Unif,Power,MW,OilCap,2025,declining,0
Turkey,GECO2021_1.5C-Unif,Power,MW,RenewablesCap,2025,increasing,0
Turkey,GECO2021_1.5C-Unif,Power,MW,CoalCap,2030,declining,-0.2187727470017068
Turkey,GECO2021_1.5C-Unif,Power,MW,GasCap,2030,declining,0.16566469129385197
Turkey,GECO2021_1.5C-Unif,Power,MW,HydroCap,2030,increasing,0.3722755958488089
Turkey,GECO2021_1.5C-Unif,Power,MW,NuclearCap,2030,increasing,3.5305883241513916e-4
Turkey,GECO2021_1.5C-Unif,Power,MW,OilCap,2030,declining,0.6662856094001406
Turkey,GECO2021_1.5C-Unif,Power,MW,RenewablesCap,2030,increasing,0.41037473395259094
Turkey,GECO2021_1.5C-Unif,Power,MW,CoalCap,2040,declining,-0.9558632529211288
Turkey,GECO2021_1.5C-Unif,Power,MW,GasCap,2040,declining,0.3011030861514592
Turkey,GECO2021_1.5C-Unif,Power,MW,HydroCap,2040,increasing,0.4337146428635762
Turkey,GECO2021_1.5C-Unif,Power,MW,NuclearCap,2040,increasing,0.03341394129371575
Turkey,GECO2021_1.5C-Unif,Power,MW,OilCap,2040,declining,1.5989324519586967
