scenario_geography,country,country_iso,reg_count,scenario
Global,South Africa,ZA,281,WEO2021_APS
Global,South Africa,ZA,281,WEO2021_NZE_2050
Global,South Africa,ZA,281,WEO2021_SDS
Global,South Africa,ZA,281,WEO2021_STEPS
Global,South Africa,ZA,281,NGFS2021_GCAM_B2DS
Global,South Africa,ZA,281,NGFS2021_GCAM_CP
Global,South Africa,ZA,281,NGFS2021_GCAM_DN0
Global,South Africa,ZA,281,NGFS2021_GCAM_DT
Global,South Africa,ZA,281,NGFS2021_GCAM_NDC
Global,South Africa,ZA,281,NGFS2021_GCAM_NZ2050
Global,South Africa,ZA,281,NGFS2021_MESSAGE_B2DS
Global,South Africa,ZA,281,NGFS2021_MESSAGE_CP
Global,South Africa,ZA,281,NGFS2021_MESSAGE_DN0
Global,South Africa,ZA,281,NGFS2021_MESSAGE_DT
Global,South Africa,ZA,281,NGFS2021_MESSAGE_NDC
Global,South Africa,ZA,281,NGFS2021_MESSAGE_NZ2050
Global,South Africa,ZA,281,NGFS2021_REMIND_B2DS
Global,South Africa,ZA,281,NGFS2021_REMIND_CP
Global,South Africa,ZA,281,NGFS2021_REMIND_DN0
Global,South Africa,ZA,281,NGFS2021_REMIND_DT
Global,South Africa,ZA,281,NGFS2021_REMIND_NDC
Global,South Africa,ZA,281,NGFS2021_REMIND_NZ2050
Global,South Africa,ZA,281,IPR2021_FPS
Global,South Africa,ZA,281,IPR2021_RPS
Global,South Africa,ZA,281,IPR2021_baseline
Global,South Africa,ZA,281,Oxford2021_base
Global,South Africa,ZA,281,Oxford2021_fast
Global,Spain,ES,281,GECO2021_1.5C-Unif
Global,Spain,ES,281,GECO2021_CurPol
Global,Spain,ES,281,GECO2021_NDC-LTS
Global,Spain,ES,281,WEO2021_APS
Global,Spain,ES,281,WEO2021_NZE_2050
Global,Spain,ES,281,WEO2021_SDS
Global,Spain,ES,281,WEO2021_STEPS
Global,Spain,ES,281,NGFS2021_GCAM_B2DS
Global,Spain,ES,281,NGFS2021_GCAM_CP
Global,Spain,ES,281,NGFS2021_GCAM_DN0
Global,Spain,ES,281,NGFS2021_GCAM_DT
Global,Spain,ES,281,NGFS2021_GCAM_NDC
Global,Spain,ES,281,NGFS2021_GCAM_NZ2050
Global,Spain,ES,281,NGFS2021_MESSAGE_B2DS
Global,Spain,ES,281,NGFS2021_MESSAGE_CP
Global,Spain,ES,281,NGFS2021_MESSAGE_DN0
Global,Spain,ES,281,NGFS2021_MESSAGE_DT
Global,Spain,ES,281,NGFS2021_MESSAGE_NDC
Global,Spain,ES,281,NGFS2021_MESSAGE_NZ2050
Global,Spain,ES,281,NGFS2021_REMIND_B2DS
Global,Spain,ES,281,NGFS2021_REMIND_CP
Global,Spain,ES,281,NGFS2021_REMIND_DN0
Global,Spain,ES,281,NGFS2021_REMIND_DT
Global,Spain,ES,281,NGFS2021_REMIND_NDC
Global,Spain,ES,281,NGFS2021_REMIND_NZ2050
Global,Spain,ES,281,IPR2021_FPS
Global,Spain,ES,281,IPR2021_RPS
Global,Spain,ES,281,IPR2021_baseline
Global,Spain,ES,281,Oxford2021_base
Global,Spain,ES,281,Oxford2021_fast
Global,Sri Lanka,LK,281,GECO2021_1.5C-Unif
Global,Sri Lanka,LK,281,GECO2021_CurPol
Global,Sri Lanka,LK,281,GECO2021_NDC-LTS
Global,Sri Lanka,LK,281,WEO2021_APS
Global,Sri Lanka,LK,281,WEO2021_NZE_2050
Global,Sri Lanka,LK,281,WEO2021_SDS
Global,Sri Lanka,LK,281,WEO2021_STEPS
Global,Sri Lanka,LK,281,NGFS2021_GCAM_B2DS
Global,Sri Lanka,LK,281,NGFS2021_GCAM_CP
Global,Sri Lanka,LK,281,NGFS2021_GCAM_DN0
Global,Sri Lanka,LK,281,NGFS2021_GCAM_DT
Global,Sri Lanka,LK,281,NGFS2021_GCAM_NDC
Global,Sri Lanka,LK,281,NGFS2021_GCAM_NZ2050
Global,Sri Lanka,LK,281,NGFS2021_MESSAGE_B2DS
Global,Sri Lanka,LK,281,NGFS2021_MESSAGE_CP
Global,Sri Lanka,LK,281,NGFS2021_MESSAGE_DN0
Global,Sri Lanka,LK,281,NGFS2021_MESSAGE_DT
Global,Sri Lanka,LK,281,NGFS2021_MESSAGE_NDC
Global,Sri Lanka,LK,281,NGFS2021_MESSAGE_NZ2050
Global,Sri Lanka,LK,281,NGFS2021_REMIND_B2DS
Global,Sri Lanka,LK,281,NGFS2021_REMIND_CP
Global,Sri Lanka,LK,281,NGFS2021_REMIND_DN0
Global,Sri Lanka,LK,281,NGFS2021_REMIND_DT
Global,Sri Lanka,LK,281,NGFS2021_REMIND_NDC
Global,Sri Lanka,LK,281,NGFS2021_REMIND_NZ2050
Global,Sri Lanka,LK,281,IPR2021_FPS
Global,Sri Lanka,LK,281,IPR2021_RPS
Global,Sri Lanka,LK,281,IPR2021_baseline
Global,Sri Lanka,LK,281,Oxford2021_base
Global,Sri Lanka,LK,281,Oxford2021_fast
Global,Sudan,SD,281,GECO2021_1.5C-Unif
Global,Sudan,SD,281,GECO2021_CurPol
Global,Sudan,SD,281,GECO2021_NDC-LTS
Global,Sudan,SD,281,WEO2021_APS
Global,Sudan,SD,281,WEO2021_NZE_2050
Global,Sudan,SD,281,WEO2021_SDS
Global,Sudan,SD,281,WEO2021_STEPS
Global,Sudan,SD,281,NGFS2021_GCAM_B2DS
Global,Sudan,SD,281,NGFS2021_GCAM_CP
Global,Sudan,SD,281,NGFS2021_GCAM_DN0
Global,Sudan,SD,281,NGFS2021_GCAM_DT
Global,Sudan,SD,281,NGFS2021_GCAM_NDC
Global,Sudan,SD,281,NGFS2021_GCAM_NZ2050
Global,Sudan,SD,281,NGFS2021_MESSAGE_B2DS
Global,Sudan,SD,281,NGFS2021_MESSAGE_CP
Global,Sudan,SD,281,NGFS2021_MESSAGE_DN0
Global,Sudan,SD,281,NGFS2021_MESSAGE_DT
Global,Sudan,SD,281,NGFS2021_MESSAGE_NDC
Global,Sudan,SD,281,NGFS2021_MESSAGE_NZ2050
Global,Sudan,SD,281,NGFS2021_REMIND_B2DS
Global,Sudan,SD,281,NGFS2021_REMIND_CP
Global,Sudan,SD,281,NGFS2021_REMIND_DN0
Global,Sudan,SD,281,NGFS2021_REMIND_DT
Global,Sudan,SD,281,NGFS2021_REMIND_NDC
Global,Sudan,SD,281,NGFS2021_REMIND_NZ2050
Global,Sudan,SD,281,IPR2021_FPS
Global,Sudan,SD,281,IPR2021_RPS
Global,Sudan,SD,281,IPR2021_baseline
Global,Sudan,SD,281,Oxford2021_base
Global,Sudan,SD,281,Oxford2021_fast
Global,Suriname,SR,281,GECO2021_1.5C-Unif
Global,Suriname,SR,281,GECO2021_CurPol
Global,Suriname,SR,281,GECO2021_NDC-LTS
Global,Suriname,SR,281,WEO2021_APS
Global,Suriname,SR,281,WEO2021_NZE_2050
Global,Suriname,SR,281,WEO2021_SDS
Global,Suriname,SR,281,WEO2021_STEPS
Global,Suriname,SR,281,NGFS2021_GCAM_B2DS
Global,Suriname,SR,281,NGFS2021_GCAM_CP
Global,Suriname,SR,281,NGFS2021_GCAM_DN0
Global,Suriname,SR,281,NGFS2021_GCAM_DT
Global,Suriname,SR,281,NGFS2021_GCAM_NDC
Global,Suriname,SR,281,NGFS2021_GCAM_NZ2050
Global,Suriname,SR,281,NGFS2021_MESSAGE_B2DS
Global,Suriname,SR,281,NGFS2021_MESSAGE_CP
Global,Suriname,SR,281,NGFS2021_MESSAGE_DN0
Global,Suriname,SR,281,NGFS2021_MESSAGE_DT
Global,Suriname,SR,281,NGFS2021_MESSAGE_NDC
Global,Suriname,SR,281,NGFS2021_MESSAGE_NZ2050
Global,Suriname,SR,281,NGFS2021_REMIND_B2DS
Global,Suriname,SR,281,NGFS2021_REMIND_CP
Global,Suriname,SR,281,NGFS2021_REMIND_DN0
Global,Suriname,SR,281,NGFS2021_REMIND_DT
Global,Suriname,SR,281,NGFS2021_REMIND_NDC
Global,Suriname,SR,281,NGFS2021_REMIND_NZ2050
Global,Suriname,SR,281,IPR2021_FPS
Global,Suriname,SR,281,IPR2021_RPS
Global,Suriname,SR,281,IPR2021_baseline
Global,Suriname,SR,281,Oxford2021_base
Global,Suriname,SR,281,Oxford2021_fast
Global,Swaziland,SZ,281,GECO2021_1.5C-Unif
Global,Swaziland,SZ,281,GECO2021_CurPol
Global,Swaziland,SZ,281,GECO2021_NDC-LTS
Global,Swaziland,SZ,281,WEO2021_APS
Global,Swaziland,SZ,281,WEO2021_NZE_2050
Global,Swaziland,SZ,281,WEO2021_SDS
Global,Swaziland,SZ,281,WEO2021_STEPS
Global,Swaziland,SZ,281,NGFS2021_GCAM_B2DS
Global,Swaziland,SZ,281,NGFS2021_GCAM_CP
Global,Swaziland,SZ,281,NGFS2021_GCAM_DN0
Global,Swaziland,SZ,281,NGFS2021_GCAM_DT
Global,Swaziland,SZ,281,NGFS2021_GCAM_NDC
Global,Swaziland,SZ,281,NGFS2021_GCAM_NZ2050
Global,Swaziland,SZ,281,NGFS2021_MESSAGE_B2DS
Global,Swaziland,SZ,281,NGFS2021_MESSAGE_CP
Global,Swaziland,SZ,281,NGFS2021_MESSAGE_DN0
Global,Swaziland,SZ,281,NGFS2021_MESSAGE_DT
Global,Swaziland,SZ,281,NGFS2021_MESSAGE_NDC
Global,Swaziland,SZ,281,NGFS2021_MESSAGE_NZ2050
Global,Swaziland,SZ,281,NGFS2021_REMIND_B2DS
Global,Swaziland,SZ,281,NGFS2021_REMIND_CP
Global,Swaziland,SZ,281,NGFS2021_REMIND_DN0
Global,Swaziland,SZ,281,NGFS2021_REMIND_DT
Global,Swaziland,SZ,281,NGFS2021_REMIND_NDC
Global,Swaziland,SZ,281,NGFS2021_REMIND_NZ2050
Global,Swaziland,SZ,281,IPR2021_FPS
Global,Swaziland,SZ,281,IPR2021_RPS
Global,Swaziland,SZ,281,IPR2021_baseline
Global,Swaziland,SZ,281,Oxford2021_base
Global,Swaziland,SZ,281,Oxford2021_fast
Global,Sweden,SE,281,GECO2021_1.5C-Unif
Global,Sweden,SE,281,GECO2021_CurPol
Global,Sweden,SE,281,GECO2021_NDC-LTS
Global,Sweden,SE,281,WEO2021_APS
Global,Sweden,SE,281,WEO2021_NZE_2050
Global,Sweden,SE,281,WEO2021_SDS
Global,Sweden,SE,281,WEO2021_STEPS
Global,Sweden,SE,281,NGFS2021_GCAM_B2DS
Global,Sweden,SE,281,NGFS2021_GCAM_CP
Global,Sweden,SE,281,NGFS2021_GCAM_DN0
Global,Sweden,SE,281,NGFS2021_GCAM_DT
Global,Sweden,SE,281,NGFS2021_GCAM_NDC
Global,Sweden,SE,281,NGFS2021_GCAM_NZ2050
Global,Sweden,SE,281,NGFS2021_MESSAGE_B2DS
Global,Sweden,SE,281,NGFS2021_MESSAGE_CP
Global,Sweden,SE,281,NGFS2021_MESSAGE_DN0
Global,Sweden,SE,281,NGFS2021_MESSAGE_DT
Global,Sweden,SE,281,NGFS2021_MESSAGE_NDC
Global,Sweden,SE,281,NGFS2021_MESSAGE_NZ2050
Global,Sweden,SE,281,NGFS2021_REMIND_B2DS
Global,Sweden,SE,281,NGFS2021_REMIND_CP
Global,Sweden,SE,281,NGFS2021_REMIND_DN0
Global,Sweden,SE,281,NGFS2021_REMIND_DT
Global,Sweden,SE,281,NGFS2021_REMIND_NDC
Global,Sweden,SE,281,NGFS2021_REMIND_NZ2050
Global,Sweden,SE,281,IPR2021_FPS
Global,Sweden,SE,281,IPR2021_RPS
Global,Sweden,SE,281,IPR2021_baseline
Global,Sweden,SE,281,Oxford2021_base
Global,Sweden,SE,281,Oxford2021_fast
Global,Switzerland,CH,281,GECO2021_1.5C-Unif
Global,Switzerland,CH,281,GECO2021_CurPol
Global,Switzerland,CH,281,GECO2021_NDC-LTS
Global,Switzerland,CH,281,WEO2021_APS
Global,Switzerland,CH,281,WEO2021_NZE_2050
Global,Switzerland,CH,281,WEO2021_SDS
Global,Switzerland,CH,281,WEO2021_STEPS
Global,Switzerland,CH,281,NGFS2021_GCAM_B2DS
Global,Switzerland,CH,281,NGFS2021_GCAM_CP
Global,Switzerland,CH,281,NGFS2021_GCAM_DN0
Global,Switzerland,CH,281,NGFS2021_GCAM_DT
Global,Switzerland,CH,281,NGFS2021_GCAM_NDC
Global,Switzerland,CH,281,NGFS2021_GCAM_NZ2050
Global,Switzerland,CH,281,NGFS2021_MESSAGE_B2DS
Global,Switzerland,CH,281,NGFS2021_MESSAGE_CP
Global,Switzerland,CH,281,NGFS2021_MESSAGE_DN0
Global,Switzerland,CH,281,NGFS2021_MESSAGE_DT
Global,Switzerland,CH,281,NGFS2021_MESSAGE_NDC
Global,Switzerland,CH,281,NGFS2021_MESSAGE_NZ2050
Global,Switzerland,CH,281,NGFS2021_REMIND_B2DS
Global,Switzerland,CH,281,NGFS2021_REMIND_CP
Global,Switzerland,CH,281,NGFS2021_REMIND_DN0
Global,Switzerland,CH,281,NGFS2021_REMIND_DT
Global,Switzerland,CH,281,NGFS2021_REMIND_NDC
Global,Switzerland,CH,281,NGFS2021_REMIND_NZ2050
Global,Switzerland,CH,281,IPR2021_FPS
Global,Switzerland,CH,281,IPR2021_RPS
Global,Switzerland,CH,281,IPR2021_baseline
Global,Switzerland,CH,281,Oxford2021_base
Global,Switzerland,CH,281,Oxford2021_fast
Global,Syrian Arab Republic,SY,281,GECO2021_1.5C-Unif
Global,Syrian Arab Republic,SY,281,GECO2021_CurPol
Global,Syrian Arab Republic,SY,281,GECO2021_NDC-LTS
Global,Syrian Arab Republic,SY,281,WEO2021_APS
Global,Syrian Arab Republic,SY,281,WEO2021_NZE_2050
Global,Syrian Arab Republic,SY,281,WEO2021_SDS
Global,Syrian Arab Republic,SY,281,WEO2021_STEPS
Global,Syrian Arab Republic,SY,281,NGFS2021_GCAM_B2DS
Global,Syrian Arab Republic,SY,281,NGFS2021_GCAM_CP
Global,Syrian Arab Republic,SY,281,NGFS2021_GCAM_DN0
Global,Syrian Arab Republic,SY,281,NGFS2021_GCAM_DT
Global,Syrian Arab Republic,SY,281,NGFS2021_GCAM_NDC
Global,Syrian Arab Republic,SY,281,NGFS2021_GCAM_NZ2050
Global,Syrian Arab Republic,SY,281,NGFS2021_MESSAGE_B2DS
Global,Syrian Arab Republic,SY,281,NGFS2021_MESSAGE_CP
Global,Syrian Arab Republic,SY,281,NGFS2021_MESSAGE_DN0
Global,Syrian Arab Republic,SY,281,NGFS2021_MESSAGE_DT
Global,Syrian Arab Republic,SY,281,NGFS2021_MESSAGE_NDC
Global,Syrian Arab Republic,SY,281,NGFS2021_MESSAGE_NZ2050
Global,Syrian Arab Republic,SY,281,NGFS2021_REMIND_B2DS
Global,Syrian Arab Republic,SY,281,NGFS2021_REMIND_CP
Global,Syrian Arab Republic,SY,281,NGFS2021_REMIND_DN0
Global,Syrian Arab Republic,SY,281,NGFS2021_REMIND_DT
Global,Syrian Arab Republic,SY,281,NGFS2021_REMIND_NDC
Global,Syrian Arab Republic,SY,281,NGFS2021_REMIND_NZ2050
Global,Syrian Arab Republic,SY,281,IPR2021_FPS
Global,Syrian Arab Republic,SY,281,IPR2021_RPS
Global,Syrian Arab Republic,SY,281,IPR2021_baseline
Global,Syrian Arab Republic,SY,281,Oxford2021_base
Global,Syrian Arab Republic,SY,281,Oxford2021_fast
Global,Taiwan,TW,281,GECO2021_1.5C-Unif
Global,Taiwan,TW,281,GECO2021_CurPol
Global,Taiwan,TW,281,GECO2021_NDC-LTS
Global,Taiwan,TW,281,WEO2021_APS
Global,Taiwan,TW,281,WEO2021_NZE_2050
Global,Taiwan,TW,281,WEO2021_SDS
Global,Taiwan,TW,281,WEO2021_STEPS
Global,Taiwan,TW,281,NGFS2021_GCAM_B2DS
Global,Taiwan,TW,281,NGFS2021_GCAM_CP
Global,Taiwan,TW,281,NGFS2021_GCAM_DN0
Global,Taiwan,TW,281,NGFS2021_GCAM_DT
Global,Taiwan,TW,281,NGFS2021_GCAM_NDC
Global,Taiwan,TW,281,NGFS2021_GCAM_NZ2050
Global,Taiwan,TW,281,NGFS2021_MESSAGE_B2DS
Global,Taiwan,TW,281,NGFS2021_MESSAGE_CP
Global,Taiwan,TW,281,NGFS2021_MESSAGE_DN0
Global,Taiwan,TW,281,NGFS2021_MESSAGE_DT
Global,Taiwan,TW,281,NGFS2021_MESSAGE_NDC
Global,Taiwan,TW,281,NGFS2021_MESSAGE_NZ2050
Global,Taiwan,TW,281,NGFS2021_REMIND_B2DS
Global,Taiwan,TW,281,NGFS2021_REMIND_CP
Global,Taiwan,TW,281,NGFS2021_REMIND_DN0
Global,Taiwan,TW,281,NGFS2021_REMIND_DT
Global,Taiwan,TW,281,NGFS2021_REMIND_NDC
Global,Taiwan,TW,281,NGFS2021_REMIND_NZ2050
Global,Taiwan,TW,281,IPR2021_FPS
Global,Taiwan,TW,281,IPR2021_RPS
Global,Taiwan,TW,281,IPR2021_baseline
Global,Taiwan,TW,281,Oxford2021_base
Global,Taiwan,TW,281,Oxford2021_fast
Global,Tajikistan,TJ,281,GECO2021_1.5C-Unif
Global,Tajikistan,TJ,281,GECO2021_CurPol
Global,Tajikistan,TJ,281,GECO2021_NDC-LTS
Global,Tajikistan,TJ,281,WEO2021_APS
Global,Tajikistan,TJ,281,WEO2021_NZE_2050
Global,Tajikistan,TJ,281,WEO2021_SDS
Global,Tajikistan,TJ,281,WEO2021_STEPS
Global,Tajikistan,TJ,281,NGFS2021_GCAM_B2DS
Global,Tajikistan,TJ,281,NGFS2021_GCAM_CP
Global,Tajikistan,TJ,281,NGFS2021_GCAM_DN0
Global,Tajikistan,TJ,281,NGFS2021_GCAM_DT
Global,Tajikistan,TJ,281,NGFS2021_GCAM_NDC
Global,Tajikistan,TJ,281,NGFS2021_GCAM_NZ2050
Global,Tajikistan,TJ,281,NGFS2021_MESSAGE_B2DS
Global,Tajikistan,TJ,281,NGFS2021_MESSAGE_CP
Global,Tajikistan,TJ,281,NGFS2021_MESSAGE_DN0
Global,Tajikistan,TJ,281,NGFS2021_MESSAGE_DT
Global,Tajikistan,TJ,281,NGFS2021_MESSAGE_NDC
Global,Tajikistan,TJ,281,NGFS2021_MESSAGE_NZ2050
Global,Tajikistan,TJ,281,NGFS2021_REMIND_B2DS
Global,Tajikistan,TJ,281,NGFS2021_REMIND_CP
Global,Tajikistan,TJ,281,NGFS2021_REMIND_DN0
Global,Tajikistan,TJ,281,NGFS2021_REMIND_DT
Global,Tajikistan,TJ,281,NGFS2021_REMIND_NDC
Global,Tajikistan,TJ,281,NGFS2021_REMIND_NZ2050
Global,Tajikistan,TJ,281,IPR2021_FPS
Global,Tajikistan,TJ,281,IPR2021_RPS
Global,Tajikistan,TJ,281,IPR2021_baseline
Global,Tajikistan,TJ,281,Oxford2021_base
Global,Tajikistan,TJ,281,Oxford2021_fast
Global,Thailand,TH,281,GECO2021_1.5C-Unif
Global,Thailand,TH,281,GECO2021_CurPol
Global,Thailand,TH,281,GECO2021_NDC-LTS
Global,Thailand,TH,281,WEO2021_APS
Global,Thailand,TH,281,WEO2021_NZE_2050
Global,Thailand,TH,281,WEO2021_SDS
Global,Thailand,TH,281,WEO2021_STEPS
Global,Thailand,TH,281,NGFS2021_GCAM_B2DS
Global,Thailand,TH,281,NGFS2021_GCAM_CP
Global,Thailand,TH,281,NGFS2021_GCAM_DN0
Global,Thailand,TH,281,NGFS2021_GCAM_DT
Global,Thailand,TH,281,NGFS2021_GCAM_NDC
Global,Thailand,TH,281,NGFS2021_GCAM_NZ2050
Global,Thailand,TH,281,NGFS2021_MESSAGE_B2DS
Global,Thailand,TH,281,NGFS2021_MESSAGE_CP
Global,Thailand,TH,281,NGFS2021_MESSAGE_DN0
Global,Thailand,TH,281,NGFS2021_MESSAGE_DT
Global,Thailand,TH,281,NGFS2021_MESSAGE_NDC
Global,Thailand,TH,281,NGFS2021_MESSAGE_NZ2050
Global,Thailand,TH,281,NGFS2021_REMIND_B2DS
Global,Thailand,TH,281,NGFS2021_REMIND_CP
Global,Thailand,TH,281,NGFS2021_REMIND_DN0
Global,Thailand,TH,281,NGFS2021_REMIND_DT
Global,Thailand,TH,281,NGFS2021_REMIND_NDC
Global,Thailand,TH,281,NGFS2021_REMIND_NZ2050
Global,Thailand,TH,281,IPR2021_FPS
Global,Thailand,TH,281,IPR2021_RPS
Global,Thailand,TH,281,IPR2021_baseline
Global,Thailand,TH,281,Oxford2021_base
Global,Thailand,TH,281,Oxford2021_fast
Global,TimorLeste,TL,281,GECO2021_1.5C-Unif
Global,TimorLeste,TL,281,GECO2021_CurPol
Global,TimorLeste,TL,281,GECO2021_NDC-LTS
Global,TimorLeste,TL,281,WEO2021_APS
Global,TimorLeste,TL,281,WEO2021_NZE_2050
Global,TimorLeste,TL,281,WEO2021_SDS
Global,TimorLeste,TL,281,WEO2021_STEPS
Global,TimorLeste,TL,281,NGFS2021_GCAM_B2DS
Global,TimorLeste,TL,281,NGFS2021_GCAM_CP
Global,TimorLeste,TL,281,NGFS2021_GCAM_DN0
Global,TimorLeste,TL,281,NGFS2021_GCAM_DT
Global,TimorLeste,TL,281,NGFS2021_GCAM_NDC
Global,TimorLeste,TL,281,NGFS2021_GCAM_NZ2050
Global,TimorLeste,TL,281,NGFS2021_MESSAGE_B2DS
Global,TimorLeste,TL,281,NGFS2021_MESSAGE_CP
Global,TimorLeste,TL,281,NGFS2021_MESSAGE_DN0
Global,TimorLeste,TL,281,NGFS2021_MESSAGE_DT
Global,TimorLeste,TL,281,NGFS2021_MESSAGE_NDC
Global,TimorLeste,TL,281,NGFS2021_MESSAGE_NZ2050
Global,TimorLeste,TL,281,NGFS2021_REMIND_B2DS
Global,TimorLeste,TL,281,NGFS2021_REMIND_CP
Global,TimorLeste,TL,281,NGFS2021_REMIND_DN0
Global,TimorLeste,TL,281,NGFS2021_REMIND_DT
Global,TimorLeste,TL,281,NGFS2021_REMIND_NDC
Global,TimorLeste,TL,281,NGFS2021_REMIND_NZ2050
Global,TimorLeste,TL,281,IPR2021_FPS
Global,TimorLeste,TL,281,IPR2021_RPS
Global,TimorLeste,TL,281,IPR2021_baseline
Global,TimorLeste,TL,281,Oxford2021_base
Global,TimorLeste,TL,281,Oxford2021_fast
Global,Togo,TG,281,GECO2021_1.5C-Unif
Global,Togo,TG,281,GECO2021_CurPol
Global,Togo,TG,281,GECO2021_NDC-LTS
Global,Togo,TG,281,WEO2021_APS
Global,Togo,TG,281,WEO2021_NZE_2050
Global,Togo,TG,281,WEO2021_SDS
Global,Togo,TG,281,WEO2021_STEPS
Global,Togo,TG,281,NGFS2021_GCAM_B2DS
Global,Togo,TG,281,NGFS2021_GCAM_CP
Global,Togo,TG,281,NGFS2021_GCAM_DN0
Global,Togo,TG,281,NGFS2021_GCAM_DT
Global,Togo,TG,281,NGFS2021_GCAM_NDC
Global,Togo,TG,281,NGFS2021_GCAM_NZ2050
Global,Togo,TG,281,NGFS2021_MESSAGE_B2DS
Global,Togo,TG,281,NGFS2021_MESSAGE_CP
Global,Togo,TG,281,NGFS2021_MESSAGE_DN0
Global,Togo,TG,281,NGFS2021_MESSAGE_DT
Global,Togo,TG,281,NGFS2021_MESSAGE_NDC
Global,Togo,TG,281,NGFS2021_MESSAGE_NZ2050
Global,Togo,TG,281,NGFS2021_REMIND_B2DS
Global,Togo,TG,281,NGFS2021_REMIND_CP
Global,Togo,TG,281,NGFS2021_REMIND_DN0
Global,Togo,TG,281,NGFS2021_REMIND_DT
Global,Togo,TG,281,NGFS2021_REMIND_NDC
Global,Togo,TG,281,NGFS2021_REMIND_NZ2050
Global,Togo,TG,281,IPR2021_FPS
Global,Togo,TG,281,IPR2021_RPS
Global,Togo,TG,281,IPR2021_baseline
Global,Togo,TG,281,Oxford2021_base
Global,Togo,TG,281,Oxford2021_fast
Global,Tokelau,TK,281,GECO2021_1.5C-Unif
Global,Tokelau,TK,281,GECO2021_CurPol
Global,Tokelau,TK,281,GECO2021_NDC-LTS
Global,Tokelau,TK,281,WEO2021_APS
Global,Tokelau,TK,281,WEO2021_NZE_2050
Global,Tokelau,TK,281,WEO2021_SDS
Global,Tokelau,TK,281,WEO2021_STEPS
Global,Tokelau,TK,281,NGFS2021_GCAM_B2DS
Global,Tokelau,TK,281,NGFS2021_GCAM_CP
Global,Tokelau,TK,281,NGFS2021_GCAM_DN0
Global,Tokelau,TK,281,NGFS2021_GCAM_DT
Global,Tokelau,TK,281,NGFS2021_GCAM_NDC
Global,Tokelau,TK,281,NGFS2021_GCAM_NZ2050
Global,Tokelau,TK,281,NGFS2021_MESSAGE_B2DS
Global,Tokelau,TK,281,NGFS2021_MESSAGE_CP
Global,Tokelau,TK,281,NGFS2021_MESSAGE_DN0
Global,Tokelau,TK,281,NGFS2021_MESSAGE_DT
Global,Tokelau,TK,281,NGFS2021_MESSAGE_NDC
Global,Tokelau,TK,281,NGFS2021_MESSAGE_NZ2050
Global,Tokelau,TK,281,NGFS2021_REMIND_B2DS
Global,Tokelau,TK,281,NGFS2021_REMIND_CP
Global,Tokelau,TK,281,NGFS2021_REMIND_DN0
Global,Tokelau,TK,281,NGFS2021_REMIND_DT
Global,Tokelau,TK,281,NGFS2021_REMIND_NDC
Global,Tokelau,TK,281,NGFS2021_REMIND_NZ2050
Global,Tokelau,TK,281,IPR2021_FPS
Global,Tokelau,TK,281,IPR2021_RPS
Global,Tokelau,TK,281,IPR2021_baseline
Global,Tokelau,TK,281,Oxford2021_base
Global,Tokelau,TK,281,Oxford2021_fast
Global,Tonga,TO,281,GECO2021_1.5C-Unif
Global,Tonga,TO,281,GECO2021_CurPol
Global,Tonga,TO,281,GECO2021_NDC-LTS
Global,Tonga,TO,281,WEO2021_APS
Global,Tonga,TO,281,WEO2021_NZE_2050
Global,Tonga,TO,281,WEO2021_SDS
Global,Tonga,TO,281,WEO2021_STEPS
Global,Tonga,TO,281,NGFS2021_GCAM_B2DS
Global,Tonga,TO,281,NGFS2021_GCAM_CP
Global,Tonga,TO,281,NGFS2021_GCAM_DN0
Global,Tonga,TO,281,NGFS2021_GCAM_DT
Global,Tonga,TO,281,NGFS2021_GCAM_NDC
Global,Tonga,TO,281,NGFS2021_GCAM_NZ2050
Global,Tonga,TO,281,NGFS2021_MESSAGE_B2DS
Global,Tonga,TO,281,NGFS2021_MESSAGE_CP
Global,Tonga,TO,281,NGFS2021_MESSAGE_DN0
Global,Tonga,TO,281,NGFS2021_MESSAGE_DT
Global,Tonga,TO,281,NGFS2021_MESSAGE_NDC
Global,Tonga,TO,281,NGFS2021_MESSAGE_NZ2050
Global,Tonga,TO,281,NGFS2021_REMIND_B2DS
Global,Tonga,TO,281,NGFS2021_REMIND_CP
Global,Tonga,TO,281,NGFS2021_REMIND_DN0
Global,Tonga,TO,281,NGFS2021_REMIND_DT
Global,Tonga,TO,281,NGFS2021_REMIND_NDC
Global,Tonga,TO,281,NGFS2021_REMIND_NZ2050
Global,Tonga,TO,281,IPR2021_FPS
Global,Tonga,TO,281,IPR2021_RPS
Global,Tonga,TO,281,IPR2021_baseline
Global,Tonga,TO,281,Oxford2021_base
Global,Tonga,TO,281,Oxford2021_fast
Global,Trinidad and Tobago,TT,281,GECO2021_1.5C-Unif
Global,Trinidad and Tobago,TT,281,GECO2021_CurPol
Global,Trinidad and Tobago,TT,281,GECO2021_NDC-LTS
Global,Trinidad and Tobago,TT,281,WEO2021_APS
Global,Trinidad and Tobago,TT,281,WEO2021_NZE_2050
Global,Trinidad and Tobago,TT,281,WEO2021_SDS
Global,Trinidad and Tobago,TT,281,WEO2021_STEPS
Global,Trinidad and Tobago,TT,281,NGFS2021_GCAM_B2DS
Global,Trinidad and Tobago,TT,281,NGFS2021_GCAM_CP
